REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PLANT MANAGER	TERRENCE PIKUL	02370VNTRT30COM	3M CO	30 COMMERCE RD	ROCKLAND	PLYMOUTH	MA	02370			3M CO	30 COMMERCE RD	ROCKLAND	MA		02370	YES	NO	NO	NO	TERRENCE PIKUL	7814212204	2672	2891						322220	322222					42.163919	-70.901419	021008206								3M CO	006173082	NO	TPIKUL@MMM.COM	
2013	PLANT MANAGER	KIMBERLY CLARK-FERRIS	01824MLCTR279BI	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MIDDLESEX	MA	01824			3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MA		01824	YES	NO	NO	NO	KIMBERLY K. CLARK-FERRIS	9782563911	3084							326199						42.59529	-71.32155	069346799								3M CO	006173082	NO	KKCLARK-FERRIS1@MMM.COM	
2013	DIVISION MANAGER	GEORGE HERBSTER	01606CMPLS53MIL	A SCHULMAN CCNE	53 MILLBROOK ST	WORCESTER	WORCESTER	MA	01606			A SCHULMAN CCNE	53 MILLBROOK ST	WORCESTER	MA		01606	YES	NO	NO	NO	TOM HERBSTER	5087560002	3089							326199						42.28781	-71.80202	960320141								A SCHULMAN INC	006998413	NO	THERBSTER@ECMPLASTICS.COM	
2013	VICE PRESIDENT, ABC SITE HEAD	LISA OLSON	01605BSFBR100RE	ABBVIE BIORESEARCH CENTER	100 RESEARCH DR	WORCESTER	WORCESTER	MA	01605			ABBVIE BIORESEARCH CENTER	100 RESEARCH DR	WORCESTER	MA		01605	YES	NO	NO	NO	KENNY J. HARTUNG	5088492558	2836							325414						42.27572	-71.76788	078521730	927001636							ABBVIE INC.	078458370	NO	KENNY.HARTUNG@ABBVIE.COM	
2013	OPERATIONS MANAGER	JOSEPH ROY	02536CCRTP33TEC	ACCURATE PLASTICS INC	33 TECHNOLOGY PARK DR	EAST FALMOUTH	BARNSTABLE	MA	02536			ACCURATE PLASTICS INC	33 TECHNOLOGY PARK DR	EAST FALMOUTH	MA		02536	YES	NO	NO	NO	MICHAEL STACY	8002228759	2295	2672	3479					334412						41.61197	-70.60731	099475998								ACCURATE PLASTICS INC. YONKERS N.Y.	099475998	NO	MICHAEL@ACCULAM.COM	
2013	MANAGER	MARK VERRONNEAU	02745TTLST181SA	ACUSHNET CO	181 SAMUEL BARNETT BLVD	NEW BEDFORD	BRISTOL	MA	02745			ACUSHNET CO	PO BOX 965	FAIRHAVEN	MA		027190965	YES	NO	NO	NO	KEVIN S. KELLY	5089108825	3949							339920						41.72005	-70.96782	001025154								ALEXANDRIA HOLDING CORP		NO	KEVIN_KELLY@ACUSHNETGOLF.COM	
2013	SR DIRECTOR, GOLL BALL MFG, BPII	FRANK RIZZOTTI	02714TTLST256SA	ACUSHNET CO BALL PLANT II	256 SAMUEL BARNETT BLVD	NORTH DARTMOUTH	BRISTOL	MA	02714			ACUSHNET CO BALL PLANT II	PO BOX 965	FAIRHAVEN	MA		027190965	YES	NO	NO	NO	KEVIN KELLY	5089108825	3949							339920						41.71996	-70.96946	001025154								ALEXANDRIA HOLDINGS CORP.		NO	KEVIN_KELLY@ACUSHNETGOLF.COM	
2013	SENIOR DIRECTOR OF GOLF BALL MANUFACTURING	DANIEL GENDREAU	02745CSHNT215DU	ACUSHNET CO BALL PLANT III	215 DUCHAINE BLVD	NEW BEDFORD	BRISTOL	MA	02745			ACUSHNET CO BALL PLANT III	PO BOX 965	FAIRHAVEN	MA		02719	YES	NO	NO	NO	KEVIN KELLY	5089108825	3949							339920						41.72544	-70.95518	001025154								ALEXANDRIA HOLDINGS CORP.		NO	KEVIN_KELLY@ACUSHNETGOLF.COM	
2013	PROCESS ENGINEER II	DAVID TANG	02210DVNCD12CHA	ADCOTRON EMS INC	12 CHANNEL ST	BOSTON	SUFFOLK	MA	02210			ADCOTRON EMS INC	12 CHANNEL ST	BOSTON	MA		02210	YES	NO	NO	NO	DAVID TANG	6175983114	3679							334418						42.344995	-71.037166	085607844										NO	DTANG@ADCOTRON.COM	
2013	PRESIDENT	WAYNE TANGEL	01040DLCTR218RA	ADHESIVE APPLICATIONS INC - HOLYOKE	218 RACE ST	HOLYOKE	HAMPDEN	MA	01040			ADHESIVE APPLICATIONS INC - HOLYOKE	41 O'NEILL ST	EASTHAMPTON	MA		01027	YES	NO	NO	NO	WAYNE TANGEL	4135363572	2672							322222						42.20227	-72.60605	105893171								ADHESIVES APPLICATIONS INC	105893171	NO	WTANGEL@ADHESIVEAPPS.COM	
2013	PRESIDENT	WAYNE TANGEL	01027THCTB24ONE	ADHESIVE APPLICATIONS INC - O'NEILL ST EASTHAMPTON	41 O'NEILL ST	EASTHAMPTON	HAMPSHIRE	MA	01027			ADHESIVE APPLICATIONS INC - O'NEILL ST EASTHAMPTON	41 O'NEILL ST	EASTHAMPTON	MA		01027	YES	NO	NO	NO	WAYNE TANGEL	4135363572	2891							339991						42.28542	-72.65666	001115922								ADHESIVES APPLICATIONS INC		NO	WTANGEL@ADHESIVEAPPS.COM	
2013	COMPLIANCE OFFICER	JASON COOK	01473DVNCC42DEP	ADVANCE COATINGS CO	42 DEPOT RD	WESTMINSTER	WORCESTER	MA	01473			ADVANCE COATINGS CO	42 DEPOT RD	WESTMINSTER	MA		01473	YES	NO	NO	NO	MARK COOK	9788745921	2821							325510						42.552405	-71.869697	001129204										NO	MCOOK@ADVANCECOATINGS.COM	
2013	CORPORATE ENVIRONMENTAL MANAGER	HENRY BROWN	01950CRSTH122PA	ADVANCED URETHANE TECHNOLOGIES	122 PARKER ST	NEWBURYPORT	ESSEX	MA	01950			ADVANCED URETHANE TECHNOLOGIES	122 PARKER ST	NEWBURYPORT	MA		01950	YES	NO	NO	NO	BRIAN FRENCH	9784625400	3086							326150						42.7973	-70.888298	796490584								SLEEP INNOVATIONS INC	788557015	NO	BFRENCH@AUTINC.NET	
2013	ENVIRONMENTAL MANAGER	DANIEL LOPES	02745RVXNC167JO	AEROVOX CORP	167 JOHN VERTENTE BLVD	NEW BEDFORD	BRISTOL	MA	02745			AEROVOX CORP	167 JOHN VERTENTE BLVD	NEW BEDFORD	MA		02745	YES	NO	NO	NO	DANIEL N LOPES	5089103501	3675							334414						41.727152	-70.96409	605048862								BUCKINGHAM CAPITAL PARTNERS		NO	DLOPES@AEROVOX.COM	
