REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2005	CONTROLLER	DOUG EPPING	97303PRDCT3049I	20/10 PRODUCTS INC	3049 INDUSTRIAL WAY NE	SALEM	MARION	OR	97303	20/10 PRODUCTS INC	PO BOX 7609	SALEM	OR		97303	YES	NO	NO	NO	MIKE SHEA	5033992010	2842							325612						44.967106	-123.012065	009673039										NO		
1995	PLT. MGR.	DAMON L. HORN	97875STLYMHOOSI	A E STALEY MANUFACTURING CO	HOOSIER LN	STANFIELD	UMATILLA	OR	97875	A E STALEY MANUFACTURING CO	PO BOX 9	STANFIELD	OR		97875	YES	NO	NO		DAMON L HORN	5034493807	2046							311221						45.784238	-119.230409	131968323										NO		
2007	DIRECTOR OF MANUFACTURING	JOSEPH KOERNER	97321HPTNT140SW	ABSORBENT TECHNOLOGIES INC QUEEN STREET	140 QUEEN AVE SW	ALBANY	LINN	OR	973223306	ABSORBENT TECHNOLOGIES INC QUEEN STREET	140 QUEEN AVE SW	ALBANY	OR		97322-3306	YES	NO	NO	NO	JUSTIN GOSS	5419264366	2899							325199						44.623887	-123.109301									ABSORBENT TECHNOLOGIES INC	134979306	NO	JGOSS@ZEBA.COM	
2000	VICE PRESIDENT	MARK CALMES	97209DMMLL1362N	ADM MILLING CO.	1362 N.W. FRONT ST.	PORTLAND	MULTNOMAH	OR	97209	ADM MILLING CO.	1362 N.W. FRONT ST.	PORTLAND	OR		97209	YES	NO	NO	NO			2041							311211						45.53694	-122.68333	050702539								ADM	001307586	NO		
1994	PRESIDENT AND C.E.O.	PATRICK SIRETA	97702DVNCD307SW	ADVANCED POWER TECHNOLOGY INC	307 S.W. COLUMBIA ST.	BEND	DESCHUTES	OR	97702	ADVANCED POWER TECH. INC.	405 S.W. COLUMBIA ST.	BEND	OR		97702	YES	NO	NO		GREG HAUGEN	5033828028	3674							334413						44.048176	-121.327139	131968380		ORD131968380						SUNDSTRAND CORP.	119555977	NO		
2000	PRESIDENT	DIANE M. TAMS	97444DVNCD35002	ADVANCED PRODUCTS	35002 TAMS RD	GOLD BEACH	CURRY	OR	97444	ADVANCED PRODUCTS	35002 TAMS RD	GOLD BEACH	OR		97444	YES	NO	NO	NO	F R TAMS	5412470128	2672							322222						42.561742	-124.365491	837288968										NO		
1993	WOODBURN AREA MGR/V.P. TECHNICAL SERVICES	MARV SHELBY	97304GRPCP845BA	AGRIPAC INC. PLANT NO. 1	845 BASSETT ST. N.W.	SALEM	POLK	OR	973043854	AGRIPAC INC. PLANT NO. 1	845 BASSETT ST. N.W.	SALEM	OR		97304-3854	YES	NO	NO		MARV SHELBY	5039823543	2037	2033						311411						44.945125	-123.053537			ORD009022815		OR0002062				AGRIPAC INC.	057001484	NO		
2000	REGIONAL SAFETY  COMPLIANCE  DIR.	DEBORAH MEYER	97217RGCNR3591N	AIRGAS NORPAC	3591 N COLUMBIA BLVD.	PORTLAND	MULTNOMAH	OR	97217	AIRGAS NORPAC	3591 N COLUMBIA BLVD.	PORTLAND	OR		97217	YES	NO	NO		DEBORAH MEYER	2062240433	2813							325120						45.59039	-122.702988	603048018		ORD990823288						AIRGAS INC.	024492860	NO		
2007	GENERAL MANAGER - SALEM	CURTIS BURTON	97302RLNCN1660C	AKZO NOBEL COATINGS INC	1660 CROSS ST SE	SALEM	MARION	OR	973021318	AKZO NOBEL COATINGS INC	PO BOX 12336	SALEM	OR		97309	YES	NO	NO	NO	CURTIS BURTON	5035852700	2851							325510						44.925694	-123.024174	804785201								AKZO NOBEL COATINGS INC	021973748	NO		
1988	V. P.  & GENERAL  MANAGER NORTH WEST	JESS R DRAKE	97321SMPSN875NW	ALBANY PLYWOOD	875 N. WAVERLY DR.	ALBANY	LINN	OR	97321	ALBANY PLYWOOD	875 N. WAVERLY DR.	ALBANY	OR		97321	YES	NO	NO		JEROME B SOEHNLEIN	2064263381	2436							321212						44.648454	-123.069435	009251570				OR0000906				SIMPSON INVESTMENT CO.	151464633	NO		
