REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	GENERAL MANAGER	JOAQUIN FLORES	96915GMPWR322CA	GUAM POWER AUTHORITY	322 CABRAS HWY RT 11	PITI	GUAM	GU	96915	GUAM POWER AUTHORITY	PO BOX 2977	HAGATÑA	GU		96932	YES	NO	NO	NO	SYLVIA L. IPANAG	6716483217	4911							221112						13.3949	144.7071											NO	SIPANAG@GPAGWA.COM	
2011	GENERAL MANAGER	JOAQUIN FLORES	96915GMPWR322CA	GUAM POWER AUTHORITY	322 CABRAS HWY RT 11	PITI	GUAM	GU	96915	GUAM POWER AUTHORITY	PO BOX 2977	HAGATÑA	GU		96932	YES	NO	NO	NO	SYLVIA L. IPANAG	6716483217	4911							221112						13.3949	144.7071											NO	SIPANAG@GPAGWA.COM	
2011	GENERAL MANAGER	JOAQUIN FLORES	96915GMPWR322CA	GUAM POWER AUTHORITY	322 CABRAS HWY RT 11	PITI	GUAM	GU	96915	GUAM POWER AUTHORITY	PO BOX 2977	HAGATÑA	GU		96932	YES	NO	NO	NO	SYLVIA L. IPANAG	6716483217	4911							221112						13.3949	144.7071											NO	SIPANAG@GPAGWA.COM	
2011	PRESIDENT	JERROLD JOHNSON	96913HWNRC1402R	HAWAIIAN ROCK PRODUCTS - GUAM	1402 RT 15	MANGILAO	GUAM	GU	96913	HAWAIIAN ROCK PRODUCTS - GUAM	1402 RT 15	MANGILAO	GU		96913	YES	NO	NO	NO	FRANK C. ATOIGUE	6717342971	3273	2951						327320						13.5175	144.8894	778901017								MCC DEVELOPMENT CORP	838030492	NO	FATOIGUE@HAWAIIANROCK.COM	
2011	PRESIDENT	JERROLD JOHNSON	96913HWNRC1402R	HAWAIIAN ROCK PRODUCTS - GUAM	1402 RT 15	MANGILAO	GUAM	GU	96913	HAWAIIAN ROCK PRODUCTS - GUAM	1402 RT 15	MANGILAO	GU		96913	YES	NO	NO	NO	FRANK C. ATOIGUE	6717342971	3273	2951						327320						13.5175	144.8894	778901017								MCC DEVELOPMENT CORP	838030492	NO	FATOIGUE@HAWAIIANROCK.COM	
2011	PRESIDENT	JERROLD JOHNSON	96913HWNRC1402R	HAWAIIAN ROCK PRODUCTS - GUAM	1402 RT 15	MANGILAO	GUAM	GU	96913	HAWAIIAN ROCK PRODUCTS - GUAM	1402 RT 15	MANGILAO	GU		96913	YES	NO	NO	NO	FRANK C. ATOIGUE	6717342971	3273	2951						327320						13.5175	144.8894	778901017								MCC DEVELOPMENT CORP	838030492	NO	FATOIGUE@HAWAIIANROCK.COM	
2011		ELOY LIZAMA	96915PHLDNCABRA	IP&E HOLDINGS LLC F-3 DOCK CABRAS	CABRAS ISLAND	PITI	GUAM	GU	96915	IP&E HOLDINGS LLC F-3 DOCK CABRAS	643 CHALAN SAN ANTONIO SUITE 100	TAMUNING	GU		969133644	YES	NO	NO	NO	PHIL MUNA	6717973325								424710						0	0	980087247										NO	PHILMUNA@HSSEP.COM	
2011		ELOY LIZAMA	96915PHLDNCABRA	IP&E HOLDINGS LLC F-3 DOCK CABRAS	CABRAS ISLAND	PITI	GUAM	GU	96915	IP&E HOLDINGS LLC F-3 DOCK CABRAS	643 CHALAN SAN ANTONIO SUITE 100	TAMUNING	GU		969133644	YES	NO	NO	NO	PHIL MUNA	6717973325								424710						0	0	980087247										NO	PHILMUNA@HSSEP.COM	
2011		ELOY LIZAMA	96915PHLDNCABRA	IP&E HOLDINGS LLC F-3 DOCK CABRAS	CABRAS ISLAND	PITI	GUAM	GU	96915	IP&E HOLDINGS LLC F-3 DOCK CABRAS	643 CHALAN SAN ANTONIO SUITE 100	TAMUNING	GU		969133644	YES	NO	NO	NO	PHIL MUNA	6717973325								424710						0	0	980087247										NO	PHILMUNA@HSSEP.COM	
2011	GUAM CLUSTER TERMINAL OPERATIONS MANAGER	MARGARITA (GARET) OLIVARES	96925MBLLC1189C	MOBIL OIL GUAM INC (CABRAS ISLAND TERMINAL)	1189 CABRAS HWY	PITI	GUAM	GU	96925	MOBIL OIL GUAM INC (CABRAS ISLAND TERMINAL)	PO BOX EU	HAGATNA	GU		96932	YES	NO	NO	NO	GARET OLIVARES	6714793256	5171							424710						13.464108	144.663331	001294834								EXXON MOBIL CORP	001213214	NO	GARET.OLIVARES@EXXONMOBIL.COM	
