REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	JOSEPH LAPLANTE	032763MTLT1PAPE	3M TILTON	1 PAPER TRAIL	TILTON	BELKNAP	NH	03276	3M TILTON	1 PAPER TRAIL	TILTON	NH		03276	YES	NO	NO	NO	PETER MASTERSON	6035453024	2621							322121	335999					43.45835	-71.54551	006173082								3M CO	006173082	NO	JPMASTERSON@MMM.COM	
2011	PLANT MANAGER	JOSEPH LAPLANTE	032763MTLT1PAPE	3M TILTON	1 PAPER TRAIL	TILTON	BELKNAP	NH	03276	3M TILTON	1 PAPER TRAIL	TILTON	NH		03276	YES	NO	NO	NO	PETER MASTERSON	6035453024	2621							322121	335999					43.45835	-71.54551	006173082								3M CO	006173082	NO	JPMASTERSON@MMM.COM	
2011	PLANT MGR.	MARK BARTRAM	03247VDNGNONEKO	AAVID THERMALLOY LLC	67 PRIMROSE DR	LACONIA	BELKNAP	NH	03246	AAVID THERMALLOY LLC	67 PRIMROSE DR	LACONIA	NH		03246	YES	NO	NO	NO	GEORGE T. WEEKS	6035272292	3679							334419						43.54687	-71.491314	002576817								AAVID THERMAL TECHNOLOGIES INC	842079949	NO	WEEKS@AAVID.COM	
2011	PLANT MGR.	MARK BARTRAM	03247VDNGNONEKO	AAVID THERMALLOY LLC	67 PRIMROSE DR	LACONIA	BELKNAP	NH	03246	AAVID THERMALLOY LLC	67 PRIMROSE DR	LACONIA	NH		03246	YES	NO	NO	NO	GEORGE T. WEEKS	6035272292	3679							334419						43.54687	-71.491314	002576817								AAVID THERMAL TECHNOLOGIES INC	842079949	NO	WEEKS@AAVID.COM	
2011	PRESIDENT	GREGORY BURZYNSKI	03874RDYNM142BA	AERODYNAMICS INC	142 BATCHELDER RD	SEABROOK	ROCKINGHAM	NH	03874	AERODYNAMICS INC	142 BATCHELDER RD	SEABROOK	NH		03874	YES	NO	NO	NO	TOM GILLIGAN	6034742547								332813						42.88651	-70.88615	610597213										NO	TGILLIGAN@AERODYNAMICSMETALFINISHING.COM	
2011	PERMITTING SPECIALIST	LISA YOUNG	03102WKFLD888DU	AGGREGATE INDUSTRIES NORTHEAST REGION INC	888 DUNBARTON RD	MANCHESTER	HILLSBOROUGH	NH	03102	AGGREGATE INDUSTRIES NORTHEAST REGION INC	1715 BROADWAY	SAUGUS	MA		01906	YES	NO	NO	NO	LISA YOUNG	7813074051	3273							327320	212321					43.02247	-71.49879									HOLCIM (US) INC	622258929	NO	LISA.YOUNG@AGGREGATE-US.COM	
2011	PERMITTING SPECIALIST	LISA YOUNG	03801WKFLD650PE	AGGREGATE INDUSTRIES NORTHEAST REGION INC	650 PEVERLY HILL RD	PORTSMOUTH	ROCKINGHAM	NH	03801	AGGREGATE INDUSTRIES NORTHEAST REGION INC	1715 BROADWAY	SAUGUS	MA		01906	YES	NO	NO	NO	LISA YOUNG	7813074051	3273							327320						43.047651	-70.776816									HOLCIM (US) INC	622258929	NO	LISA.YOUNG@AGGREGATE-US.COM	
2011	OWNER	THOMAS FERRIN	03820GLTYM279LC	AGILITY MANUFACTURING INC	279 LOCUST ST	DOVER	STRAFFORD	NH	03820	AGILITY MANUFACTURING INC	279 LOCUST ST	DOVER	NH		03820	YES	NO	NO	NO	TOM FERRIN	6037428977								334418						43.184322	-70.876047	199076217										NO	TFERRIN@AGILITYMFG.COM	
2011	VP SAFETY AND COMPLIANCE	ROBERT GIANNINI	03079RGSST17NRT	AIRGAS EAST INC	17 NORTHWESTERN DR	SALEM	ROCKINGHAM	NH	03079	AIRGAS EAST INC	17 NORTHWESTERN DR	SALEM	NH		03079	YES	NO	NO	NO	TIMOTHY READING	9784391412								424690						42.77499	-71.26219	606601136								AIRGAS INC		NO	TIM.READING@AIRGAS.COM	
2011	PRESIDENT	MARK RICHARDSON	03053LCMTN3PLAN	ALCUMET INC	3 PLANEVIEW DR	LONDONDERRY	ROCKINGHAM	NH	03053	ALCUMET INC	3 PLANEVIEW DR	LONDONDERRY	NH		03053	YES	NO	NO	NO	MARK RICHARDSON	6034326220								331525	331512					42.91679	-71.42003	040227985										NO	MRICHARDSON@ALCUMET.COM	
