REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VICE PRESIDENT OPERATIONS		20004DCMTR25POT	DC MATERIALS	25 POTOMAC AVE SE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20004	DC MATERIALS	PO BOX 6250	SPRINGFIELD	VA		22150	YES	NO	NO	NO	STEPHEN RENDER	7033547100	3273							327320						38.87162	-77.00691	062006499								VULCAN MATERIALS CO	805344798	NO	RENDERS@VMCMAIL.COM	
2011	VICE PRESIDENT OPERATIONS		20004DCMTR25POT	DC MATERIALS	25 POTOMAC AVE SE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20004	DC MATERIALS	PO BOX 6250	SPRINGFIELD	VA		22150	YES	NO	NO	NO	STEPHEN RENDER	7033547100	3273							327320						38.87162	-77.00691	062006499								VULCAN MATERIALS CO	805344798	NO	RENDERS@VMCMAIL.COM	
2011	ASSOCIATE ENVIRONMENTAL ADVISOR	LISA HUNT	20011FRTTT5001F	FORT TOTTEN READY MIX CONCRETE	5001 FORT TOTTEN DR NE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20011	FORT TOTTEN READY MIX CONCRETE	6401 GOLDEN TRIANGLE DR SUITE 400	GREENBELT	MD		20770	YES	NO	NO	NO	LISA HUNT	3019821400	3273							327320						38.951167	-77.008005			DCD007972920		DC0000175				HOLCIM (US) INC	622258929	NO	LISA.HUNT@AGGREGATE-US.COM	
2011	POWER PLANT ASSET MANAGER	MICHAEL WILLIAMS	20019BNNNG3400B	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20019	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DC		20019	YES	NO	NO	NO	ROGER WILLIAMSON	7032537711	4911							221112						38.89656	-76.95738									POTOMAC POWER RESOURCES LLC		NO	RWILLIAMSON@PEPCOENERGY.COM	
2011	POWER PLANT ASSET MANAGER	MICHAEL WILLIAMS	20019BNNNG3400B	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20019	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DC		20019	YES	NO	NO	NO	ROGER WILLIAMSON	7032537711	4911							221112						38.89656	-76.95738									POTOMAC POWER RESOURCES LLC		NO	RWILLIAMSON@PEPCOENERGY.COM	
2011	POWER PLANT ASSET MANAGER	MICHAEL WILLIAMS	20019BNNNG3400B	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20019	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DC		20019	YES	NO	NO	NO	ROGER WILLIAMSON	7032537711	4911							221112						38.89656	-76.95738									POTOMAC POWER RESOURCES LLC		NO	RWILLIAMSON@PEPCOENERGY.COM	
2011	POWER PLANT ASSET MANAGER	MICHAEL WILLIAMS	20019BNNNG3400B	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20019	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DC		20019	YES	NO	NO	NO	ROGER WILLIAMSON	7032537711	4911							221112						38.89656	-76.95738									POTOMAC POWER RESOURCES LLC		NO	RWILLIAMSON@PEPCOENERGY.COM	
2011	POWER PLANT ASSET MANAGER	MICHAEL WILLIAMS	20019BNNNG3400B	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DISTRICT OF COLUMBIA	DC	20019	POTOMAC POWER RESOURCES BENNING GENERATING STATION	3400 BENNING RD NE	WASHINGTON	DC		20019	YES	NO	NO	NO	ROGER WILLIAMSON	7032537711	4911							221112						38.89656	-76.95738									POTOMAC POWER RESOURCES LLC		NO	RWILLIAMSON@PEPCOENERGY.COM	
2011	GENERAL MANAGER	THOMAS JACOBUS	20315SCDLC5900M	US ARMY CORPS OF ENGINEERS DALECARLIA WTP	5900 MACARTHUR BLVD NW	WASHINGTON	DISTRICT OF COLUMBIA	DC	20016	US ARMY CORPS OF ENGINEERS DALECARLIA WTP	5900 MACARTHUR BLVD NW	WASHINGTON	DC		20016	YES	NO	YES	NO	JAGDISH P TARPARA	2027640564	4941							221310						38.9357	-77.11167									US DEPARTMENT OF DEFENSE		YES	JAGDISH.P.TARPARA@USACE.ARMY.MIL	
2011	GENERAL MANAGER	THOMAS JACOBUS	20315SCDLC5900M	US ARMY CORPS OF ENGINEERS DALECARLIA WTP	5900 MACARTHUR BLVD NW	WASHINGTON	DISTRICT OF COLUMBIA	DC	20016	US ARMY CORPS OF ENGINEERS DALECARLIA WTP	5900 MACARTHUR BLVD NW	WASHINGTON	DC		20016	YES	NO	YES	NO	JAGDISH P TARPARA	2027640564	4941							221310						38.9357	-77.11167									US DEPARTMENT OF DEFENSE		YES	JAGDISH.P.TARPARA@USACE.ARMY.MIL	
