REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	PLANT MANAGER	GEOFFREY STIDHAM	19014CSTMC50MIL	3M ASTON	50 MILTON DR	CHESTER TOWNSHIP	DELAWARE	PA	19013	3M ASTON	50 MILTON DR	ASTON	PA		19014	YES	NO	NO	NO	GEOFFERY STIDHAM	6104977002	2821							325211						39.850112	-75.412138	022473735								3M CO	006173082	NO	GLSTIDHAM@MMM.COM	
2012	SR. MANAGER, CORPORATE EHS	RHONDA VETE	16682GNRLRPOBOX	A P GREEN REFRACTORIES INC SPROUL PA  PLANT	2926 QUARRY RD	CLAYSBURG	BLAIR	PA	16625	A P GREEN REFRACTORIES INC SPROUL PA  PLANT	400 FAIRWAY DR	MOON TOWNSHIP	PA		15108	YES	NO	NO	NO	DOUG HILEMAN	8142392111	3255							327124						40.27091	-78.464737	792521445	006504005							GLOBAL INDUSTRIES TECHNOLOGIES INC	792521445	NO	DHILEMAN@ANHREFRACTORIES.COM	
2012	PRESIDENT	ROGER NIELSEN	19134BBYCL400ET	ABBEY COLOR INC	400 E TIOGA ST	PHILADELPHIA	PHILADELPHIA	PA	19134	ABBEY COLOR INC	400 E TIOGA ST	PHILADELPHIA	PA		19134	YES	NO	NO	NO	ROGER NIELSEN	2157399960	2865	2891						325132	325520	322299				40.002212	-75.12197	069006658										NO	RSN@ABBEYCOLOR.COM	
2012	PRODUCT DEVELOPMENT MANAGER	PRISCILLA MACLEAN	17310HRCLTABERD	ABERDEEN ROAD CO	105 E SINKING SPRING LN	EMIGSVILLE	YORK	PA	173180435	ABERDEEN ROAD CO	PO BOX 435	EMIGSVILLE	PA		173180435	YES	NO	NO	NO	SHARON SAHD	7177641192	2879	2295						313320						40.015787	-76.726143	093491335		PAD050503036						ABERDEEN ROAD CO	093491335	NO	SSAHD@HERCULITE.COM	
2012		HOWARD STEINBERG	1903WBNGTN55LDB	ABINGTON RELDAN METALS LLC	550 OLD BORDENTOWN RD	FAIRLESS HILLS	BUCKS	PA	19030	ABINGTON RELDAN METALS LLC	550 OLD BORDENTOWN RD	FAIRLESS HILLS	PA		19030	YES	NO	NO	NO	ROBERT KORODAN	2673162000								331419						40.1675	-74.758056											NO	RKORODAN@ARMETALS.COM	
2012	MAINTENANCE SUPERVISOR	MARK WEBER	1650WCCSPC814HA	ACCU SPEC ELECTRONICS	8140 HAWTHORNE DR	ERIE	ERIE	PA	165094654	ACCU SPEC ELECTRONICS	8140 HAWTHORNE DR	ERIE	PA		16509-4654	YES	NO	NO	NO	MARK WEBER	8144642029								334418						42.04144	-80.09087	783190168										NO	MWEBER@ACCU-EMS.COM	
2012	LEAN MANUFACTURING AND CI MANAGER	JOSEPH JOHNSON	16503KWLP 1015E	ACCURIDE ERIE	1015 E 12TH ST	ERIE	ERIE	PA	16503	ACCURIDE ERIE	1015 E 12TH ST	ERIE	PA		16503	YES	NO	NO	NO	BRENT SMITH	8144806418	3463							332112						42.131682	-80.055335	015631021								ACCURIDE CORP	161778352	NO	BSMITH@ACCURIDECORP.COM	
2012	PLANT MANAGER	KELLY REITNAUER	18103RPRDC2801M	ACME CRYOGENICS INC	2801 MITCHELL AVE	ALLENTOWN	LEHIGH	PA	18103	ACME CRYOGENICS INC	2801 MITCHELL AVE	ALLENTOWN	PA		18103	YES	NO	NO	NO	KELLY REITNAUER	6107917909	3494							332919						40.561798	-75.480527	059285528										NO	KREITNAUER@ACMECRYO.COM	
2012	PRESIDENT	GREGORY ACOPIAN	18045CPNTC131LO	ACOPIAN TECHNICAL CO	131 LOOMIS ST	EASTON	NORTHAMPTON	PA	18045	ACOPIAN TECHNICAL CO	PO BOX 638	EASTON	PA		18044	YES	NO	NO	NO	CHARLES PIAZZA	6102586149	3679							335999						40.681944	-75.263889	002388098		PAD002388098						ACOPIAN TECHNICAL CO	002388098	NO	CHUCK@ACOPIAN.COM	
2012	PLANT MANAGER	DANIEL DAVIS	17094TRNGLJUNIA	ACPRODUCTS INC	12393 WILLIAM PENN HWY	THOMPSONTOWN	JUNIATA	PA	17094	ACPRODUCTS INC	12393 WILLIAM PENN HWY	THOMPSONTOWN	PA		17094	YES	NO	NO	NO	CRYSTAL WHITE	7175355111	2434							337110						40.56133	-77.25279	139557664										NO	CMWHITE@ARMSTRONG.COM	
