REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	PLANT MANAGER	JASON DVORAK	78759MDYNT11705	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TRAVIS	TX	78759	3M CO - AUSTIN RESEARCH BOULEVARD SITE	11705 RESEARCH BLVD	AUSTIN	TX		78759	YES	NO	NO	NO	MIKE D. GARCIA, P.E., CSP	5129841800	3825	3661						334515						30.419339	-97.746795	112559018								3M CO	006173082	NO		
2012	PLANT MANAGER	MIKE TITTLE	76804MCMPNCAMPB	3M CO - BROWNWOOD	4501 HWY 377 S	BROWNWOOD	BROWN	TX	76801	3M CO - BROWNWOOD	4501 HWY 377 S	BROWNWOOD	TX		76801	YES	NO	NO	NO	MIKE TITTLE	3256463551	3081							326113	327212					31.671177	-98.996513	001806868								3M CO	006173082	NO	EPCRA@MMM.COM	
2012	PLANT MANAGER	RAMON CAPUA	77375PLYFM11715	3M TOMBALL	11715 BOUDREAUX RD	TOMBALL	HARRIS	TX	77375	3M TOMBALL	PO BOX 1539	TOMBALL	TX		77375	YES	NO	NO	NO	DANIEL PUND	7703866961	3087							325991						30.054639	-95.597151											NO	DPUND@MMM.COM	
2012	PRESIDENT	MIKE SELLERS	78213CLMBN5005W	900 GLOBAL LLC	5005 W AVE	SAN ANTONIO	BEXAR	TX	78213	900 GLOBAL LLC	5005 W AVE	SAN ANTONIO	TX		78213	YES	NO	NO	NO	MIKE SELLERS	2103944079	3949							339920						29.512735	-98.525956	802271952										NO	MIKES@900GLOBAL.COM	
2012	OWNER	DAVE WILLIAMSON	75229BLMNM11165	A & B ALUMINUM & BRASS FOUNDRY	11165 DENTON DR	DALLAS	DALLAS	TX	75229	A & B ALUMINUM & BRASS FOUNDRY	11165 DENTON DR	DALLAS	TX		75229	YES	NO	NO	NO	DAVE WILLIAMSON	9722473579								331528						32.887875	-96.885843											NO	DWILLIAMSON@ABFOUNDRYONLINE.COM	
2012	VICE PRESIDENT	THOMAS HYMAN	75041BRTCX3217W	A BRITE CO	3217 WOOD DR	GARLAND	DALLAS	TX	75041	A BRITE CO	3217 WOOD DR	GARLAND	TX		75041	YES	NO	NO	NO	STEVEN K. MOUNCE	9728623911	5169							325188						32.886944	-96.679722	072758733										NO	STEVE@MOUNCE.NET	
2012	VP TECHNICAL SERVICES	MICHAEL REKHELMAN	75050BCCMP1102A	ABC COMPOUNDING CO OF TEXAS INC	1102 AVE J E	GRAND PRAIRIE	TARRANT	TX	75050	ABC COMPOUNDING CO OF TEXAS INC	1102 AVE J E	GRAND PRAIRIE	TX		75050	YES	NO	NO	NO	MICHAEL REKHELMAN	6788332105	2842							325612						32.766847	-97.048748	026219253								ABC COMPOUNDING CO INC		NO	MICHAEL@ABCCOMPOUNDING.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	76202CMBRC220ED	ACME BRICK CO - DENTON PLANT	220 E DANIELS	DENTON	DENTON	TX	76205	ACME BRICK CO - DENTON PLANT	3024 ACME BRICK PLAZA	FORT WORTH	TX		76109	YES	NO	NO	NO	JASON WINNER	8178708368	3251							327121						33.181092	-97.133901	008018772								BERKSHIRE HATHAWAY	008018772	NO	JWINNER@BRICK.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	78621CMBRCRTE2	ACME BRICK CO - ELGIN PLANT	RT 5, BOX 89	ELGIN	BASTROP	TX	78621	ACME BRICK CO - ELGIN PLANT	3024 ACME BRICK PLAZA	FORT WORTH	TX		76109	YES	NO	NO	NO	JASON WINNER	8173324101	3251							327121						30.321877	-97.289715	008018772								BERKSHIRE HATHAWAY	008018772	NO	JWINNER@BRICK.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	77474CMBRC562PE	ACME BRICK CO - SAN FELIPE PLANT	6005 PETER SAN FELIPE RD	SEALY	AUSTIN	TX	77474	ACME BRICK CO - SAN FELIPE PLANT	3024 ACM BRICK PLAZA	FORT WORTH	TX		76109	YES	NO	NO	NO	JASON WINNER	8173324101	3251							327121						29.809396	-96.112791	008018772								BERKSHIRE HATHAWAY	008018772	NO	JWINNER@BRICK.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	75148TXSCLWBART	ACME BRICK CO TEXAS CLAY	700 W BARTLETT	MALAKOFF	HENDERSON	TX	75148	ACME BRICK CO TEXAS CLAY	3024 ACME BRICK PLAZA	FORT WORTH	TX		76109	YES	NO	NO	NO	JASON WINNER	8173324101	3251							327121						32.166753	-96.01569	008018772								BERKSHIRE HATHAWAY	008018772	NO	JWINNER@BRICK.COM	
2012	MANAGER	BLANCA GONZALEZ	77053CSSPR14211	ACS INDUSTRIES LP	14211 INDUSTRY RD	HOUSTON	HARRIS	TX	77053	ACS INDUSTRIES LP	14211 INDUSTRY RD	HOUSTON	TX		77053	YES	NO	NO	NO	PETER BOTVIN	7134340934								333999						29.60246	-95.42577	053959706										NO	PBOTVIN@ACSIND.COM	
2012	ENVIRONMENTAL SPECIALIST	JAMES TYLER	79045MRMNM401PR	ADM ALLIANCE NUTRITION INC	3730 PROGRESSIVE RD	HEREFORD	DEAF SMITH	TX	79045	ADM ALLIANCE NUTRITION INC	3730 PROGRESSIVE RD	HEREFORD	TX		79045	YES	NO	NO	NO	TYLER JAMES	2174513827	2048							311119						34.856728	-102.327146	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	JAMES.TYLER@ADM.COM	
2012	ADMINISTRATIVE COORDINATOR	BRENDA EASLEY	76442MRMNMMOORM	ADM ALLIANCE NUTRITION INC	508 MOORMAN RD	COMANCHE	COMANCHE	TX	76442	ADM ALLIANCE NUTRITION INC	PO BOX 950	COMANCHE	TX		76442	YES	NO	NO	NO	BRENDA EASLEY	3253562511	2048							311119						31.900147	-98.600325	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	BRENDA.EASLEY@ADM.COM	
2012	MANAGER, REGULATORY AFFAIRS	KEYTON PAYNE	77520DVNCD5501B	ADVANCED AROMATICS LLC	5501 BAKER RD	BAYTOWN	HARRIS	TX	77520	ADVANCED AROMATICS LLC	5501 BAKER RD	BAYTOWN	TX		77520	YES	NO	NO	NO	MIKE HEMMI	2814244505	2869							325199						29.754396	-95.016876									MONUMENT CHEMICALS	942856092	NO	MHEMMI@ADVANCEDAROMATICS.COM	
2012	EHS MANAGER	DAVID BIRDSONG	76118DVNCC7101B	ADVANCED CHEMICAL LOGISITCS	7101 BURNS ST	RICHLAND HILLS	TARRANT	TX	76118	ADVANCED CHEMICAL LOGISITCS	7101 BURNS ST	RICHLAND HILLS	TX		76118	YES	NO	NO	NO	DAVID BIRDSONG	8175908140	5169							424690						32.795556	-97.229722	150722911								ADVANCED CHEMICAL LOGISTICS	150722911	NO	DBIRDSONG@ACLCHEMICAL.COM	
