REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	PRESIDENT	DENNIS STAVER	83815DVNCD600WW	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	KOOTENAI	ID	83815	ADVANCED INPUT DEVICES	600 W WILBUR AVE	COEUR D'ALENE	ID		83815	YES	NO	NO	NO	DENNIS STAVER	2087658000	3577							334119						47.736279	-116.795328	097819635								ESTERLINE TECHNOLOGIES	043190826	NO	DENNIS.STAVER@ESTERLINE.COM	
2012	PLANT MANAGER	JEFF BOHANNON	83845MCRCYW4000	ALERIS RECYCLING INC	16168 W PRAIRIE AVE	POST FALLS	KOOTENAI	ID	83854	ALERIS RECYCLING INC	16168 W PRAIRIE AVE	POST FALLS	ID		83854	YES	NO	NO	NO	JEFF BOHANNON	2087731527	3341							331314						47.743603	-117.003288	963904144								ALERIS RECYCLING INC	057896847	NO	JEFF.BOHANNON@ALERIS.COM	
2012	PLANT MANAGER	LARRY LLOYD	83347MLGMT500WE	AMALGAMATED SUGAR CO	50 S 500 W	PAUL	MINIDOKA	ID	83347	AMALGAMATED SUGAR CO	PO BOX 700	PAUL	ID		83347	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						42.611671	-113.757423	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2012	PLANT MANAGER	JORGE DEVARONA	83303MLGMTPOBOX	AMALGAMATED SUGAR CO LLC	2320 ORCHARD DR E	TWIN FALLS	TWIN FALLS	ID	83301	AMALGAMATED SUGAR CO LLC	PO BOX 127	TWIN FALLS	ID		833030127	YES	NO	NO	NO	DEAN C. DELOREY	2083836500	2063							311313						42.532113	-114.43181	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2012	PLANT MANAGER	ERIC ERICKSON	83651MLGMTPOBOX	AMALGAMATED SUGAR CO LLC NAMPA	138 W KARCHER RD	NAMPA	CANYON	ID	83687	AMALGAMATED SUGAR CO LLC NAMPA	PO BOX 8787	NAMPA	ID		836538787	YES	NO	NO	NO	DEAN DELOREY	2083836500	2063							311313						43.603914	-116.574725	009076738								SNAKE RIVER SUGAR CO	172022162	NO	DDELOREY@AMALSUGAR.COM	
2012	PRESIDENT	BRAD HENDRICKSON	83402MRCNF2517W	AMERICAN FABRICATION INC	2517 W OMNI DR	IDAHO FALLS	BONNEVILLE	ID	83402	AMERICAN FABRICATION INC	2517 W OMNI DR	IDAHO FALLS	ID		83402	YES	NO	NO	NO	KATHERIN HESS	2085221361	3499							332999						43.447222	-112.081944	161813670										NO	KATHERIN@AMERICANFABRICATION.COM	
2012	SITE MANAGER	DENNIS ACHEY	83639GSTFSBRUNE	AMVAC CHEMICAL	410 SIMPKIN LN	MARSING	OWYHEE	ID	836390150	AMVAC CHEMICAL	PO BOX 150	MARSING	ID		836390150	YES	NO	NO	NO	DENNIS E. ACHEY	2088964175	2879							325320						43.52558	-116.848875									AMERICAN VANGUARD CORP	952588080	NO	DENNISA@AMVAC-CHEMICAL.COM	
2012	LT COL	KYLE CARPENTER	8370WRCHRD4715S	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ADA	ID	83705	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ID		83705	YES	NO	YES	NO	LT COL ANDY WHITE	2082728257								928110						43.559077	-116.22806									US DEPARTMENT OF DEFENSE		YES	ANDREW.V.WHITE2.MIL@MAIL.MIL	
2012	TERMINAL MANAGER	KELLY PACKARD	83245SHGRV230CE	ASH GROVE CEMENT	230 CEMENT RD	INKOM	BANNOCK	ID	83245	ASH GROVE CEMENT	230 CEMENT RD	INKOM	ID		83245	YES	NO	NO	NO	KELLY PACKARD	2087753351	3241	1422						327310						42.79098	-112.25082	001723698								ASH GROVE CEMENT CO	001723698	NO		
2012	SR. MANAGER MFG. ENGR./ENVIRONMENTAL	MARK VON LINDERN	83501BLNTN150SO	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	180 SOUTHPORT AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION - CCI/SPEER - SOUTHPORT OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.410284	-117.033191	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO		
2012	SR. MANAGER MFG. ENGR./ENVIRONMENTAL	MARK VON LINDERN	83501MRKND2299S	ATK AMMUNITION CCI/SPEER - CCI OPERATION	2299 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - CCI OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.396389	-117.035004	009066481		IDD009066481		IDR05A222				ALLIANT TECHSYSTEMS INC	618705925	NO		
2012	SR. MANAGER MFG. ENGR./ENVIRONMENTAL	MARK VON LINDERN	83501MRKND1023S	ATK AMMUNITION CCI/SPEER - SPEER OPERATION	1023 SNAKE RIVER AVE	LEWISTON	NEZ PERCE	ID	83501	ATK AMMUNITION CCI/SPEER - SPEER OPERATION	PO BOX 856	LEWISTON	ID		83501	YES	NO	NO	NO	MARK VON LINDERN	2087462351	3482							332992						46.401762	-117.035008	009066481								ALLIANT TECHSYSTEMS INC	618705925	NO	MARK.VONLINDERN@ATK.COM	
2012	ENVIRONMENTAL CONSULTANT	NORMITA CALLISON	8364WBSLTX13EFR	BASALITE	1300 E FRANKLIN RD	MERIDIAN	ADA	ID	836425902	BASALITE	1300 E FRANKLIN RD	MERIDIAN	ID		83642-5902	YES	NO	NO	NO	DON AUSTIN	7076781901								327331						43.60484	-116.37826	009077538								PACIFIC COAST BUILDING PRODUCTS	129072125	NO	DON.AUSTIN@PACCOAST.COM	
2012	FACILITY MANAGER	BRENT HIGGINSON	83221BSCMR419CO	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	BINGHAM	ID	83221	BASIC AMERICAN FOODS BLACKFOOT FACILITY	415 W COLLINS RD	BLACKFOOT	ID		83221	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.201667	-112.382222	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2012	PLANT MANAGER	JOSEPH MILLIGAN	83440BSCMR245WE	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	MADISON	ID	83440	BASIC AMERICAN FOODS REXBURG FACILITY	40 E 7TH N	REXBURG	ID		83440	YES	NO	NO	NO	JOHN BARNECUT	4157055110	2034							311423						43.84	-111.783	009149477								BASIC AMERICAN FOODS		NO	JBARNECUT@BAF.COM	
2012	ENVIRONMENTAL SCIENTIST	CHRIS JOHNSON	83857BNNTT3759H	BENNETT LUMBER PRODUCTS INC	3759 HWY 6	PRINCETON	LATAH	ID	83857	BENNETT LUMBER PRODUCTS INC	PO BOX 130	PRINCETON	ID		83857	YES	NO	NO	NO	JEFF ABBOTT	2088751121	2421							321113						46.920685	-116.77141	009069089		ORD981766124		ID0020532						NO	JEFF@BLPI.COM	
2012	SECRETARY	JAY MULTANEN	8360WBSTBT723GA	BEST BATH SYSTEMS	723 GARBER ST	CALDWELL	CANYON	ID	83605	BEST BATH SYSTEMS	723 GARBER ST	CALDWELL	ID		83605	YES	NO	NO	NO	JAY MULTANEN	2088609157								326191						43.66571	-116.70811	029894532										NO	JAY@BEST-BATH.COM	
2012	QUALITY AND REGULATORY MANAGER	HEATHER EDWARDS	83687GRTWS1717E	BHS MARKETING LLC	1717 E FARGO AVE	NAMPA	CANYON	ID	83687	BHS MARKETING LLC	1717 E FARGO AVE	NAMPA	ID		83687	YES	NO	NO	NO	HEATHER EDWARDS	2084668437	5169							325188						43.600788	-116.54774	070963319		IDD082846882								NO	HEATHER@BHSMARKETING.COM	
2012	PRESIDENT	CHRISTIAN NICKUM	83221BLCKF591W1	BLACKFOOT BRASS	591 W 100 N	BLACKFOOT	BINGHAM	ID	83221	BLACKFOOT BRASS	PO BOX 885	BLACKFOOT	ID		83221	YES	NO	NO	NO	ANNETTE GOICOECHEA	2087882013	3369							331528						43.21103	-112.41341	626311799								DURA-MARK DBA BLACKFOOT BRASS		NO	AGOICOECHEA@ROCKYMOUNTAINHARDWARE.COM	
2012	PRESIDENT	ZACHARY O'KELLEY	83709BSSPH545WG	BOISE ASPHALT	5450 W GOWEN RD	BOISE	ADA	ID	83709	BOISE ASPHALT	5450 W GOWEN RD	BOISE	ID		83709	YES	NO	NO	NO	GARY FARNESE	2085622013								324121						43.55764	-116.25031	188695027								MDU RESOURCES GROUP INC	006962286	NO	GARY.FARNESE@KNIFERIVER.COM	
2012	PLANT MANAGER	LANE DURYEE	83338BRDNC21BRI	BRIDON CORDAGE	21 BRIDON WAY	JEROME	JEROME	ID	83338	BRIDON CORDAGE	21 BRIDON WAY	JEROME	ID		83338	YES	NO	NO	NO	DUSTIN SMITH	5073207013	2298							314991						42.706944	-114.519444	184837490								UNIVERSAL COOPERATIVES	059057802	NO	DSMITH@BRIDONCORDAGE.COM	
2012	HUMAN RESOURCE MANAGER/SAFETY COORDINATOR	TRAYCE GHISLAIN	8360WCRCLJ312SI	CIRCLE J TRAILERS	312 SIMPLOT BLVD	CALDWELL	CANYON	ID	83605	CIRCLE J TRAILERS	312 SIMPLOT BLVD	CALDWELL	ID		83605	YES	NO	NO	NO	TRAYCE GHISLAIN	2084590842								336212						43.694722	-116.702222											NO	TRAYCE.GHISLAIN@CIRCLEJTRAILERS.COM	
2012	ENVIRONMENTAL SCIENTIST	CHRIS JOHNSON	83539CLRWT1MISO	CLEARWATER FOREST INDUSTRIES	4689 HWY 13 S PO BOX 340	KOOSKIA	IDAHO	ID	83539	CLEARWATER FOREST INDUSTRIES	4689 HWY 13 S PO BOX 340	KOOSKIA	ID		83539	YES	NO	NO	NO	ROD KROGH	2089264266	2421							321113						46.120834	-115.986115	877714568										NO	CLEARWATERFOREST@MSN.COM	
2012	VICE PRESIDENT - MILL OPERATIONS	JOHN MCKEE	83501PTLTC805MI	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	803 MILL RD	LEWISTON	NEZ PERCE	ID	835011126	CLEARWATER PAPER CORP PPD & CPD & WPD IDAHO	PO BOX 1126	LEWISTON	ID		835011126	YES	NO	NO	NO	MATT VAN VLEET	5093445912	2611	2411	2421	2429	2621	2631		322110	322130	322222				46.42783	-116.968249	782437318	009061375							CLEARWATER PAPER CORP	782437318	NO	MATT.VANVLEET@CLEARWATERPAPER.COM	
2012	RISK AND PRICING MANAGER	JAMES CACH	83501CLMNL335MI	COLEMAN OIL CO	335 MILL RD	LEWISTON	NEZ PERCE	ID	835019710	COLEMAN OIL CO	335 MILL RD	LEWISTON	ID		83501-9710	YES	NO	NO	NO	JAMES C. CACH	2087992019	5171							447110						46.420556	-116.982222	043347590										NO	JIM@COLEMANOIL.COM	
2012	PRESIDENT	CHARLES R SCOTT	83642CMPTR499EC	COMPUTROL INC	499 E CORPORATE DR	MERIDIAN	ADA	ID	83642	COMPUTROL INC	499 E CORPORATE DR	MERIDIAN	ID		83642	YES	NO	NO	NO	CHARLES R SCOTT	2088871000	3674							334418						43.592665	-116.387901	078424173								ARMSTRONG INTERNATIONAL	005068028	NO	CSCOTT@COMPUTROL.COM	
2012	PLANT MANAGER	FRED WEBB	83211LMBWSLAMBW	CONAGRA FOODS LAMB WESTON INC	2975 LAMB WESTON RD	AMERICAN FALLS	POWER	ID	83211	CONAGRA FOODS LAMB WESTON INC	PO BOX 489	AMERICAN FALLS	ID		83211	YES	NO	NO	NO	FRED WEBB	2082262301	2037							311411						42.765556	-112.913333	801242202		IDD009613068						CONAGRA FOODS INC	007258908	NO	FRED.WEBB@CONAGRAFOODS.COM	
2012	PLANT MANAGER	CURT SNYDER	83301NVRSL856RU	CONAGRA FOODS LAMB WESTON INC	856 RUSSET ST	TWIN FALLS	TWIN FALLS	ID	83301	CONAGRA FOODS LAMB WESTON INC	PO BOX 128	TWIN FALLS	ID		833030128	YES	NO	NO	NO	CURT SNYDER	2087335664	2038							311411						42.5524	-114.4827									CONAGRA FOODS INC	007258908	NO	CURT.SNYDER@CONAGRAFOODS.COM	
2012	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83338DRGLD1703S	DARIGOLD - JEROME	1703 S BUCHANAN	JEROME	JEROME	ID	83338	DARIGOLD - JEROME	PO BOX 1	JEROME	ID		83338	YES	NO	NO	NO	STEVE ROWE	2062866745	2023							311514						42.70694	-114.51528									NORTHWEST DAIRY ASSOC	009260449	NO	STEVE.ROWE@DARIGOLD.COM	
2012	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83704DRGLD618AL	DARIGOLD-BOISE	618 ALLUMBAUGH ST	BOISE	ADA	ID	83704	DARIGOLD-BOISE	618 ALLUMBAUGH ST	BOISE	ID		83704	YES	NO	NO	NO	STEVEN ROWE	2062866745	2026							311511						43.610721	-116.265397									NORTHWEST DAIRY ASSOC	009260449	NO	STEVEN.ROWE@DARIGOLD.COM	
2012	DIRECTOR OF ENVIRONMENTAL COMPLIANCE	DOUG PETTINGER	83606DRYMN520AL	DARIGOLD-CALDWELL	520 ALBANY ST	CALDWELL	CANYON	ID	83605	DARIGOLD-CALDWELL	PO BOX 578	CALDWELL	ID		83605	YES	NO	NO	NO	STEVEN ROWE	2062866745	2023							311514						43.669327	-116.688749									NORTHWEST DAIRY ASSOC	009260449	NO	STEVEN.ROWE@DARIGOLD.COM	
2012	ENVIRONMENTAL SCIENTIST	CHRIS JOHNSON	83536KMHMLHWY14	EMPIRE LUMBER CO (DBA KAMIAH MILLS)	HWY 12 & RAILROAD AVE	KAMIAH	LEWIS	ID	83536	EMPIRE LUMBER CO (DBA KAMIAH MILLS)	PO BOX 638	KAMIAH	ID		83536	YES	NO	NO	NO	MIKE STEIGER	2088359352	2421							321113						46.226112	-116.018608	009425067								EMPIRE LUMBER CO	009425967	NO	MIKE@EMPIRELUMBER.COM	
2012	ENVIRONMENTAL SCIENTIST	CHRIS JOHNSON	83553MPRLM266TH	EMPIRE LUMBER CO WEIPPE OPERATIONS	206 6TH AVE E	WEIPPE	CLEARWATER	ID	83553	EMPIRE LUMBER CO WEIPPE OPERATIONS	PO BOX 206	WEIPPE	ID		83553	YES	NO	NO	NO	KEN WALTER	2084354113								321113						46.3813	-115.93821	009425967								EMPIRE LUMBER CO	009425967	NO	KENNY@EMPIRELUMBER.COM	
2012	GENERAL MANAGER	MICHAEL IRISH	83837SSNTL198BI	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	SHOSHONE	ID	83837	ESSENTIAL METALS CORP	1098 BIG CREEK RD	KELLOGG	ID		83837	YES	NO	NO	NO	MICHAEL G IRISH	2087832691	3341							331492						47.508654	-116.070928	145616897								FORMATION METALS CORP		NO	MRISH@SUNSHINEREFINERY.COM	
2012	PLANT MANAGER	KEN ROPSKI	83642LPWDP420WF	FIBER COMPOSITES LLC	420 W FRANKLIN RD	MERIDIAN	ADA	ID	836422823	FIBER COMPOSITES LLC	420 W FRANKLIN RD	MERIDIAN	ID		83642-2823	YES	NO	NO	NO	KEN ROPSKI	2088886798	2499	3089						321219	326199					43.604722	-116.397777	103081365								FIBER COMPOSITES LLC	061500534	NO	KENR@FIBERONDECKING.COM	
2012	VP MFG.	LON MCALLISTER	8340WFRZRN2255W	FRAZIER INDUSTRIAL CO	2255 W 49TH S	IDAHO FALLS	BONNEVILLE	ID	83402	FRAZIER INDUSTRIAL CO	2255 W 49TH S	IDAHO FALLS	ID		83402	YES	NO	NO	NO	LON MCALLISTER	9088763001								337215						43.45373	-112.07897									FRAZIER INDUSTRIAL CO	002160778	NO	LMCALLISTER@FRAZIER.COM	
2012	PRESIDENT	ZACHARY O'KELLEY	8330WGNCRP2233N	GEN COR PORTABLE HOT PLANT	2233 N2700E RD	TWIN FALLS	TWIN FALLS	ID	83301	GEN COR PORTABLE HOT PLANT	2233 N2700E RD	TWIN FALLS	ID		83301	YES	NO	NO	NO	GARY FARNESE	2085622013								324121						42.304103	-114.507644									MDU RESOURCES GROUP INC	006962286	NO	GARY.FARNESE@KNIFERIVER.COM	
2012	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83349WRDSCHIWAY	GLANBIA FOODS INC	1216 E HWY 26	RICHFIELD	LINCOLN	ID	83349	GLANBIA FOODS INC	1216 E HWY 26	RICHFIELD	ID		83349	YES	NO	NO	NO	DANE HIGDEM	2087354664	2023							311514						43.051017	-114.161147	879267193								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
2012	CORPORATE REGULATORY MANAGER	DANE HIGDEM	83330VNMRW1728S	GLANBIA FOODS INC	1728 S 2300 E	GOODING	GOODING	ID	83330	GLANBIA FOODS INC	1728 S 2300 E	GOODING	ID		83330	YES	NO	NO	NO	DANE HIGDEM	2087354664	2022	2023						311513	311514					42.948333	-114.6325	615985082								GLANBIA PLC	626646848	NO	DHIGDEM@GLANBIAUSA.COM	
