REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	ENVIRONMENTAL MGR	GORDON ERICKSON	99901LSKSH381TN	ALASKA SHIP & DRYDOCK LLC	3801 TONGASS AVE	KETCHIKAN	KETCHIKAN GATEWAY	AK	99901	ALASKA SHIP & DRYDOCK LLC	3801 TONGASS AVE	KETCHIKAN	AK		99901	YES	NO	NO	NO	ADAM BECK	9072257199								336611						55.357471	-131.698352	161702568								VIGOR MARINE	627065423	NO	ADAM.BECK@VIGORMARINE.COM	
2012	ENVIRONMENTAL MANAGER	DAVID  FISH	99701RRNRG1204F	AURORA ENERGY LLC	1206 FIRST AVE	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701	AURORA ENERGY LLC	100 CUSHMAN STREET, SUITE 210	FAIRBANKS	AK		99701	YES	NO	NO	NO	BUKI WRIGHT	9074528767	4911							221112						64.846762	-147.733923	005227504										NO	BUKI@USIBELLI.COM	
2012	SAFETY, REGULATORY AND QUALITY MANAGER	SUZANNE MILLER	99701GRTWS4199S	BRENNTAG PACIFIC INC	4199 S LATHROP ST	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701	BRENNTAG PACIFIC INC	4199 S LATHROP ST	FAIRBANKS	AK		99701	YES	NO	NO	NO	ROCHELE THOMPSON	8019751770	5169							424690						64.804287	-147.742338	145245192								BRENNTAG N.A. INC	145245192	NO	STHOMPSON@BRENNTAG.COM	
2012	VICE PRESIDENT & GENERAL MANAGER	WAYNE ZIGARLICK	99801CRLSK331CL	COEUR ALASKA INC KENSINGTON GOLD PROJECT	3031 CLINTON DR SUITE 202	JUNEAU	JUNEAU	AK	99801	COEUR ALASKA INC KENSINGTON GOLD PROJECT	3031 CLINTON DR SUITE 202	JUNEAU	AK		99801	YES	NO	NO	NO	KEVIN EPPERS	9075233328								212221						58.433809	-133.957523	048439806								COEUR MINING INC.	048439806	NO	KEPPERS@COEUR.COM	
2012	PRESIDENT	DAN GAVORA	99731DYNTL611E5	DOYON UTILITIES FT GREELY AK	611 E 5TH ST	FORT GREELY	SOUTHEAST FAIRBANKS	AK	99731	DOYON UTILITIES FT GREELY AK	PO BOX 74040	FAIRBANKS	AK		997074040	YES	NO	NO	NO	JASON WALKER	9074551547								221330						63.957229	-145.737151	809790418								DOYON UTILITIES LLC	809790418	NO	JWALKER@DOYONUTILITIES.COM	
2012	PRESIDENT	DAN GAVORA	99703DYNTL3564N	DOYON UTILITIES FT WAINWRIGHT AK	3564 NEELY RD	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	99703	DOYON UTILITIES FT WAINWRIGHT AK	PO BOX 74040	FAIRBANKS	AK		99707	YES	NO	NO	NO	JASON WALKER	9074551547								221330						64.82773	-147.633848	809790418								DOYON UTILITIES LLC	809790418	NO	JWALKER@DOYONUTILITIES.COM	
2012	ASST. GM	DAN GUAY	9970WMLSNP25HLL	EMULSION PRODUCTS CO - NORTH POLE FACILITY	2500 HOLLAND AVIATION ST	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705	EMULSION PRODUCTS CO - NORTH POLE FACILITY	2500 HOLLAND AVIATION ST	NORTH POLE	AK		99705	YES	NO	NO	NO	DANIEL GUAY	9074888277								324121						64.76253	-147.39292	798926882								COLASKA	606103737	NO	DGUAY@COLASKA.COM	
2012	VICE-PRESIDENT OF ALASKA OPERATIONS	MIKE BROSE	99705MPCLS1100H	FLINT HILLS RESOURCES ALASKA LLC	1100 H & H LN	NORTH POLE	FAIRBANKS NORTH STAR	AK	99705	FLINT HILLS RESOURCES ALASKA LLC	1100 H & H LN	NORTH POLE	AK		99705	NO	NO	NO	NO	JEFF COOK	9074885104	2911	5171						INVALD						64.737264	-147.34844	143369416								KOCH INDUSTRIES INC.	006944334	NO	JEFF.COOK@KOCHPS.COM	
2012	VICE-PRESIDENT OF ALASKA OPERATIONS	MIKE BROSE	99707FRTKN1FORT	FLINT HILLS RESOURCES ALASKA LLC - FAIRBANKS TERMINAL	5500 AIRPORT WAY	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99701	FLINT HILLS RESOURCES ALASKA LLC - FAIRBANKS TERMINAL	5500 AIRPORT WAY	FAIRBANKS	AK		99701	YES	NO	NO	NO	JEFF COOK	9074885104	5171							424710						64.808147	-147.889148	046620720								KOCH INDUSTRIES INC.	006944334	NO	JEFF.COOK@KOCHPS.COM	
2012	VICE-PRESIDENT OF ALASKA OPERATIONS	MIKE BROSE	99501MPCLS1076O	FLINT HILLS RESOURCES ALASKA LLC ANCHORAGE TERMINAL	1076 OCEAN DOCK RD	ANCHORAGE	ANCHORAGE	AK	99501	PORT OF ANCHORAGE TERMINAL	1100 H&H LANE, N POLE	ANCHORAGE	AK		99501	YES	NO	NO	NO	JEFF COOK	9074885101	5171							INVALD						61.228483	-149.89079	143369416								KOCH INDUSTRIES INC	006944334	NO	JEFF.COOK@KOCHPS.COM	
2012	ENVIRONMENTAL MANAGER	DELBERT PARR	99707FRTKN1FORA	FORT KNOX MINE	1 FORT KNOX RD	FAIRBANKS	FAIRBANKS NORTH STAR	AK	99712	FORT KNOX MINE	PO BOX 73726	FAIRBANKS	AK		99707	YES	NO	NO	NO	DELBERT PARR	9074902207	1041							212221						65.001174	-147.358107									KINROSS GOLD CORP	807545777	NO		
2012	CHIEF, ENVIRONMENTAL DIVISION	CLIFFORD SEIBEL	99703SDPRT1060G	FORT WAINWRIGHT CANTONMENT	1060 GAFFNEY RD #4500	FORT WAINWRIGHT	FAIRBANKS NORTH STAR	AK	997034500	US ARMY FORT WAINWRIGHT - CANTONMENT	1060 GAFFNEY RD #4500	FORT WAINWRIGHT	AK		997034500	NO	YES	YES	NO	ERIC M. DICK	9073613006	9711							928110						64.823	-147.6106			AK6210022426	AK6210022422	AKR05A480				US DEPARTMENT OF DEFENSE		YES	ERIC.MICHAEL.DICK@US.ARMY.MIL	
2012	NPS ENVIRONMENTAL PROTECTION SPECIALIST	FRED STURNIOLO	9982WGLCRBPBX14	GLACIER BAY NATIONAL PARK & PRESERVE	1 PARK RD	GUSTAVUS	SKAGWAY-HOONAH-ANGOON	AK	998260140	GLACIER BAY NATIONAL PARK & PRESERVE	PO BOX 140	GUSTAVUS	AK		998260140	YES	NO	YES	NO	SUPERINTENDENT	9076972230								924120						58.454121	-135.886878									US DEPARTMENT OF THE INTERIOR		YES	GLBA_SUPERINTENDENT@NPS.GOV	
2012	VICE PRESIDENT OF POWER SUPPLY	LYNN THOMPSON	99743HLYPW25MIL	GOLDEN VALLEY ELECTRIC ASSOC HEALY POWER PLANT	25 HEALY SPUR RD	HEALY	DENALI	AK	99743	GOLDEN VALLEY ELECTRIC ASSOC HEALY POWER PLANT	PO BOX 71249	FAIRBANKS	AK		99707	YES	NO	NO	NO	KRISTEN DUBOIS	9074515627	4911							221112						63.8549	-148.9496									GOLDEN VALLEY ELECTRIC ASSOC		NO	KED@GVEA.COM	
