REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
1996	ENVIRONMENTAL ENGINEERING SUPERVISOR	GARY HOHENSTEIN	07728MCMPN225WI	3M CO	225 WILLOWBROOK RD	FREEHOLD	MONMOUTH	NJ	07728	3M CO	PO BOX 33331 41-01-05	SAINT PAUL	MN		55133-3331	YES	NO	NO		GARY HOHENSTEIN	6127785150	2672							322222						40.241653	-74.255403	002520484		NJD002520484		NJD000439				3M CO INC	006173082	NO		
2007	PLANT MANAGER	JAMES PAPPAS	088223M   500RT	3M CO - FLEMINGTON	500 RT 202 N	FLEMINGTON	HUNTERDON	NJ	08822	3M CO - FLEMINGTON	500 RT 202 N	FLEMINGTON	NJ		08822	YES	NO	NO	NO	JAMES PAPPAS	9087884000	3841	3842						339112	339113					40.5154	-74.8212	036781508								3M CO	006173082	NO	JPAPPAS@MMM.COM	
2007	PLANT MANAGER	KEITH A. JACOBS	08502M    COUNT	3M CO BELLE MEAD	SOMERSET COUNTY RTE 601	BELLE MEAD	SOMERSET	NJ	08502	3M CO BELLE MEAD	PO BOX 160	BELLE MEAD	NJ		08502	YES	NO	NO	NO	KEITH A. JACOBS	9088743200	3295							212313						40.449722	-74.707222	002520088								3M CO	006173082	NO	NA	
1999	ENVIRONMENTAL OPERATIONAL MGR.	H. LYNN SETTLE	08086M    1571I	3M CO ELECTRICAL PRODUCTS DIV	1571 IMPERIAL WAY	THOROFARE	GLOUCESTER	NJ	08086	3M CO ELECTRICAL PRODUCTS DIV	PO BOX 159	THOROFARE	NJ		08086	YES	NO	NO		GARY HOHENSTEIN	6517785150	3643							335931						39.830034	-75.203078	053293957		NJ053293957		NJ0088315				3M CO INC	006173082	NO		
2007	VP OPERATIONS	TOM WINTER	07114RHSKR131MA	AARHUSKARLSHAMN USA INC	131 MARSH ST	NEWARK	ESSEX	NJ	07114	AARHUSKARLSHAMN USA INC	131 MARSH ST	NEWARK	NJ		07114	YES	NO	NO	NO	TOM WINTER	9733441300	2079							311225						40.694665	-74.149697	037017922								AARHUSKARLSHAMN USA INC	037017922	NO	TOM.WINTER@AAK.COM	
2005	VP OF REGULATORY & COMPLIANCE	IVA KLEMICK	07080BLLBR6HLLY	ABLE LABORATORIES	6 HOLLYWOOD CT	SOUTH PLAINFIELD	MIDDLESEX	NJ	07080	ABLE LABORATORIES	1 ABLE DR	CRANBURY	NJ		08512	YES	NO	NO	NO	IVA KLEMICK	6094952747	2834							325412						40.563059	-74.414117	043029787		NJR000009373								NO		
1989	VICE PRESIDENT	ALLAN J. ROSEN	07105BLNFN84WAY	ABLON FINISHES INC	84 WAYDELL ST	NEWARK	ESSEX	NJ	07105	ABLON FINISHES INC	84 WAYDELL ST	NEWARK	NJ		07105	NO	YES	NO		ALLAM J ROSEM	2013448000	2851							325510						40.731053	-74.133692			NJD002151546								NO		
1989	PRES.	RALPH DE AMICIS	08817CDMYD47LAN	ACADEMY DIE CASTING & PLATING CO.	47 LANGSTAFF AVE.	EDISON	MIDDLESEX	NJ	08817	ACADEMY DIE CASTING & PLATING CO.	47 LANGSTAFF AVE.	EDISON	NJ		08817	YES	NO	NO		BETH-ANN BLUM	9082874632	3429							332510						40.524217	-74.394562					NJ0034495						NO		
2007	C.E.O.	ROY MURAT	07055CMNGR1937D	ACME ENGRAVING CO INC	19-37 DELAWARE AVE	PASSAIC	PASSAIC	NJ	07055	ACME ENGRAVING CO INC	19-37 DELAWARE AVE	PASSAIC	NJ		07055	YES	NO	NO	NO	STEVE BOGDEWICZ	9737780885	2796							323122						40.85478	-74.13951	002151504										NO	STEVE@ACMEENGRAVING.COM	
1987	PRESIDENT	SREWART H. BRESLOW	07631CMGRC129CO	ACME GEAR CO INC	129 COOLIDGE AVE	ENGLEWOOD	BERGEN	NJ	07631	ACME GEAR CO INC	129 COOLIDGE AVE	ENGLEWOOD	NJ		07631	YES	NO	NO		ERIC SCHNELLMANN	2015682245	3566													40.886637	-73.98662			NJD002000212								NO		
