REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PLANT MANAGER	THOMAS APSE	56308MCMPN2115S	3M CO - ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	DOUGLAS	MN	56308			3M CO - ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	MN		56308	YES	NO	NO	NO	THOMAS M. APSE	3207590229	3291							327910						45.867973	-95.378487	120193719								3M CO	006173082	NO	TMAPSE@MMM.COM	
2013	SITE DIRECTOR	MICHAEL MAGNUSON	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431			3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						326199	327910	322230				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2013	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	56073			3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		56073	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2013	PLANT MANAGER	PETER SOMMERVILLE	56031M    710NO	3M CO -FAIRMONT	710 N STATE ST	FAIRMONT	MARTIN	MN	56031			3M CO -FAIRMONT	710 N STATE ST	FAIRMONT	MN		56031	YES	NO	NO	NO	PETER W. SOMMERVILLE	5072352150	3089	3083						326199	326130					43.658901	-94.447569	006173025								3M CO	006173082	NO	PWSOMMERVILLE@MMM.COM	
2013	LAB SAFETY MANAGER 3M CENTER	VIVIEN SMITH	551443MC3M251CN	3M CO 3M CENTER ST PAUL	3M CENTER BLDG 224-2S-25	SAINT PAUL	RAMSEY	MN	551441000			3M CO 3M CENTER ST PAUL	3M CENTER BLDG 224-2S-25 ATTN: A.M. MORIS	ST. PAUL	MN		55144-1000	YES	NO	NO	NO	VIVIEN L. SMITH	6517368174								326113						44.955838	-92.992492	006173082								3M CO	006173082	NO	VLSMITH1@MMM.COM	
2013	SITE DIRECTOR	MICHAEL BAHMA	55016MCHMLHIGHW	3M COTTAGE GROVE CENTER	10746 INNOVATION RD	COTTAGE GROVE	WASHINGTON	MN	55016			3M COTTAGE GROVE CENTER	10746 INNOVATION RD	COTTAGE GROVE	MN		55016	YES	NO	NO	NO	MICHAEL BAHMA	6514582001	2899	2672	2843	3081	3291	4953		325998	326121	325613	327910	562211		44.789444	-92.908333	122704067								3M CO	006173082	NO	EPCRA@MMM.COM	
2013	VP/GM	JON LEDIN	55447CRNNC2705C	AACRON INC	2705 CHESHIRE LN	PLYMOUTH	HENNEPIN	MN	554470190			AACRON INC	PO BOX 47190	MINNEAPOLIS	MN		554470190	YES	NO	NO	NO	JON LEDIN	7635599141	3471							332813						45.00913	-93.45807	044178721								CROWN EXTRUSIONS	006249528	NO	JONLEDIN@AACRON.COM	
2013	CERTIFYING OFFICIAL	JAY WICKEHAM	55350HRCLS35ADA	AB MAURI FOOD INC	35 ADAMS ST NE	HUTCHINSON	MCLEOD	MN	55350			AB MAURI FOOD INC	PO BOX 100	HUTCHINSON	MN		55350	YES	NO	NO	NO	JAY WICKEHAM	3202344191	2099							311999						44.892631	-94.364344	003856392								ASSOCIATED BRITISH FOODS N.A. CORP	071642214	NO	JWICKEHAM@OHLY.US	
2013	TECHNOLOGY SUPPORT AND DEVELOPMENT MANAGER	DOUGLAS SCHUELLER	55428CTSCN9210S	ABELCONN LLC	9210 SCIENCE CENTER DR	NEW HOPE	HENNEPIN	MN	55428			ABELCONN LLC	9210 SCIENCE CENTER DR	NEW HOPE	MN		55428	YES	NO	NO	NO	DOUGLAS SCHUELLER	7635333533	3471	3672						332813	334418					45.05069	-93.39655											NO	DSCHUELLER@ABELCONN.COM	
2013	VP, OPERATIONS	GARY RYAN	55431DDDVL9401J	ADDED VALUE TECHNOLOGY	9401 JAMES AVE S SUITE 100	BLOOMINGTON	HENNEPIN	MN	55431			ADDED VALUE TECHNOLOGY	9401 JAMES AVE S SUITE 100	BLOOMINGTON	MN		55431	YES	NO	NO	NO	CHAD NEVILS	5076647326	3672							334418						44.83247	-93.30111									ADDED VALUE TECHNOLOGY LLC	782850002	NO		
