REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	THOMAS APSE	56308MCMPN2115S	3M CO - ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	DOUGLAS	MN	56308	3M CO - ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	MN		56308	YES	NO	NO	NO	THOMAS M. APSE	3207590229	3291							327910						45.86738	-95.377841	120193719								3M CO	006173082	NO	TMAPSE@MMM.COM	
2011	PLANT MANAGER	THOMAS APSE	56308MCMPN2115S	3M CO - ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	DOUGLAS	MN	56308	3M CO - ALEXANDRIA	2115 S BROADWAY	ALEXANDRIA	MN		56308	YES	NO	NO	NO	THOMAS M. APSE	3207590229	3291							327910						45.86738	-95.377841	120193719								3M CO	006173082	NO	TMAPSE@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	SITE DIRECTOR	MICHAEL RETTERATH	55350MMGMDHIGHW	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MCLEOD	MN	553509431	3M CO - HUTCHINSON	905/915 ADAMS ST SE	HUTCHINSON	MN		55350-9431	YES	NO	NO	NO	STEVEN JENSEN	3202344000	2672	3695						322222	326199	327910				44.879294	-94.361896	006172902								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	JOHN ILLIKMAN	56073MCMPN1700N	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	BROWN	MN	560730095	3M CO - NEW ULM	1700 N MINNESOTA ST	NEW ULM	MN		560730095	YES	NO	NO	NO	JOHN T. ILLIKMAN	5073590191	3643	3089	3357					335931	326199	335929				44.32996	-94.47473	006172845								3M CO	006173082	NO	JTILLIKMAN@MMM.COM	
2011	PLANT MANAGER	PETER SOMMERVILLE	56031M    710NO	3M CO -FAIRMONT	710 N STATE ST	FAIRMONT	MARTIN	MN	56031	3M CO -FAIRMONT	710 N STATE ST	FAIRMONT	MN		56031	YES	NO	NO	NO	PETER W. SOMMERVILLE	5072352150	3089	3083						326199	326130					43.658035	-94.447545	006173025								3M CO	006173082	NO	PWSOMMERVILLE@MMM.COM	
