REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	INTERIM PLANT MANAGER	BRIAN MOMSEN	50010MNNST900DA	3M CO - AMES	900 DAYTON AVE	AMES	STORY	IA	500106493			3M CO - AMES	900 DAYTON AVE	AMES	IA		50010-6493	YES	NO	NO	NO	BRIAN MOMSEN	5152321184	3291							327910						42.0296	-93.57913	089979058								3M CO	006173082	NO	BMOMSEN1@MMM.COM	
2013	PLANT MANAGER	TRACINDA YAW	50138MNNST3406E	3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	MARION	IA	50138			3M CO - KNOXVILLE	3406 E PLEASANT	KNOXVILLE	IA		50138	YES	NO	NO	NO	TRACINDA YAW	6418285500	2672	2891						322222						41.320607	-93.065893	075846824								3M CO	006173082	NO	TAYAW@MMM.COM	
2013	CONTROLLER	RANDY SKALKA	50171RNHRTHWY63	A-1 FIBERGLASS	530 N FRONT ST	MONTEZUMA	POWESHIEK	IA	50171			A-1 FIBERGLASS	4495 S GUNPOWDER CIR	HASTINGS	NE		68901	YES	NO	NO	NO	BRIAN PERKINS	4024630180	3089							326199						41.59064	-92.53043									A-1 FIBERGLASS		NO	BPERKINS@A1FIBERGLASS.COM	
2013	FACILITY MANAGER	DAVID PEERMAN	5070WLNDSX88DEA	A-LINE EDS	808 DEARBORN	WATERLOO	BLACK HAWK	IA	50703			A-LINE EDS	808 DEARBORN	WATERLOO	IA		50703	YES	NO	NO	NO	DAVID PEERMAN	3192323889								562920						42.49045	-92.30172	959895947								A-LINE E.D.S.	959895947	NO	DPEERMAN@ALINEEDS.COM	
2013	DIRECTOR OF OPERATIONS	ROSS BUCHELE	50401CRRSC16001	AADG INC CURRIES DIV 12TH ST NW FACILITY	1500 12TH ST NW	MASON CITY	CERRO GORDO	IA	50401			AADG INC CURRIES DIV 12TH ST NW FACILITY	PO BOX 1648	MASON CITY	IA		50401	YES	NO	NO	NO	KAREN RIES	6414231334	3442							332321						43.16278	-93.22972									ASSA ABLOY INC	556317287	NO	KAREN.RIES@DOORGROUP.COM	
2013	ENVIRONMENTAL HEALTH AND SAFETY TECH	TYLER SCHWARCK	5047WBSLTN1372S	ABSOLUTE ENERGY LLC	1372 STATE LINE RD	SAINT ANSGAR	MITCHELL	IA	50472			ABSOLUTE ENERGY LLC	1372 STATE LINE RD	SAINT ANSGAR	IA		50472	YES	NO	NO	NO	TYLER SCHWARCK	6413262220								325193						43.49951	-92.91709	794106463										NO	TYLER.SCHWARCK@ABSENERGY.ORG	
2013	CEO	STEVEN ARTHUR	52002DMSCX84CHA	ADAMS CO	8040 CHAVENELLE RD	DUBUQUE	DUBUQUE	IA	52002			ADAMS CO	8040 CHAVENELLE RD	DUBUQUE	IA		52002	YES	NO	NO	NO	WILLIAM BURDT	5635833591	3566							333612						42.49171	-90.78131	005148200										NO	WBURDT@THEADAMSCOMPANY.COM	
2013	PLANT MANAGER	CHRISTOPHER ROBARE	51031SPRSW8THST	ADM ALLIANCE NUTRITION	710 8TH ST SW	LE MARS	PLYMOUTH	IA	51031			ADM ALLIANCE NUTRITION	710 8TH ST SW	LE MARS	IA		51031	YES	NO	NO	NO	CHRIS ROBARE	7125465145	2048							311119						42.78274	-96.17723	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	CHRISTOPHE.ROBARE@ADM.COM	
2013	PRODUCTION MANAGER	STEVE SCHWARTZ	50659SPRSWNORTH	ADM ALLIANCE NUTRITION INC	506 N SHERMAN AVE	NEW HAMPTON	CHICKASAW	IA	50659			ADM ALLIANCE NUTRITION INC	506 N SHERMAN AVE	NEW HAMPTON	IA		50659	YES	NO	NO	NO	MARK CALMES	2174245200	2048							311119						43.0645	-92.32283	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	MARK.CALMES@ADM.COM	
2013	PLANT MANAGER	AARON OGAN	50313FDSPC1877N	ADM ALLIANCE NUTRITION INC	1877 NE 58TH AVE	DES MOINES	POLK	IA	503131627			ADM ALLIANCE NUTRITION INC	1877 NE 58TH AVE	DES MOINES	IA		50313-1627	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2048							311119						41.665967	-93.589045	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2013	PLANT MANAGER	DEAN BRAINERD	52732DMCRN1251B	ADM CORN PROCESSING	1251 BEAVER CHANNEL PKWY	CLINTON	CLINTON	IA	52732			ADM CORN PROCESSING	1251 BEAVER CHANNEL PKWY	CLINTON	IA		52732	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2085	2869					311221						41.818117	-90.214731	001307586								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2013	PLANT MANAGER	ERIC FASNACHT	52404DMCRN1350W	ADM CORN PROCESSING	1350 WACONIA AVE SW	CEDAR RAPIDS	LINN	IA	52404			ADM CORN PROCESSING	PO BOX 1445	CEDAR RAPIDS	IA		52406	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2046	2869	4911					311221	221119	325199				41.928594	-91.687203	096525670								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2013	PLANT MANAGER	MIKE CARSTENS	50316RCHRD1940E	ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	POLK	IA	50313			ADM SOYBEAN PROCESSING	1935 E EUCLID AVE	DES MOINES	IA		50313	YES	NO	NO	NO	ADM MEDIA	2174245413	2075	2079						311224						41.622318	-93.584018	010254001	789611878							ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2013	HUMAN RESOURCES MANAGER	GAYLA HOPPENWORTH	50703DVNCD2839B	ADVANCED HEAT TREAT CORP	2859 BURTON AVE	WATERLOO	BLACK HAWK	IA	50703			ADVANCED HEAT TREAT CORP	2859 BURTON AVE	WATERLOO	IA		50703	YES	NO	NO	NO	GAYLA HOPPENWORTH	3192913381	3398							332811						42.54032	-92.35802	056504186								ADVANCED HEAT TREAT CORP	056504186	NO	HR@ION-NITRIDING.COM	
2013	HUMAN RESOURCES MANAGER	GAYLA HOPPENWORTH	50703DVNCD2825M	ADVANCED HEAT TREAT CORP	2825 MIDPORT BLVD	WATERLOO	BLACK HAWK	IA	50703			ADVANCED HEAT TREAT CORP	2825 MIDPORT BLVD	WATERLOO	IA		50703	YES	NO	NO	NO	GAYLA HOPPENWORTH	3192913381	3398							332811						42.54696	-92.39476									ADVANCED HEAT TREAT CORP	056504186	NO	HR@ION-NITRIDING.COM	
2013	PLANT MANAGER	SHANNON HETT	50401GPRCS16051	AG PROCESSING INC	1605 19TH ST SW	MASON CITY	CERRO GORDO	IA	50401			AG PROCESSING INC	PO BOX 1068	MASON CITY	IA		50401	YES	NO	NO	NO	SHANNON HETT	6414234733	2075							311222	311224					43.13393	-93.22612	005275631								AG PROCESSING INC	005275631	NO	SHETT@AGP.COM	
2013	PLANT OPERATIONS MANAGER	TRAVIS ROBINSON	51201GPRCS8042N	AG PROCESSING INC	804 2ND AVE	SHELDON	OBRIEN	IA	51201			AG PROCESSING INC	PO BOX 220	SHELDON	IA		51201	YES	NO	NO	NO	TRAVIS ROBINSON	7123242531	2075	0116						311224						43.182248	-95.856177	005275631								AG PROCESSING INC	005275631	NO	TROBINSON@AGP.COM	
