REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	DOUG LANE	14150GNRLM305SA	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	ERIE	NY	14150	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	NY		14150	YES	NO	NO	NO	DOUGLAS LANE	7168761596	2821							325211						42.975756	-78.91827	002127124								3M CO	006173082	NO		
2011	PLANT MANAGER	DOUG LANE	14150GNRLM305SA	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	ERIE	NY	14150	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	NY		14150	YES	NO	NO	NO	DOUGLAS LANE	7168761596	2821							325211						42.975756	-78.91827	002127124								3M CO	006173082	NO		
2011	PRES.	LEONARD A. GROSSMAN	11435BBTND95251	ABBOTT INDUSTRIES INC	95-25 149TH ST	JAMAICA	QUEENS	NY	11435	ABBOTT INDUSTRIES INC	95-25 149TH ST	JAMAICA	NY		11435	YES	NO	NO	NO	LEONARD A. GROSSMAN	7182910800	3496							332116	332618					40.699011	-73.803894	002031870		NYD002031870								NO	ABBOTTINDUSTRIES@AOL.COM	
2011	FACILITY MANAGER	JOHN HAY	10801BSLTC38POR	ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	WESTCHESTER	NY	10801	ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	NY		10801	YES	NO	NO	NO	ROBERT ROSENTHAL	9146360700	2851							325510						40.927613	-73.77183	001367879										NO	JHAY@ABSOLUTECOATINGS.COM	
2011	FACILITY MANAGER	JOHN HAY	10801BSLTC38POR	ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	WESTCHESTER	NY	10801	ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	NY		10801	YES	NO	NO	NO	ROBERT ROSENTHAL	9146360700	2851							325510						40.927613	-73.77183	001367879										NO	JHAY@ABSOLUTECOATINGS.COM	
2011	FACILITY MANAGER	JOHN HAY	10801BSLTC38POR	ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	WESTCHESTER	NY	10801	ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	NY		10801	YES	NO	NO	NO	ROBERT ROSENTHAL	9146360700	2851							325510						40.927613	-73.77183	001367879										NO	JHAY@ABSOLUTECOATINGS.COM	
2011	PLANT MANAGER	NICK MISRA	11901DCHMN1852O	ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	SUFFOLK	NY	11901	ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	NY		11901	YES	NO	NO	NO	JOHN J. PUFAHL	6317276000	2672							322222						40.923706	-72.708309	150617041										NO	JJPUFAHL@ADCHEM.COM	
2011	PLANT MANAGER	NICK MISRA	11901DCHMN1852O	ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	SUFFOLK	NY	11901	ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	NY		11901	YES	NO	NO	NO	JOHN J. PUFAHL	6317276000	2672							322222						40.923706	-72.708309	150617041										NO	JJPUFAHL@ADCHEM.COM	
2011	PLANT MANAGER	NICK MISRA	11901DCHMN1852O	ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	SUFFOLK	NY	11901	ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	NY		11901	YES	NO	NO	NO	JOHN J. PUFAHL	6317276000	2672							322222						40.923706	-72.708309	150617041										NO	JJPUFAHL@ADCHEM.COM	
2011	DIVISION ENVIRONMENTAL MANAGER	JOSEPH PORTER	14240THPLL250GA	ADM MILLING CO	250 GANSON ST	BUFFALO	ERIE	NY	14203	ADM MILLING CO	PO BOX 487	BUFFALO	NY		14240	YES	NO	NO	NO	JOE PORTER	8006375843	2041							311211						42.86545	-78.871425	876381526								ARCHER DANIELS MIDLAND CO	050702539	NO	JOE.PORTER@ADM.COM	
2011	DIVISION ENVIRONMENTAL MANAGER	JOSEPH PORTER	14240THPLL250GA	ADM MILLING CO	250 GANSON ST	BUFFALO	ERIE	NY	14203	ADM MILLING CO	PO BOX 487	BUFFALO	NY		14240	YES	NO	NO	NO	JOE PORTER	8006375843	2041							311211						42.86545	-78.871425	876381526								ARCHER DANIELS MIDLAND CO	050702539	NO	JOE.PORTER@ADM.COM	
2011	PRESIDENT	TIMOTHY CARLO	1206WDVNCNNESLA	ADVANCE ENERGY TECHNOLOGIES INC	ONE SOLAR DR	CLIFTON PARK	SARATOGA	NY	12065	ADVANCE ENERGY TECHNOLOGIES INC	ONE SOLAR DR	CLIFTON PARK	NY		12065	YES	NO	NO	NO	TIMOTHY K. CARLO	5184692697								326150						42.8664	-73.75106											NO	SALES@ADVANCEET.COM	
2011	PRESIDENT	PHU LUU	14760DVNCD311CN	ADVANCED MONOLYTHIC CERAMICS INC	3101 CONSTITUTION AVE	OLEAN	CATTARAUGUS	NY	14760	ADVANCED MONOLYTHIC CERAMICS INC	3101 CONSTITUTION AVE	OLEAN	NY		14760	YES	NO	NO	NO	WILLIAM G. RIX	5853072871	3675							334414						42.0832	-78.46895	867913071								JOHANSON DIELECTRICS INC	056430820	NO	BRIX@AMCCAPS.COM	
