REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	DIRECTOR, DOT COMPLIANCE	DAVID GIBBS	84104RGSPN1211S	AIRGAS USA LLC	1211 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	841043718	AIRGAS USA LLC	31 N PEORIA AVE	TULSA	OK		741201633	YES	NO	NO	NO	BRANDON KETCHER	9182956214	5169							424690						40.743056	-111.956944	868306952								AIRGAS INC.	024492860	NO	BRANDON.KETCHER@AIRGAS.COM	
2012	FACILITY EHS/MAINTENANCE MECHANIC	HOWARD SHERWOOD	84059MCKLM212N1	ALABAMA METAL INDUSTRIES CORP	212 N 1330 W	OREM	UTAH	UT	84057	ALABAMA METAL INDUSTRIES CORP	PO BOX 1720	OREM	UT		84057	YES	NO	NO	NO	TERRY LEBERFINGER	2057872611	3441							332323						40.300413	-111.728061									GIBRALTAR INDUSTRIES INC		NO	TLEBERFINGER@GIBRALTAR1.COM	
2012	CHIEF SCIENCE OFFICER	STEPHEN ASHMEAD	8401WLBNCL11NMA	ALBION CLEARFIELD	101 N MAIN ST	CLEARFIELD	WEBER	UT	840152243	ALBION CLEARFIELD	101 N MAIN ST	CLEARFIELD	UT		84015-2243	YES	NO	NO	NO	RYAN HARDY	8017734631								339999						41.11563	-112.02606	624857249								ALBION GROUP	624857249	NO	RHARDY@ALBIONMINERALS.COM	
2012	CHIEF SCIENCE OFFICER	STEPHEN ASHMEAD	84401LBNMF2774S	ALBION MANUFACTURING TECHNOLOGIES	2774 S 1760 W	OGDEN	WEBER	UT	84401	ALBION MANUFACTURING TECHNOLOGIES	2774 S 1760 W	OGDEN	UT		84401	YES	NO	NO	NO	MIKE BRAILSFORD	8016272627	2099							311999						41.2147	-112.0225									ALBION GROUP	624857249	NO	MBRAILSFORD@ALBIONMINERALS.COM	
2012	VICE PRESIDENT AND GENERAL MANGER	PAUL KAMNIKAR	84054MCR  333SR	AMCOR MASONRY PRODUCTS	333 S REDWOOD RD	NORTH SALT LAKE	DAVIS	UT	84054	AMCOR MASONRY PRODUCTS	333 S REDWOOD RD	NORTH SALT LAKE	UT		84054	YES	NO	NO	NO	MICHAEL WARD	8014201287	3271							327331						40.835548	-111.934604	037176591								OLDCASTLE INC	037176591	NO	MICHAEL.WARD@OLDCASTLE.COM	
2012	PRESIDENT - UTAH OPERATIONS	DAVE THAYER	84720MRCNZ10622	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	IRON	UT	84721	AMERICAN PACIFIC CORP UTAH OPERATIONS	10622 W 6400 N	CEDAR CITY	UT		84721	YES	NO	NO	NO	FRANK CASPERSON	4358655000	2819							325188						37.794865	-113.112675	077585024								AMERICAN PACIFIC CORP		NO	FCASPERSON@APFC.COM	
2012	PLANT MANAGER	SEAN PICOU	84088MRCNW5520W	AMERICAN WELDING & TANK LLC	5520 W OLD BINGHAM HWY	WEST JORDAN	SALT LAKE	UT	840815668	AMERICAN WELDING & TANK LLC	5601 AXEL PARK RD	WEST JORDAN	UT		840815662	YES	NO	NO	NO	SEAN PICOU	8012807081	3443							332420						40.574115	-112.021883	800735750								TAYLOR WHARTON INTERNATIONAL LLC	808654417	NO	SPICOU@AWTANK.COM	
2012	CHIEF OPERATING OFFICER	LAYNE HADLEY	8405WMTLBS68NRT	AMT LABS INC	680 N 700 W	NORTH SALT LAKE	DAVIS	UT	84054	AMT LABS INC	680 N 700 W	NORTH SALT LAKE	UT		84054	YES	NO	NO	NO	LAYNE V. HADLEY	8012991661								325998						40.85288	-111.92799	189165483								INNOPHOS INC.	155532257	NO	LAYNEH@AMTLABS.NET	
2012	PLANT MANAGER	RONALD SMITH	84648STHWSHIWAY	ASH GROVE CEMENT- LEAMINGTON UTAH	HWY 132 6 MILES E OF LEAMINGTON	LEAMINGTON	JUAB	UT	84638	ASH GROVE CEMENT- LEAMINGTON UTAH	PO BOX 38069	LEAMINGTON	UT		84638	YES	NO	NO	NO	RONALD SMITH	4358571212	3241							327310						39.55125	-112.184722	007123698								ASH GROVE CEMENT CO	007123698	NO	RON.SMITH@ASHGROVE.COM	
2012	DIRECTOR, EH&S	LEE WEBER	84029TRWLY12633	ATI ROWLEY OPERATIONS	12633 N ROWLEY RD	NORTH SKULL VALLEY	TOOELE	UT	84029	ATI ROWLEY OPERATIONS	12633 N ROWLEY RD	NORTH SKULL VALLEY	UT		84029	YES	NO	NO	NO	JIM DENHAM	5419264211								332999						40.910218	-112.736025									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
