REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PLANT MANAGER	SCOTT PRETZSCH	47348M    0304S	3M CO - HARTFORD CITY	0304S   075E	HARTFORD CITY	BLACKFORD	IN	473481536			3M CO - HARTFORD CITY	0304S   075E	HARTFORD CITY	IN		47348-1536	YES	NO	NO	NO	SCOTTY PRETZSCH	7653483200	2672							322220	326113					40.450051	-85.355891	006054423								3M CO	006173082	NO	EPCRA@MMM.COM	
2013	EHS COORDINATOR	NICHOLAS SAVINI	46947LCNDSUS29B	A RAYMOND TINNERMAN MANUFACTURING INC	800 W COUNTY RD 250 S	LOGANSPORT	CASS	IN	469470660			A RAYMOND TINNERMAN MANUFACTURING INC	800 W COUNTY RD 250 S	LOGANSPORT	IN		46947-0660	YES	NO	NO	NO	VINCE RHODES	5747373288	3469	3398	3429	3471	3479			332116	332812	332813	332811			40.73186	-86.37595	058961707								A RAYMOND TINNERMAN MANUFACTURING INC	098063683	NO	VINCE.RHODES@ARAYMONDTINNERMAN.COM	
2013	PLANT MANAGER	DAVID WHEDON	46514RCHTC2551C	AACOA INC	2551 C.R. 10 W	ELKHART	ELKHART	IN	46514			AACOA INC	2551 C.R. 10 W	ELKHART	IN		46514	YES	NO	NO	NO	MARK NORTH	5742624685	3471							332813						41.705049	-86.012224	058959404								TREDEGAR CORP	555463785	NO	MARK.NORTH@AACOA.COM	
2013	QUALITY SAFETY ENVIRONMENTAL MANAGER	TIMOTHY WIEMER	4762WBNGBN8999W	ABENGOA BIOENERGY OF INDIANA	8999 W FRANKLIN RD	MOUNT VERNON	POSEY	IN	47620			ABENGOA BIOENERGY OF INDIANA	8999 W FRANKLIN RD	MOUNT VERNON	IN		47620	YES	NO	NO	NO	DARREL SANFORD	8129854046								325193						37.909832	-87.726456	832644947								ABENGOA BIOENERGY		NO	DARRELL.SANFORD@BIOENERGY.ABENGOA.COM	
2013	EH&S	LYNN SOCHA	46818MSTCH6710I	ACCUGEAR	6710 INNOVATION BLVD	FORT WAYNE	ALLEN	IN	468181334			ACCUGEAR	6710 INNOVATION BLVD	FORT WAYNE	IN		46818-1334	YES	NO	NO	NO	JAY ZEMMOL	2604976607	3465							332111	333512					41.13997	-85.17963	828978036		IND984877274						AMERICAN AXLE & MANUFACTURING INC	808844567	NO	JAY.ZEMMOL@AAM.COM	
2013	VICE PRESIDENT	DANIEL LUCK	46350CCRTC118KO	ACCURATE CASTINGS INC	118 KOOMLER DR	LA PORTE	LAPORTE	IN	46350			ACCURATE CASTINGS INC	118 KOOMLER DR	LA PORTE	IN		46350	YES	NO	NO	NO	EARL MILLER	2193628531	3321	3369						331511						41.62812	-86.71084	002974277								ACCURATE CASTINGS INC		NO	EMILLER@HILERINDUSTRIES.COM	
2013	VICE PRESIDENT	DANIEL LUCK	46345KNGSB3RDRD	ACCURATE CASTINGS INC KINGSBURY CASTINGS DIV	3232 3RD RD ANNEX KINGSBURY INDUSTRIAL PARK	KINGSBURY	LAPORTE	IN	46345			ACCURATE CASTINGS INC KINGSBURY CASTINGS DIV	118 KOOMLER DR	LA PORTE	IN		46350	YES	NO	NO	NO	EARL MILLER	2193628531	3321							331511						41.611154	-86.721967									ACCURATE CASTINGS INC	002974277	NO	EMILLER@HILERINDUSTRIES.COM	
2013	CORPORATE MANAGER EH&S	JAMES BANKEY	47933LTHNH1615E	ACUITY BRANDS LIGHTING	1615 E ELMORE ST	CRAWFORDSVILLE	MONTGOMERY	IN	47933			ACUITY BRANDS LIGHTING	1615 E ELMORE ST	CRAWFORDSVILLE	IN		47933	YES	NO	NO	NO	BUDDY BRADY	7653621837	3471							332813						40.03228	-86.88155	783262520								ACUITY BRANDS LIGHTING	056201585	NO	BUDDY.BRADY@ACUITYBRANDS.COM	
2013	PLANT MANAGER	DENIS OBERG	46041RCHRDPOBOX	ADM	2191 W COUNTY RD 0 N/S	FRANKFORT	CLINTON	IN	46041			ADM	2191 W COUNTY RD 0 N/S	FRANKFORT	IN		46041	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2075							311224	311225					40.2853	-86.5479	070713698								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2013	PLANT MANAGER	MIKE WILL	46550SPRSW301SJ	ADM ALLIANCE NUTRITION	301 S JACKSON ST	NAPPANEE	ELKHART	IN	46550			ADM ALLIANCE NUTRITION	301 S JACKSON ST	NAPPANEE	IN		46550	YES	NO	NO	NO	MARK CALMES	2174517456	2048							311119						41.44046	-85.99424	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	MARK.CALMES@ADM.COM	
2013	PLANT MANAGER	KEN RUGGLES	46714MRMNMCORNI	ADM ALLIANCE NUTRITION INC	1800 W WESTERN RD	BLUFFTON	WELLS	IN	46714			ADM ALLIANCE NUTRITION INC	1800 W WESTERN RD	BLUFFTON	IN		46714	YES	NO	NO	NO	BETH YORK	2174512476	2048							311119						40.73141	-85.19836	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	BETH.YORK@ADM.COM	
2013	PLANT OPERATIONS MANAGER	ANDREW SOUKUP	46107DMMLL854BE	ADM MILLING CO	854 BETHEL AVE	BEECH GROVE	MARION	IN	46107			ADM MILLING CO	PO BOX 610	BEECH GROVE	IN		46107	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2041							311211						39.730208	-86.092221	601214877								ARCHER DANIELS MIDLAND CO	050702539	NO	MEDIA@ADM.COM	
