REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	GENERAL MANAGER	LOREN MCCONNELL	98108CCLVN429SO	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	WA		98108-4913	YES	NO	NO	NO	LOREN MCCONNELL	2067620330	3479							332812						47.517043	-122.331792	009286881		WAD009286881		SO3000154						NO	LOREN@ACEGALV.COM	
2012		TAKUO SUZUKI	98203KHKKS14078	ACHILLES USA INC	1407 80TH ST SW	EVERETT	SNOHOMISH	WA	982036295	ACHILLES USA INC	1407 80TH ST SW	EVERETT	WA		98203-6295	NO	NO	NO	NO	TED BECKER	4255136401	3081							326113						47.925374	-122.254856	067168575				S030002208						NO	TBECKER@ACHILLESUSA.COM	
2012	ENVIRONMENTAL MANAGER	JOSEPH PORTER	99004CNTNN6011S	ADM MILLING CO	601 1ST ST	CHENEY	SPOKANE	WA	99004	ADM MILLING CO	601 1ST ST	CHENEY	WA		99004	YES	NO	NO	NO	MIKE WODELMAN	5092356216	2041							311211						47.488377	-117.5734	155358179								ARCHER DANIELS MIDLAND CO	001307586	NO	MIKE.WODELMAN@ADM.COM	
2012	EHS MANAGER	RHIDIAN GRANT	98223RSPCM2171S	AEROSPACE MANUFACTURING TECHNOLOGIES	20100 71ST AVE NE	ARLINGTON	SNOHOMISH	WA	982237447	AEROSPACE MANUFACTURING TECHNOLOGIES	20100 71ST AVE NE	ARLINGTON	WA		98223-7447	YES	NO	NO	NO	DARRELL BUSSARD	3604351119								332999						48.178369	-122.136517	106944788								SENIOR OPERATIONS PLC		NO	DBUSSARD@AMTNW.COM	
2012	PLANT MANAGER - KFO	CHRISTIAN SONNICHSEN	99336CHVRNBOWLE	AGRIUM US INC KENNEWICK FERTILIZER OPERATION	227515 BOWLES RD	KENNEWICK	BENTON	WA	99337	AGRIUM US INC KENNEWICK FERTILIZER OPERATION	227515 BOWLES RD	KENNEWICK	WA		99337	YES	NO	NO	NO	CHRIS SONNICHSEN	5095865430	2873	5169	5191					325311	424910	424690				46.165957	-119.017217	095333345								AGRIUM INC	808957229	NO	CHRIS.SONNICHSEN@AGRIUM.COM	
2012	ENVIRONMENTAL HEALTH AND SAFETY SPECIALIST	MAURA MARTIN	98409RGSNR243S3	AIRGAS USA LLC	2043 S 35TH ST	TACOMA	PIERCE	WA	98409	AIRGAS USA LLC	2043 S 35TH ST	TACOMA	WA		98409	YES	NO	NO	NO	MAURA MARTIN	3609444092								424690						47.2279	-122.466	603048018								AIRGAS INC	024492860	NO	MAURA.MARTIN@AIRGAS.COM	
2012	CHIEF OF DEVELOPMENT	JAMES BROWN	98134LSKNC32006	ALASKAN COPPER WORKS	3200 6TH AVE S	SEATTLE	KING	WA	981342106	ALASKAN COPPER WORKS	PO BOX 3546	SEATTLE	WA		981243546	YES	NO	NO	NO	JAMES BROWN	2066235800	3498	3443	3471					332996						47.575429	-122.325889	009255571		WAD980738546		SO3000139				ALASKAN COPPER WORKS	009255571	NO	JIMBROWNJR@COMCAST.NET	
2012	DIRECTOR	JEFF ARNTSON	98660LBNSP1112W	ALBINA ASPHALT	1112 W SEVENTH ST	VANCOUVER	CLARK	WA	98660	ALBINA ASPHALT	801 MAIN ST	VANCOUVER	WA		98660	YES	NO	NO	NO	JEFF ARNTSON	3608168016	2951							324121						45.626851	-122.683391											NO	JEFFA@ALBINA.COM	
2012	WORKS MANAGER	DON WALTON	98807WNTCHMALAG	ALCOA WENATCHEE WORKS	6200 MALAGA HWY	MALAGA	CHELAN	WA	98828	ALCOA WENATCHEE WORKS	6200 MALAGA HWY	MALAGA	WA		98828	YES	NO	NO	NO	DAVID G. HULSE	5096639206	3334							331312						47.3567	-120.1273	009270794								ALCOA INC.	001339472	NO	DAVID.HULSE@ALCOA.COM	
2012	SENIOR DIRECTOR OF ENVIRONMENTAL SERVICES	DENISE WOOD	98532LLNCC223DW	ALLIANCE CARPET CUSHION CHEHALIS	223 DOWNIE RD	CHEHALIS	LEWIS	WA	98532	ALLIANCE CARPET CUSHION CHEHALIS	PO BOX 1006	DALTON	GA		30722	YES	NO	NO	NO	DENISE WOOD	7064288118								326150						46.6337	-122.926	014540079								MOHAWK INDUSTRIES INC	612757070	NO	DENISE_WOOD@MOHAWKIND.COM	
