REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	EHS MANAGER	BILL MOORE	65201MCLMB5400R	3M CO - COLUMBIA	5400 RT B	COLUMBIA	BOONE	MO	65202	3M	P. O. BOX 1228	COLUMBIA	MO		652021228	YES	NO	NO	NO	BILL D. MOORE	5734748521	3674	3672	3678	3827				334111						39.008784	-92.272592	054950670								3M CO	006173082	NO	NA	
2007	PLANT MANAGER	R. DAVID CLAUSS	64772MNVDPHIGHW	3M CO - NEVADA	2120 E AUSTIN BLVD	NEVADA	VERNON	MO	647720327	3M CO	PO BOX 327	NEVADA	MO		647720327	YES	NO	NO	NO	R. DAVID  CLAUSS	4176677851	3081	2672	3861					326113	322222					37.835549	-94.331261	057894321								3M CO	006173082	NO	EPCRA@MMM.COM	
2007	PLANT MANAGER	DEAN E. MCDOWELL	65802M    3211E	3M CO - SPRINGFIELD	3211 E CHESTNUT EXPY	SPRINGFIELD	GREENE	MO	658022540	3M CO - SPRINGFIELD	3211 E CHESTNUT EXPY	SPRINGFIELD	MO		65802-2540	YES	NO	NO	NO	DEAN E. MCDOWELL	4178693501	2891							325520						37.2125	-93.22666	043937895								3M CO	006173082	NO	DEMCDOWELL1@MMM.COM	
2007	VP/GENERAL MANAGER	BRAD SMITH	64132MLLRM2405E	85TH ST MILLER MATERIALS	2405 E 85TH ST	KANSAS CITY	JACKSON	MO	64132	85TH ST MILLER MATERIALS	2405 E 85TH ST	KANSAS CITY	MO		64132	YES	NO	NO	NO	BRAD SMITH	8164442244	3271							327331						38.972772	-94.561026	037176591								OLDCASTLE INC	037176591	NO	BRAD.SMITH@OLDCASTLEAPG.COM	
1994	TECHNICAL DIRECTOR	BRIAN A. SABEN	65802LFSPR230SO	A & L LABS. INC.	230 S. BARNES	SPRINGFIELD	GREENE	MO	65802	A & L LABS. INC.	230 S. BARNES	SPRINGFIELD	MO		65802	YES	NO	NO		GUY POCHARD	6123749141	2841	2842						325611						37.208882	-93.252672	620214819								A & L LABS. INC.	006261077	NO		
2007	PLANT MANAGER	DAVID GROSS	65240BCHNC210NO	A.B. CHANCE CO - ALLEN STREET COMPLEX	210 N ALLEN ST	CENTRALIA	BOONE	MO	65240	A.B. CHANCE CO - ALLEN STREET COMPLEX	210 N ALLEN ST	CENTRALIA	MO		65240	YES	NO	NO	NO	JOHN MULVIHILL	2037994217	3644							335932						39.212521	-92.133949	006308407								HUBBELL INC	001181858	NO	JMULVIHI@HUBBELL.COM	
2007	PLANT MANAGER	LARRY BERESWILL	65240BCHNC1190E	A.B. CHANCE CO EAST ST/PLASTICS	1190 E SWITZLER	CENTRALIA	BOONE	MO	65240	A.B. CHANCE CO	210 N ALLEN ST	CENTRALIA	MO		65240	YES	NO	NO	NO	JOHN MULVIHILL	2037994217	3462							332999	335932					39.212733	-92.124286	006308407								HUBBELL INC	001181858	NO	JMULVIHI@HUBBELL.COM	
2002	MANAGER - ENVIRONMENTAL	RHONDA L. VETE	65251PGRNN111WS	A.P. GREEN INDUSTRIES INC	111 W SAINT EUNICE RD	FULTON	CALLAWAY	MO	65251	AP GREEN INDUSTRIES INC	400 FAIRWAY DR	MOON TOWNSHIP	PA		15108	YES	NO	NO	NO	HERK PERRY	5735923901	3255	3297						327124						38.87775	-91.947528	006504005		MOD985801398		MOG490549				GLOBAL INDUSTRIAL TECHNOLOGIES INC	792521445	NO		
1998	MANAGER, ENVIRONMENTAL AND SAFETY COMPLIANCE	MICHAEL G. LUKART	65256PGRNNGREEN	A.P. GREEN INDUSTRIESINC	1 GREEN BLVD.	MEXICO	AUDRAIN	MO	65265	A. P. GREEN INDS. INC.	600 GRANT ST.	PITTSBURGH	PA		15219	YES	NO	NO		MICHAEL LUKART	4125626384	3255	3297						327124						39.16312	-91.871246	006504005		MOD006504005		MO0000591				GLOBAL INDUSTRIAL TECHNOLOGIES INC	792521445	NO		
2007	PLANT MANAGER	KAL SHELLAH	65202MRCNR2100N	AAF INTERNATIONAL - COLUMBIA PLANT	2100 NELWOOD DR	COLUMBIA	BOONE	MO	65202	AAF INTERNATIONAL - COLUMBIA PLANT	2100 NELWOOD DR	COLUMBIA	MO		65202	YES	NO	NO	NO	NEIL BOWERS	5738863100	3564							333411						38.972611	-92.297207	006249791								AAF- MCQUAY		NO	NBOWERS@AAFINTL.COM	
