REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	MICHAEL BAHMA	68064MC   600EA	3M CO - VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064	3M CO - VALLEY	PO BOX 368	VALLEY	NE		68064	YES	NO	NO	NO	MICHAEL BAHMA	4023592131	3842	2297						313230	339113	334510	325222	333220	339115	41.30625	-96.33953	028196103								3M CO	006173082	NO		
2011	PLANT MANAGER	MICHAEL BAHMA	68064MC   600EA	3M CO - VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064	3M CO - VALLEY	PO BOX 368	VALLEY	NE		68064	YES	NO	NO	NO	MICHAEL BAHMA	4023592131	3842	2297						313230	339113	334510	325222	333220	339115	41.30625	-96.33953	028196103								3M CO	006173082	NO		
2011	PLANT MANAGER	MICHAEL BAHMA	68064MC   600EA	3M CO - VALLEY	600 E MEIGS	VALLEY	DOUGLAS	NE	68064	3M CO - VALLEY	PO BOX 368	VALLEY	NE		68064	YES	NO	NO	NO	MICHAEL BAHMA	4023592131	3842	2297						313230	339113	334510	325222	333220	339115	41.30625	-96.33953	028196103								3M CO	006173082	NO		
2011	VICE PRESIDENT OF OPERATIONS	ERIC KADOW	688181FBRG1318W	A-1 FIBERGLASS	1318 WILSON ST	AURORA	HAMILTON	NE	68818	A-1 FIBERGLASS	4495 S GUNPOWDER CIR	HASTINGS	NE		68901	YES	NO	NO	NO	BRIAN PERKINS	4024630180	3089							326199						40.87135	-98.03933									A-1 FIBERGLASS		NO	BPERKINS@A1FIBERGLASS.COM	
2011	VICE PRESIDENT OF OPERATIONS	ERIC KADOW	68901FBRGLROUTE	A-1 FIBERGLASS	4495 S GUNPOWDER CIR	HASTINGS	ADAMS	NE	68901	A-1 FIBERGLASS	4495 S GUNPOWDER CIR	HASTINGS	NE		68901	YES	NO	NO	NO	BRIAN PERKINS	4024630180	3089							326199						40.568922	-98.313649									A-1 FIBERGLASS		NO	BPERKINS@A1FIBERGLASS.COM	
2011	PLANT MANAGER	TONY BEAM	68354BFRMN1214R	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	FILLMORE	NE	68354	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	NE		68354	YES	NO	NO	NO	TONY BEAM	4022687900								325193						40.6135	-97.6005									ADVANCED BIOENERGY LLC	606983398	NO		
2011	PLANT MANAGER	TONY BEAM	68354BFRMN1214R	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	FILLMORE	NE	68354	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	NE		68354	YES	NO	NO	NO	TONY BEAM	4022687900								325193						40.6135	-97.6005									ADVANCED BIOENERGY LLC	606983398	NO		
2011	PLANT MANAGER	TONY BEAM	68354BFRMN1214R	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	FILLMORE	NE	68354	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	NE		68354	YES	NO	NO	NO	TONY BEAM	4022687900								325193						40.6135	-97.6005									ADVANCED BIOENERGY LLC	606983398	NO		
2011	PLANT MANAGER	TONY BEAM	68354BFRMN1214R	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	FILLMORE	NE	68354	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	NE		68354	YES	NO	NO	NO	TONY BEAM	4022687900								325193						40.6135	-97.6005									ADVANCED BIOENERGY LLC	606983398	NO		
2011	PLANT MANAGER	TONY BEAM	68354BFRMN1214R	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	FILLMORE	NE	68354	ABE FAIRMONT LLC	1214 RD G	FAIRMONT	NE		68354	YES	NO	NO	NO	TONY BEAM	4022687900								325193						40.6135	-97.6005									ADVANCED BIOENERGY LLC	606983398	NO		
