REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PLANT MANAGER	GEOFFREY STIDHAM	19014CSTMC50MIL	3M ASTON	50 MILTON DR	CHESTER TOWNSHIP	DELAWARE	PA	19013			3M ASTON	50 MILTON DR	ASTON	PA		19014	YES	NO	NO	NO	GEOFFERY STIDHAM	6104977002	2821							325211						39.850112	-75.412138	022473735								3M CO	006173082	NO	GLSTIDHAM@MMM.COM	
2013	SR. MANAGER, CORPORATE EHS	RHONDA VETE	16682GNRLRPOBOX	A P GREEN REFRACTORIES INC SPROUL PA  PLANT	2926 QUARRY RD	CLAYSBURG	BLAIR	PA	16625			A P GREEN REFRACTORIES INC SPROUL PA  PLANT	400 FAIRWAY DR	MOON TOWNSHIP	PA		15108	YES	NO	NO	NO	RHONDA L. VETE	4123756848	3255							327120						40.27091	-78.464737	006504005								A P GREEN INDUSTRIES INC.	006504005	NO	RVETE2@ANHREFRACTORIES.COM	
2013	PRESIDENT	ROGER NIELSEN	19134BBYCL400ET	ABBEY COLOR INC	400 E TIOGA ST	PHILADELPHIA	PHILADELPHIA	PA	19134			ABBEY COLOR INC	400 E TIOGA ST	PHILADELPHIA	PA		19134	YES	NO	NO	NO	ROGER NIELSEN	2157399960	2865	2891						325130	325520	322299	325132			40.00236	-75.12179	069006658										NO	RSN@ABBEYCOLOR.COM	
2013	PRODUCT DEVELOPMENT MANAGER	PRISCILLA MACLEAN	17310HRCLTABERD	ABERDEEN ROAD CO	105 E SINKING SPRING LN	EMIGSVILLE	YORK	PA	173180435			ABERDEEN ROAD CO	PO BOX 435	EMIGSVILLE	PA		173180435	YES	NO	NO	NO	SHARON SAHD	7177641192	2879	2295						313320						40.015787	-76.726143	093491335		PAD050503036						ABERDEEN ROAD CO	093491335	NO	SSAHD@HERCULITE.COM	
2013	EHS MANAGER	JESSICA CHUNG	1903WBNGTN55LDB	ABINGTON RELDAN METALS LLC	550 OLD BORDENTOWN RD	FAIRLESS HILLS	BUCKS	PA	19030			ABINGTON RELDAN METALS LLC	550 OLD BORDENTOWN RD	FAIRLESS HILLS	PA		19030	YES	NO	NO	NO	JESSICA CHUNG	2673162000								331419						40.1675	-74.758056											NO	JCHUNG@ARMETALS.COM	
2013	MAINTENANCE SUPERVISOR	JAMES ZACZYK	1650WCCSPC814HA	ACCU SPEC ELECTRONICS	8140 HAWTHORNE DR	ERIE	ERIE	PA	165094654			ACCU SPEC ELECTRONICS	8140 HAWTHORNE DR	ERIE	PA		16509-4654	YES	NO	NO	NO	JAMES ZACZYK	8144642029								334418						42.04144	-80.09087	783190168										NO	JZACZYK@ACCU-EMS.COM	
2013	EVIRONMENTAL HEALTH AND SAFETY MANAGER	MARC MIELE	19451CCPCN151IN	ACCUPAC INC	1501 INDUSTRIAL BLVD	MAINLAND	MONTGOMERY	PA	194510200			ACCUPAC INC	PO BOX 51200	MAINLAND	PA		194510200	YES	NO	NO	NO	MARC V MIELE	2152567092	2844							325620						40.256111	-75.353889	071609663										NO	MMIELE@ACCUPAC.COM	
2013	EHS MANAGER	MATT BRADY	16503KWLP 1015E	ACCURIDE ERIE	1015 E 12TH ST	ERIE	ERIE	PA	16503			ACCURIDE ERIE	1015 E 12TH ST	ERIE	PA		16503	YES	NO	NO	NO	MATTHEW BRADY	8144806418	3463							332112						42.13172	-80.05827	015631021								ACCURIDE CORP	161778352	NO	MBRADY@ACCURIDECORP.COM	
2013	PLANT ENGINEER	ROBERT GREENLY	17847CFNDS2NDAR	ACF INDUSTRIES LLC	417 N ARCH ST	MILTON	NORTHUMBERLAND	PA	17847			ACF INDUSTRIES LLC	417 N ARCH ST	MILTON	PA		17847	YES	NO	NO	NO	ROBERT B. GREENLY	5707425210	3743							336510						41.023077	-76.852912	001325166								ACF INDUSTRIES LLC	001325166	NO	BGREENLY@ACFINDUSTRIES.COM	
2013	PLANT MANAGER	KELLY REITNAUER	18103RPRDC2801M	ACME CRYOGENICS INC	2801 MITCHELL AVE	ALLENTOWN	LEHIGH	PA	18103			ACME CRYOGENICS INC	2801 MITCHELL AVE	ALLENTOWN	PA		18103	YES	NO	NO	NO	KELLY REITNAUER	6107917909	3494							332919						40.56107	-75.48079	059285528										NO	KREITNAUER@ACMECRYO.COM	
