REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2000	GENERAL MANAGER	GARY TOURNOR	67467FBRGL1110L	A-1 FIBERGLASS	1110 LIMESTONE BLDG.  E	MINNEAPOLIS	OTTAWA	KS	67467	A-1 FIBERGLASS	1110 LIMESTONE BLDG.  E	MINNEAPOLIS	KS		67467	YES	NO	NO	NO	TROY E. POST	4024630180	3089							326121						39.131967	-97.392663			KSR000011098								NO		
2006	GENERAL MANAGER	JOE TOST	67401PLSGL11NHI	A-PLUS GALVANIZING LLC	1100 N OHIO	SALINA	SALINE	KS	67401	A-PLUS GALVANIZING LLC	PO BOX 2717	SALINA	KS		67401	YES	NO	NO	NO	JOE TOST	7858209823	3479							332812						38.85563	-97.59316	049182103										NO		
1996	PLANT MGR.	RUSSELL A. GALL	67460STRLN1776N	ABBOTT LABORATORIES	1776 N CENTENNIAL DR	MC PHERSON	MCPHERSON	KS	674601247	ABBOTT LABORATORIES	PO BOX 1247	MC PHERSON	KS		67460-1247	YES	NO	NO		RUSSELL A GALL	3162416200	2834							325412						38.38995	-97.629744	020414686		KSD030606222		ILA11POII						NO		
2000	PLANT MANAGER	ROBERT GALLAGHER	67114BCRLP405WE	ABC-NACO	405 W. 1ST ST.	NEWTON	HARVEY	KS	671140571	ABC-NACO	405 W. 1ST ST.	NEWTON	KS		67114-0571	YES	NO	NO	NO	ROBERT GALLAGHER	7153928181	3743							332999						38.042754	-97.352236	174451286		KSR000004911						ABC-NACO INC	174451286	NO		
2007	PLANT MANAGER	DARRELL SANFORD	67030HGHPL412NF	ABENGOA BIOENERGY COLWICH	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY COLWICH	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRENT INKELAAR	3167961234	2869							325193						37.784722	-97.53552	104079686								ABENGOA BIOENERGY CORP	021366125	NO	BRENT.INKELAAR@BIOENERGY.ABENGOA.COM	
2002	GENERAL MANAGER	LAURIE HOLINSWORTH	66725CLCTRHWY69	ACE ELECTRIC L.L.C.	501 S.E. AVE.	COLUMBUS	CHEROKEE	KS	66725	ACE ELECTRIC L.L.C.	P.O. BOX 151	COLUMBUS	KS		66725	YES	NO	NO	NO	JOYCE PACE	6204291000	3714							336322						37.165883	-94.831819	055445860		KSD084093871						ACE ELECTRIC L.L.C.	055445860	NO		
2007	CERTIFYING OFFICIAL	GARTH TAYLER	67454CMBRCOHIOS	ACME BRICK CO KANOPOLIS	1915 AVE L	KANOPOLIS	ELLSWORTH	KS	67454	ACME BRICK CO	2821 W 7TH	FORT WORTH	TX		76107	YES	NO	NO	NO	JASON PENCE	8173324101	3251							327121						38.7169	-98.149101	008018772								ACME BRICK CO		NO	JPENCE@BRICK.COM	
2001	TECHNICAL MANAGER	GARTH TAYLER	66781CMBRC1000B	ACME BRICK CO. WEIR	1000 BRICKYARD ROAD	WEIR	CHEROKEE	KS	66781	ACME BRICK	2821 W. 7TH ST.	FORT WORTH	TX		76107	YES	NO	NO		MIKE O'CONNOR	8173324101	3251							327121						37.301752	-94.776167	008018772								ACME BRICK CO.	008018772	NO		
2007	CHIEF FINANCIAL OFFICER	ROBERT SHEPARD	67337CMFND1502S	ACME FOUNDRY INC	1502 SPRUCE ST	COFFEYVILLE	MONTGOMERY	KS	673370908	ACME FOUNDRY INC	PO BOX 908	COFFEYVILLE	KS		673370908	YES	NO	NO	NO	SAL ADAME	6202516800	3321							331511						37.027266	-95.622042	007148315										NO	SADAME@ACMEFOUNDRY.NET	
2007	PRESIDENT	FRED ADE	67502DWFCS83MED	ADE WIFCO STEEL PRODUCTS INC.	8003 MEDORA RD	HUTCHINSON	RENO	KS	67502	ADE WIFCO STEEL PRODUCTS INC.	PO BOX 1325	HUTCHINSON	KS		67504	YES	NO	NO	NO	FRED ADE	6205432827								332116						38.144224	-97.84909											NO	FRED@WIFCOSP.COM	
2007	PLANT MANAGER	KEITH BARTLEY	67410CNTRL1000N	ADM ALLIANCE NUTRITION INC	1000 N WASHINGTON ST	ABILENE	DICKINSON	KS	67410	ADM ALLIANCE NUTRITION INC	1000 N WASHINGTON ST	ABILENE	KS		67410	YES	NO	NO	NO	MARK CALMES	2174515200	2048							311119						38.924678	-97.23259	849684428								ADM	001307586	NO		
2007	DIVISIONAL ENVIRONMENTAL MANAGER	DEAN FROMMELT	66061DMRKD100SP	ADM ARKADY	100 PANIPLUS ROADWAY	OLATHE	JOHNSON	KS	66061	ARCHER DANIELS MIDLAND	4666 FARIES PKWY	DECATUR	IL		62526	YES	NO	NO	NO	MARK CALMES	2174517456	2099							311999						38.865074	-94.83612	007157720								ARCHER DANIELS MIDLAND CO	001307588	NO	CALMES@ADMWORLD.COM	
2002	PLANT MANAGER	DON J. BALL	66736RCHRD209WE	ADM CO.	209 W. ADAMS	FREDONIA	WILSON	KS	667360558	ADM CO.	P. O. BOX 558	FREDONIA	KS		66736-0558	YES	NO	NO	NO	MARK CALMES	2174245200	2075							311222						37.531223	-95.833424	007161060								ADM	001307586	NO		
2007	SAFETY MANAGER	DARREN TAYLOR	67005DMST SOUTH	ADM MILLING CO	1000 S MILL RD	ARKANSAS CITY	COWLEY	KS	67005	ADM MILLING CO	PO BOX 958	ARKANSAS CITY	KS		67005	YES	NO	NO	NO	JOE WOODARD	6204426200	2041							311211						37.049073	-97.023901	007241979								ARCHER DANIELS MIDLAND CO	001307586	NO	JOE_WOODARD@ADMWORLD.COM	
1996	PLANT MANAGER	ROBERT SHIPP	67522DMMLL125SM	ADM MILLING CO.	125 S. MAIN	BUHLER	RENO	KS	67522	ADM MILLING CO.	P.O. BOX 287	BUHLER	KS		67522	YES	NO	NO		ROBERT SHIPP	3165432200	2041							311211						38.135227	-97.771273	113271761								ADM	001307658	NO		
1989	PLANT MANAGER	DOUG GOFF	67005NWRML309WM	ADM MILLING CO.	309 W. MADISON	ARKANSAS CITY	COWLEY	KS	67005	ADM MILLING CO.	309 W. MADISON	ARKANSAS CITY	KS		67005	YES	NO	NO		DOUG GOFF	3164426200	2041							311211						37.056452	-97.04171	039131719								ADM	001307586	NO		
2001	PLANT MANAGER	ARCHER DANIELS MIDLAND CO. / KEN BAILEY	67801GRNPREHIGH	ADM MILLING CO.	1901 E. WYATT EARP BLVD.	DODGE CITY	FORD	KS	678010400	ADM MILLING CO.	P.O. BOX 400	DODGE CITY	KS		67801	YES	NO	NO	NO			2041							311211						37.751871	-99.983774	022578509								ADM	147471023	NO		
1988	OPERATION MGR.	CHESTER SLISKI	66044RQPCR2901L	AEROQUIP CORP. TRANSPORTATION DIV.	2901 LAKEVIEW RD.	LAWRENCE	DOUGLAS	KS	66044	AEROQUIP CORP. TRANSPORTATION DIV.	2901 LAKEVIEW RD.	LAWRENCE	KS		66044	YES	NO	NO		CHESTER SLISKI	9138414000	3799							336999						38.86431	-95.691551	065748766		KSD065748766						TRINOVA CORP.	005045000	NO		
2007	PLANT MANAGER	MIKE GERSTNER	66083FGNDS20400	AGC FLAT GLASS NA SPRING HILL PLANT	20400 N WEBSTER	SPRING HILL	JOHNSON	KS	66083	AGC FLAT GLASS NA SPRING HILL PLANT	20400 N WEBSTER	SPRING HILL	KS		66083	YES	NO	NO	NO	MIKE GERSTNER	9135926100	3211							327211						38.757841	-94.825258	003374048								AGC FLAT GLASS NA INC	003374048	NO	MIKE.GERSTNER@NA.AGC-FLATGLASS.COM	
2007	OPERATIONS MANAGER	ANDY BLANDFORD	67062HYFRG420WE	AGCO CORP	420 W LINCOLN BLVD	HESSTON	HARVEY	KS	670622094	AGCO CORP	420 W LINCOLN BLVD	HESSTON	KS		67062-2094	YES	NO	NO	NO	ANDY BLANDFORD	6203276300	3523							333111						38.144816	-97.435707	023826027								AGCO CORP		NO	ANDY.BLANDFORD@AGCOCORP.COM	
2007	PLANT MANAGER	RAMON E LOPEZ	67231RPRDC6601S	AIR PRODUCTS MANUFACTURING CORP	6601 S RIDGE RD	HAYSVILLE	SEDGWICK	KS	670607134	AIR PRODUCTS MANUFACTURING CORP	PO BOX 12291	WICHITA	KS		67277-2291	YES	NO	NO	NO	RAMON E LOPEZ	3165299623	2869							325199						37.573347	-97.42641	007237746								AIR PRODUCTS & CHEMICALS INC	003001070	NO	LOPEZRE@AIRPRODUCTS.COM	
1990	ENVIRONMENTAL MANAGER	BILL BECK	66757RSLCM525NO	AIROSOL CO INC	11TH & ILLINOIS	NEODESHA	WILSON	KS	667571240	AIROSOL CO INC	PO BOX 120	NEODESHA	KS		66757	YES	NO	NO		BILL BECK	3163252385	2869							325998						37.421591	-95.686853	007160906		KSD007160906								NO		
2002	HR/SAFETY	RICK BATTIS	66436BMBCNNORTH	ALAMO GROUP KS INC	1000 VERMONT AVE	HOLTON	JACKSON	KS	66436	ALAMO GROUP KS INC	1000 VERMONT AVE	HOLTON	KS		66436	YES	NO	NO	NO	JUSTIN L. MOORE	7853642186	3523	3524	3599					333111						39.47113	-95.729671	173697574		KSD980962898		KS0088307				ALAMO GROUP USA INC	007145550	NO		
1997	LOCATION MGR.	CHESTER SLISKI	66441LCFJK1002N	ALCOA FUJIKURA LTD	1002 N. PERRY	JUNCTION CITY	GEARY	KS	664410045	ALCOA FUJIKURA LTD	P.O. BOX 45	JUNCTION CITY	KS		66441-0045	YES	NO	NO		DORA COLON	6153868246	3714							336000						39.032076	-96.821503			KSD984973636						ALCOA INC	001339472	NO		
2005	PRESIDENT	QUINTIN ROBERT	66523LLMRC126NI	ALL AMERICAN HOMES OF KANSAS LLC	126 NICHOLS RD	OSAGE CITY	OSAGE	KS	66523	ALL AMERICAN HOMES OF KANSAS LLC	126 NICHOLS RD	OSAGE CITY	KS		66523	YES	NO	NO	NO	BILL MACDONALD	5748258493	2452							321992						38.646195	-95.816905	010745151										NO		
1993	PRESIDENT	GRANT R. BANNEN	66044LLNPR800E1	ALLEN PRESS INC	800 E 10TH	LAWRENCE	DOUGLAS	KS	66044	ALLEN PRESS INC	800 E 10TH	LAWRENCE	KS		66044	YES	NO	NO		GRANT BANNEN	9138431234	2759							323110						38.965636	-95.227192	065007291		KSD984993972								NO		
1995	ENVIRONMENTAL QUALITY COORDINATOR	RAJU KAKARLAPUDI	66044BNDXK2931H	ALLIED-SIGNAL AVIONICS INC.	2931 HASKELL	LAWRENCE	DOUGLAS	KS	66044	ALLIED-SIGNAL INC. AVIONICS INC.	400 N. RODGERS RD.	OLATHE	KS		66062	YES	NO	NO		RAJU KAKARLAPUDI	9137682204	3812							334511						39.132526	-94.661981	041142902		KSD980632814						ALLIED-SIGNAL INC.	048794986	NO		
1997	MANAGER, HEALTH, SAFETY AND ENVIRONMENT	EDMOND D. LIGHT II	66062BNDXK400NO	ALLIED-SIGNAL INC	400 N. ROGERS RD.	OLATHE	JOHNSON	KS	66062	ALLIED-SIGNAL INC	400 N. ROGERS RD.	OLATHE	KS		66062	YES	NO	NO	NO	KENT HART	9137122607	3812							334511						38.887036	-94.788958	041142902		KSD041142902						ALLIED-SIGNAL INC	048794986	NO		
2005	PLANT MANAGER	JAMES FELLOWS	66901LSTMP1830E	ALSTOM POWER AIR PREHEATER	1830 E 6TH ST	CONCORDIA	CLOUD	KS	66901	ALSTOM POWER AIR PREHEATER	1830 E 6TH ST	CONCORDIA	KS		66901	YES	NO	NO	NO	MERLYN D. TRZICKY	7852439214	3443							335311						39.573151	-97.633647	095286142		KSD068444397						ALSTOM POWER AIR PREHEATER	002130615	NO		
2002	PLANT MANAGER	LINDSAY JONES	66119BRDDN550SO	AMERICAN INGREDIENTS CO	550 S 18TH ST	KANSAS CITY	WYANDOTTE	KS	66119	AMERICAN INGREDIENTS CO	550 S 18TH ST	KANSAS CITY	KS		66119	YES	NO	NO	NO	LESLIE MYRICK	8165619050	2099							311999						39.086207	-94.650358	602921884										NO		
2007	PLANT MGR	GERALD WINSTON	67337MRCNN3297N	AMERICAN INSULATED WIRE	2412 HWY 169	COFFEYVILLE	MONTGOMERY	KS	67337	AMERICAN INSULATED WIRE	96 GRAND AVE	PANTUCKET	RI		02861	NO	NO	NO	NO	RAY MASSIE	3165542082	3357							331421						37.113451	-95.584535	001189166								LEVITON MANUFACTURING	001233089	NO	RMASSIE@LEVITON.COM	
2003	PRESIDENT	MATT IDA	66701NDZNG2401S	ANODIZING INC EXTRUSIONS INC	2401 S MAIN	FORT SCOTT	BOURBON	KS	667010430	ANODIZING INC EXTRUSIONS INC	PO BOX 430	FORT SCOTT	KS		667010430	YES	NO	NO	NO	MATT IDA	6202231111	3471	3354						332813						37.810806	-94.705317	007175359		KSD001730669								NO		
2000	ENVIRONMENTAL HEALTH & SAFETY MANAGER	HUMBERTO JIMENEZ	67217PCKKN3511S	APAC KANSAS INC SHEARS ASPHALT PLANT 416	3511 S. WEST ST.	WICHITA	SEDGWICK	KS	67217	APAC KANSAS INC SHEARS DIV.	P.O. BOX 1605	HUTCHINSON	KS		67504	YES	NO	NO		BRUCE D. HILL	6206623307	2951							324121						37.631535	-97.389127	127970221								ASHLAND INC.	005003264	NO		
2000	ENVIRONMENTAL HEALTH & SAFETY MANAGER	HUMBERTO JIMENEZ	67601PCKNS2170E	APAC KANSAS INC SHEARS ASPHALT PLANT 421	2170 E. 9TH	HAYS	ELLIS	KS	67601	APAC KANSAS INC SHEARS DIV.	P.O. BOX 1605	HUTCHINSON	KS		67504	YES	NO	NO		BRUCE D. HILL	6206623307	2951							324121						38.902222	-99.366669	127970221								ASHLAND INC.	005003264	NO		
