REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	VICE PRESIDENT, OPERATIONS	JOHN WITTENAUER	87002  VNT1945H	ARISTECH SURFACES LLC	1945 HWY 304	BELEN	VALENCIA	NM	87002			ARISTECH SURFACES LLC	1945 HWY 304	BELEN	NM		87002	YES	NO	NO	NO	GEOFFREY JACKSON	5055695023	3081							326113						34.60232	-106.73548	002154545								SK CAPITAL PARTNERS	808064724	NO	GJACKSON@ARISTECHSURFACES.COM	
2013	SR. ENVIRONMENTAL MANAGER	JOEY CUPP	88210NTDFL66RIC	ARTESIA BULK PLANT (PLS 8850)	606 RICHEY	ARTESIA	EDDY	NM	88210			ARTESIA BULK PLANT (PLS 8850)	606 RICHEY	ARTESIA	NM		88210	YES	NO	NO	NO	JOEY CUPP	8654742826								424710						32.85713	-104.40369	026840553								WESTERN PETROLEUM LLC	041308008	NO	CUPPJ@PILOTTRAVELCENTERS.COM	
2013	PLANT MANAGER	ABRAHAM HARPER	88240NCHMN707NL	BAKER HUGHES	707 N LEECH	HOBBS	LEA	NM	88240			BAKER HUGHES	707 N LEECH	HOBBS	NM		88240	YES	NO	NO	NO	ABRAHAM HARPER	5753937751	2899	5169						325998	424690					32.707174	-103.142409									BAKER HUGHES INC.	174987909	NO	ABRAHAM.HARPER@BAKERHUGHES.COM	
2013	GENERAL MILL MANAGER	ISAAC ROSAS	87045MCKNLCOUNT	BIO PAPPEL INTERNATIONAL	COUNTY RD 19	PREWITT	MCKINLEY	NM	870450100			BIO PAPPEL INTERNATIONAL	PO BOX 100	PREWITT	NM		870450100	YES	NO	NO	NO	ISAAC ROSAS	5059722146	2631							322130						35.41056	-108.08417	794658609								BIO PAPPEL		NO	IROSAS@BIOPAPPEL.COM	
2013	FACILITY MANAGER	DONOVAN PENA	8750WCTRPL26CAM	CATERPILLAR CLEANAIR SYSTEMS INC	2600 CAMINO ENTRADA	SANTA FE	SANTA FE	NM	87507			CATERPILLAR CLEANAIR SYSTEMS INC	2600 CAMINO ENTRADA	SANTA FE	NM		87507	YES	NO	NO	NO	DONOVAN PENA	5054732530								332313						35.63176	-106.02642	808957898								CATERPILLAR INC	005070479	NO	PENA_DONOVAN@CAT.COM	
2013	DIRECTOR, ENVIRONMENTAL  - TX & NM	JANET KROLCZYK	8800WCMXCN181WE	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - WESTGATE	181 WESTGATE	LAS CRUCES	DONA ANA	NM	88005			CEMEX CONSTRUCTION MATERIALS SOUTH LLC - WESTGATE	#1 MCKELLIGON CANYON RD	EL PASO	TX		79930	YES	NO	NO	NO	OCTAVIO HOLGUIN, JR.	9155641653								327320						32.30214	-106.8083									CEMEX INC	189840945	NO	OCTAVIO.HOLGUINJR@CEMEX.COM	
2013	HSE ADVISOR	EMILIO RAMOS	88240CHMPN2MILE	CHAMPION TECHNOLOGIES INC	4001 S HWY 18	HOBBS	LEA	NM	88240			CHAMPION TECHNOLOGIES INC	4001 S HWY 18	HOBBS	NM		88240	YES	NO	NO	NO	MIKE BAKER	5756314728	5169							424690						32.59131	-103.1277	063097431								PERMIAN MUD SERVICE	008024580	NO	MIKE.BAKER@CHAMP-TECH.COM	
2013	HSE ADVISOR	EMILIO RAMOS	87410CHMPN4CUNT	CHAMPION TECHNOLOGIES INC	40 COUNTY RD 3145	AZTEC	SAN JUAN	NM	87410			CHAMPION TECHNOLOGIES INC	40 COUNTY RD 3145	AZTEC	NM		87410	YES	NO	NO	NO	CURTIS WILSON	5053202373								424690						36.762677	-108.063154	108725412								PERMIAN MUD SERVICE	008024580	NO	CURTIS.WILSON@CHAMP-TECH.COM	
2013	ENVIRONMENTAL MANAGER	DEREK HEAFEY	8755WCHVRNPBX46	CHEVRON MINING INC	3.5 MILES E OF QUESTA ON SR 38	QUESTA	TAOS	NM	87556			CHEVRON MINING INC	3.5 MILES E OF QUESTA ON SR 38	QUESTA	NM		87556	YES	NO	NO	NO	DEREK HEAFEY	5755867638								212299						36.686448	-105.53204	014411297								CHEVRON CORP	014411297	NO	DHEAFEY@CHEVRON.COM	
2013	VICE PRESIDENT - NEW MEXICO OPERATIONS	JOHN BRACK	88043CHNMN210CO	CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS	99 SANTA RITA MINE RD	VANADIUM	GRANT	NM	88023			CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS	PO BOX 10	BAYARD	NM		88023	YES	NO	NO	NO	GABE DOAK	6023668443	1021							212299						32.699521	-108.123098	027297472		NMD360010029		NM0020435				FREEPORT MCMORAN COPPER & GOLD	187122973	NO	GABE_DOAK@FMI.COM	
2013	MAINTENANCE MANAGER	CURTIS TULEY	88201CHRST3911S	CHRISTMAS BY KREBS INC	3911 S MAIN ST	ROSWELL	CHAVES	NM	88203			CHRISTMAS BY KREBS INC	3911 S MAIN ST	ROSWELL	NM		88203	YES	NO	NO	NO	CURTIS TULEY	5756242882	3231							339999						33.34819	-104.52303	054255237								CHRISTMAS BY KREBS CORP	054255237	NO	CURTIST@CHRISTMASBYKREBS.COM	
2013	OPERATIONS AND SALES MANAGER	TODD FOREMAN	87102LFLND23FIR	CMC REBAR ALBUQUERQUE	2300 FIRST ST NW	ALBUQUERQUE	BERNALILLO	NM	87102			CMC REBAR ALBUQUERQUE	2300 FIRST ST NW	ALBUQUERQUE	NM		87102	YES	NO	NO	NO	TODD FOREMAN	2143548407	3449							332312						35.10865	-106.64333									COMMERCIAL METALS CO	007925845	NO	TODD.FORMAN@CMC.COM	
2013	GENERAL MANAGER	CHRIS STARACE	8710WCMHMN27KAR	CMH MANUFACTURING WEST INC DBA KARSTEN HOMES	2700 KARSTEN CT SE	ALBUQUERQUE	BERNALILLO	NM	87102			CMH MANUFACTURING WEST INC DBA KARSTEN HOMES	2700 KARSTEN CT SE	ALBUQUERQUE	NM		87102	YES	NO	NO	NO	MARTY BOSTROM	8653803000								321991						35.05438	-106.64206	118119528								CMH MANUFACTURING WEST INC.	118119528	NO	MARTY.BOSTROM@CLAYTONHOMES.COM	
2013	DIRECTOR OF HS&E	DENNIS LEAHEY	87401CSTLC10COU	COASTAL CHEMICAL CO LLC	1130 MADISON LN	FARMINGTON	SAN JUAN	NM	87401			COASTAL CHEMICAL CO LLC	1130 MADISON LN	FARMINGTON	NM		87401	YES	NO	NO	NO	DENNIS LEAHEY	3372610796	5169							424690						36.71722	-108.15027	183288778								BRENNTAG N.A. INC		NO	DLEAHEY@BRENNTAG.COM	
2013	ENVIRONMENTAL MANAGER	HAROLD HOUFEK	8810WCCCLR231W1	COCA COLA REFRESHMENTS	2301 W 18TH ST	PORTALES	ROOSEVELT	NM	88130			COCA COLA REFRESHMENTS	2301 W 18TH ST	PORTALES	NM		88130	YES	NO	NO	NO	HAROLD HOUFEK	5753566623								312111						34.17087	-103.36543	118267624								COCA COLA REFRESHMENTS USA. INC	118267624	NO	DHOUFEK@COCA-COLA.COM	
2013	PLANT MANAGER	DANIEL RODRIGUEZ TOLANO	87113MTRLN4800A	CTS ELECTRONIC COMPONENTS INC	4800 ALAMEDA BLVD, NE	ALBUQUERQUE	BERNALILLO	NM	871131647			CTS ELECTRONIC COMPONENTS INC	4800 ALAMEDA BLVD, NE	ALBUQUERQUE	NM		87113-1647	YES	NO	NO	NO	MITCH WALORSKI	5745233853	3679							334419						35.18446	-106.592911	103820262								CTS CORP	005068515	NO	MITCH.WALORSKI@CTSCORP.COM	
