REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	MANAGING DIRECTOR	DENNIS BATOVSKY	33065WSTNG4300C	ABB INC	4300 CORAL RIDGE DR	CORAL SPRINGS	BROWARD	FL	33065			ABB INC	4300 CORAL RIDGE DR	CORAL SPRINGS	FL		33065	YES	NO	NO	NO	DENNIS BATOVSKY	9548250650	3625							335314						26.285295	-80.286012	011885969										NO	DENNIS.BATOVSKY@US.ABB.COM	
2013	PLANT MANAGER	KIRK CASTEEL	32904CPNTC2001W	ACOPIAN TECHNICAL CO	2001 W NASA BLVD	MELBOURNE	BREVARD	FL	32904			ACOPIAN TECHNICAL CO	PO BOX 2109	MELBOURNE	FL		32902	YES	NO	NO	NO	KIRK CASTEEL	3217271172	3679							335999						28.09797	-80.65613	002388098		FLD059931352						ACOPIAN TECHNICAL CO	002388098	NO	KIRK@ACOPIAN.COM	
2013	PLANT MANAGER	JERRY MURPHY	32205DCMWR925NO	ADCOM WIRE CO	925 N LN AVE	JACKSONVILLE	DUVAL	FL	32254			ADCOM WIRE CO	925 N LN AVE	JACKSONVILLE	FL		32254	YES	NO	NO	NO	JERRY D. MURPHY	9047860750	3315							331222						30.33481	-81.75205	129253782		FLD053105821		FLR05F352				LEGGETT & PLATT INC	007140064	NO	JERRY.MURPHY@LEGGETT.COM	
2013	INDUSTRIAL ENGINEER	BRYAN ARMOCIDA	32810DDSNP7050O	ADDISON	7050 OVERLAND RD	ORLANDO	ORANGE	FL	32810			ADDISON	7050 OVERLAND RD	ORLANDO	FL		32810	YES	NO	NO	NO	BRYAN ARMOCIDA	4072924400	3585							333415						28.621121	-81.445994	806983578		FLD984177139						ROBERTS GORDON LLC	002106466	NO	BARMOCIDA@ADDISON-HVAC.COM	
2013	COO	MARK KASPER	32904RCCMN4317J	AERCCOM INC	4317-J FORTUNE PL	WEST MELBOURNE	BREVARD	FL	32904			AERCCOM INC	4317-J FORTUNE PL	WEST MELBOURNE	FL		32904	YES	NO	NO	NO	STEPHEN LEFON	8048401532	2819	4953						325188	562211					28.094598	-80.697319	801247099								AERCCOM INC	801247099	NO	SLEFON@AERC.COM	
2013	SAFETY DIRECTOR	CHRISTINA ORTIZ	33837LRCHN3600C	AIRGAS SPECIALTY PRODUCTS - DAVENPORT FL	3600 COUNTY RD	DAVENPORT	POLK	FL	33837			AIRGAS SPECIALTY PRODUCTS - DAVENPORT FL	3600 COUNTY RD	DAVENPORT	FL		33837	YES	NO	NO	NO	DON DAYTON	6788983403	2819	2875	2879					424690						28.216669	-81.585447			FLD032229288						AIRGAS INC	024492860	NO		
2013	DIRECTOR OF  SAFETY	GREG BARNETT	32254RPRDS5837W	AIRGAS USA LLC	5837 W FIFTH ST	JACKSONVILLE	DUVAL	FL	32254			AIRGAS USA LLC	125 TOWNPARK DR NW SUITE 400	KENNESAW	GA		30144	YES	NO	NO	NO	GREG BARNETT	7702368013	5169							424690						30.343615	-81.749212	131902699								AIRGAS INC	024492860	NO	GREG.BARNETT2@AIRGAS.COM	
2013	DIRECTOR OF  SAFETY	GREG BARNETT	3361WRGSST661EA	AIRGAS USA LLC - TAMPA EAST	6601 E 14TH AVE	TAMPA	HILLSBOROUGH	FL	33619			AIRGAS USA LLC - TAMPA EAST	6601 E 14TH AVE	TAMPA	FL		33619	YES	NO	NO	NO	GREG BARNETT	7705906036								424690						27.96498	-82.38052									AIRGAS INC	024492860	NO	GREG.BARNETT2@AIRGAS.COM	
2013	OPERATIONS MANAGER	ARTHUR MCCUTCHAN	3424WLFLVL2359T	ALFA LAVAL CHAMP INC	2359 TRAILMATE DR	SARASOTA	MANATEE	FL	34243			ALFA LAVAL CHAMP INC	2359 TRAILMATE DR	SARASOTA	FL		34243	YES	NO	NO	NO	ARTY MCCUTCHAN	9417271900								332410						27.42779	-82.534325	001328236								ALFA LAVAL INC	001328236	NO	ARTY.MCCUTCHAN@ALFALAVAL.COM	
2013	GMO	ANDREW CUBETA	33178LJMLM10300	ALJOMA LUMBER INC	10300 NW 121 WAY	MEDLEY	MIAMI-DADE	FL	33178			ALJOMA LUMBER INC	2801 E BELTLINE AVE NE	GRAND RAPIDS	MI		49525	YES	NO	NO	NO	LYNN AFENDOULIS	6163646161	2491							321114						25.88123	-80.364737	082417288								UNIVERSAL FOREST PRODUCTS INC	017104670	NO	LAFENDOULIS@UFPI.COM	
2013	PRESIDENT	LANCE  LILLY	3376WLLSTH51126	ALL SOUTHERN FABRICATORS LLC	5010 126TH AVE N	CLEARWATER	PINELLAS	FL	33760			ALL SOUTHERN FABRICATORS LLC	5010 126TH AVE N	CLEARWATER	FL		33760	YES	NO	NO	NO	TOM HAAG	7275734846								333318						27.88646	-82.70188									S & G MANUFACTURING		NO	TOMH@ALLSOUTHERN.COM	
2013	CEO	BILL HARVEY	34221LLDFB11451	ALLIED MOLDED PRODUCTS LLC	1145 13TH AVE E	PALMETTO	MANATEE	FL	34221			ALLIED MOLDED PRODUCTS LLC	PO BOX 186	PALMETTO	FL		34220	YES	NO	NO	NO	BILL HARVEY	9417233072	3089							326199						27.523885	-82.551159											NO	BHARVEY@ALLIED-MOLDED.COM	
2013	PRESIDENT	JAMES PALMER	34987LLDNW9545R	ALLIED NEW TECHNOLOGIES INC	9545 RANGELINE RD	FORT PIERCE	ST LUCIE	FL	34987			ALLIED NEW TECHNOLOGIES INC	3901 NW 115 AVE	MIAMI	FL		33178	YES	NO	NO	NO	JIM PALMER	3058882623								325181						27.29224	-80.48134	321133808								ALLIED UNIVERSAL HOLDING INC		NO	JIMP@ALLIEDUNIVERSAL.COM	
2013	CHEMIST	TELLUCKRAM MAHARAJ	33020LLDPH2040L	ALLIED PHOTO OFFSET SUPPLY CORP	2040 LEE ST	HOLLYWOOD	BROWARD	FL	33020			ALLIED PHOTO OFFSET SUPPLY CORP	2040 LEE ST	HOLLYWOOD	FL		33020	YES	NO	NO	NO	TELLUCKRAM MAHARAJ	9549200909	2899							325998						26.030579	-80.148902			FL0004120804								NO	TMAHARAJ@ALLIEDCHEM.COM	
2013	REGULATORY AFFAIRS MANAGER	ROBIN BOLTE	33166LLDNV8350N	ALLIED UNIVERSAL CORP	8350 NW 93RD ST	MIAMI	MIAMI-DADE	FL	33166			ALLIED UNIVERSAL CORP	ATTN: ROBIN BOLTE 3901 NW 115TH AVE	MIAMI	FL		33178	YES	NO	NO	NO	JIM PALMER	3058882623	2819							325188						25.857956	-80.333331	004134623								ALLIED UNIVERSAL CORP		NO	MAIL@ALLIEDUNIVERSAL.COM	
2013	VICE PRESIDENT	PAUL SUPPA	33870LPHSP1578A	ALPHA GENERAL SERVICES INC	1578 ALPHA RD E	SEBRING	HIGHLANDS	FL	33870			ALPHA GENERAL SERVICES INC	P. O. BOX 3331	SEBRING	FL		33871	YES	NO	NO	NO	PAUL J. SUPPA	8633821544	3089							326199						27.48898	-81.41807	097835748										NO	DOC@ALPHAGENERAL.COM	
2013	V.P. GOV. & REG.	AL VITTORINO	33605PTRLM1601M	AMALIE OIL CO	1601 MCCLOSKEY BLVD	TAMPA	HILLSBOROUGH	FL	33605			AMALIE OIL CO	1601 MCCLOSKEY BLVD	TAMPA	FL		33605	YES	NO	NO	NO	AL VITTORINO	8132481988	2992	3085						324191						27.923148	-82.443318	004091146								AMALIE OIL CO	004091146	NO	ALV@AMALIE.COM	
2013	VICE PRESIDENT	RENEE WAMBOLD	32773MRCNB1650E	AMERICAN BRONZE FOUNDRY INC	1650 E LAKE MARY BLVD	SANFORD	SEMINOLE	FL	32773			AMERICAN BRONZE FOUNDRY INC	1650 E LAKE MARY BLVD	SANFORD	FL		32773	YES	NO	NO	NO	RENEE WAMBOLD	4073288090	3366							331528						28.761083	-81.261229	790889133										NO	RENEE@AMERICANBRONZE.COM	
2013	PRESIDENT	CARY COHRS	3358WMRCNC475EA	AMERICAN CEMENT CO LLC	4750 E CR 470	SUMTERVILLE	SUMTER	FL	33585			AMERICAN CEMENT CO LLC	PO BOX 445	SUMTERVILLE	FL		33585	YES	NO	NO	NO	WILLIAM WALL	3525695393								327310						28.760864	-82.025353	787672067								AMERICAN CEMENT CO LLC	787672067	NO	WWALL@AMERICANCEMENTCOMPANY.COM	
