REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	OPERATIONS MANAGER/SECRETARY	RANDALL SMITH	37764WRDYM151KY	A & W READY MIX CONCRETE PLT 1	151 KYKER FERRY RD	KODAK	SEVIER	TN	37764	A & W READY MIX CONCRETE PLT 1	PO BOX 578	KODAK	TN		37764	YES	NO	NO	NO	R STEVE SMITH OR KENT WOODS	8659321101								327320						35.951437	-83.58709									A & A READY MIX INC		NO		
2011	OPERATIONS MANAGER/SECRETARY	RANDALL SMITH	37764WRDYM151KY	A & W READY MIX CONCRETE PLT 1	151 KYKER FERRY RD	KODAK	SEVIER	TN	37764	A & W READY MIX CONCRETE PLT 1	PO BOX 578	KODAK	TN		37764	YES	NO	NO	NO	R STEVE SMITH OR KENT WOODS	8659321101								327320						35.951437	-83.58709									A & A READY MIX INC		NO		
2011	OPERATIONS MANAGER/SECRETARY	RANDALL SMITH	37764WRDYM151KY	A & W READY MIX CONCRETE PLT 1	151 KYKER FERRY RD	KODAK	SEVIER	TN	37764	A & W READY MIX CONCRETE PLT 1	PO BOX 578	KODAK	TN		37764	YES	NO	NO	NO	R STEVE SMITH OR KENT WOODS	8659321101								327320						35.951437	-83.58709									A & A READY MIX INC		NO		
2011	OPERATIONS MANAGER/SECRETARY	RANDALL SMITH	37764WRDYM151KY	A & W READY MIX CONCRETE PLT 1	151 KYKER FERRY RD	KODAK	SEVIER	TN	37764	A & W READY MIX CONCRETE PLT 1	PO BOX 578	KODAK	TN		37764	YES	NO	NO	NO	R STEVE SMITH OR KENT WOODS	8659321101								327320						35.951437	-83.58709									A & A READY MIX INC		NO		
2011	PLANT MANAGER	TEDD CARPENTER	37211CMLLY481AL	A SCHULMAN INC NASHVILLE PLANT	481 ALLIED DR	NASHVILLE	DAVIDSON	TN	37211	A SCHULMAN INC NASHVILLE PLANT	481 ALLIED DR	NASHVILLE	TN		37211	YES	NO	NO	NO	TEDD CARPENTER	6153333453	3087							325991						36.09615	-86.74444	826759011								A SCHULMAN INC	006998413	NO	TEDD_CARPENTER@ASCHULMAN.COM	
2011	PLANT MANAGER	TEDD CARPENTER	37211CMLLY481AL	A SCHULMAN INC NASHVILLE PLANT	481 ALLIED DR	NASHVILLE	DAVIDSON	TN	37211	A SCHULMAN INC NASHVILLE PLANT	481 ALLIED DR	NASHVILLE	TN		37211	YES	NO	NO	NO	TEDD CARPENTER	6153333453	3087							325991						36.09615	-86.74444	826759011								A SCHULMAN INC	006998413	NO	TEDD_CARPENTER@ASCHULMAN.COM	
2011	BIOPROCESSING MANAGER	RICK LEGGETT	38109FLSCH2743R	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	SHELBY	TN	38109	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	TN		38109	YES	NO	NO	NO	CHRIS SYRIGOS	9019427115	2099							311999						35.07376	-90.08679	555437698								AB MAURI FOOD INC	555437698	NO	CHRISSYRIGOS@ABMAURI.US	
2011	BIOPROCESSING MANAGER	RICK LEGGETT	38109FLSCH2743R	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	SHELBY	TN	38109	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	TN		38109	YES	NO	NO	NO	CHRIS SYRIGOS	9019427115	2099							311999						35.07376	-90.08679	555437698								AB MAURI FOOD INC	555437698	NO	CHRISSYRIGOS@ABMAURI.US	
2011	BIOPROCESSING MANAGER	RICK LEGGETT	38109FLSCH2743R	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	SHELBY	TN	38109	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	TN		38109	YES	NO	NO	NO	CHRIS SYRIGOS	9019427115	2099							311999						35.07376	-90.08679	555437698								AB MAURI FOOD INC	555437698	NO	CHRISSYRIGOS@ABMAURI.US	
2011	BIOPROCESSING MANAGER	RICK LEGGETT	38109FLSCH2743R	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	SHELBY	TN	38109	AB MAURI FLEISCHMANN'S	2743 RIVERPORT RD	MEMPHIS	TN		38109	YES	NO	NO	NO	CHRIS SYRIGOS	9019427115	2099							311999						35.07376	-90.08679	555437698								AB MAURI FOOD INC	555437698	NO	CHRISSYRIGOS@ABMAURI.US	
