REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
1988	SENIOR V.P., OPERATIONS	DANIEL E. FRENCH	23231HRBNS2248D	A. H. ROBINS CO. INC.	2248 DARBYTOWN RD.	RICHMOND	HENRICO	VA	23231	A. H. ROBINS CO. INC.	2248 DARBYTOWN RD.	RICHMOND	VA		23231	YES	NO	NO		DAVE H. FORE	8042572888	2830							325412						37.485219	-77.364095	003110087		VAD000820548						A. H. ROBINS CO. INC.	003110087	NO		
2007	GENERAL MANAGER	CHARLES HUHMAN	24315BBPWRSTRTE	ABB INC	171 INDUSTRY DR	BLAND	BLAND	VA	24315	ABB INC	PO BOX 38	BLAND	VA		24315	YES	NO	NO	NO	DANIEL E. HOOSIER	2766881606	3612							335311						37.101944	-81.110278	859479925								ABB INC.	099290447	NO	DANIEL.E.HOOSIER@US.ABB.COM	
2007	CERTIFYING OFFICIAL	MILTON AXTON	24592WSTNGHIGHW	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	HALIFAX	VA	24592	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	VA		24592	YES	NO	NO	NO	WANDA BLYTHE	4345752277	3612							335311						36.682418	-78.911329	859479925		VAD044736726		VAR220103				ABB INC	011885969	NO	WANDA.BLYTHE@US.ABB.COM	
1999	OPERATIONS MANAGER	KEITH HUDSPETH	23661NTLND25205	ABB POWER T&D CO. INC.	2520 58TH ST.	HAMPTON	HAMPTON (CITY)	VA	23661	ABB POWER T&D CO. INC.	2520 58TH ST.	HAMPTON	VA		23661	YES	NO	NO		BOBBIE C. WIMMER	5406883325	3677							334416						37.012591	-76.397263	099290447		VAD980550628						ABB POWER T&D CO. INC.	099290447	NO		
2004	PLANT MANAGER	DENNIS K. JANIAK	24517RSSLBRT29B	ABBOTT LABORATORIES ROSS PRODUCTS DIV	1518 MAIN ST( US RT 29 BUSINESS)	ALTAVISTA	CAMPBELL	VA	24517	ABBOTT LABORATORIES ROSS PRODUCTS DIV	PO BOX 479	ALTAVISTA	VA		24517	YES	NO	NO	NO	DENNIS K. JANIAK	4343693100	2023							311514						37.130556	-79.26777	066022096		VAD066022096						ABBOTT LABORATORIES	001307602	NO		
2007	SITE MANAGER	JOHN TRINCHERE	24153NBLMT200SY	ACCELLENT	200 S YORKSHIRE ST	SALEM	ROANOKE	VA	24153	ACCELLENT	200 S YORKSHIRE ST	SALEM	VA		24153	YES	NO	NO	NO	JOHN TRINCHERE	5403897860	3498	3499						332996						37.273177	-80.052597	602253569								ACCELLENT INC	049635048	NO		
2007	DIRECTOR OF OPERATIONS	JOE CAMPBELL	23301PRDNCROUTE	ACCOMAC PROCESSING PLANT	22520 LANKFORD HWY	ACCOMAC	ACCOMACK	VA	23301	ACCOMAC PROCESSING PLANT	22520 LANKFORD HWY	ACCOMAC	VA		23301	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2015	2077						311615	311613					37.736111	-75.65611	049928286								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
1994	PRESIDENT	THOMAS D. HALL	22932CMVSB1000A	ACME DESIGN TECHNOLOGY CO	1000 ALLVIEW DR	CROZET	ALBEMARLE	VA	22932	ACME DESIGN TECHNOLOGY CO	1000 ALLVIEW DR	CROZET	VA		22932	YES	NO	NO		THOMAS D HALL	8048234351	2522							337214						38.069444	-78.674722	798704482		VAD988228003								NO		
2007	PLANT MANAGER	CHARLES CRESAP, JR.	24382MSCPR345EA	ACUMENT GLOBAL TECHNOLOGIES CAMCAR LLC	345 E MARSHALL ST	WYTHEVILLE	WYTHE	VA	24382	ACUMENT GLOBAL TECHNOLOGIES CAMCAR LLC	345 E MARSHALL ST	WYTHEVILLE	VA		24382	YES	NO	NO	NO	TAMMIE KING	2762281422	3452							332722						36.944958	-81.073787	003132560								ACUMENT GLOBAL TECHNOLOGIES	183645733	NO	TKING@ACUMENT.COM	
2007	DIRECTOR OF REGULATORY AFFAIRS AND COMPLIANCE	JEFFERY SMITH	23005RCCMN116SY	AERCCOM INC	116 SYLVIA RD SUITE E	ASHLAND	HANOVER	VA	23005	AERCCOM INC	116 SYLVIA RD SUITE E	ASHLAND	VA		23005	YES	NO	NO	NO	THOMAS ROSEVEAR	8047989285	4953							562211						37.770861	-77.468546	801247099								AERC.COM INC	801247099	NO	TROSEVEAR@AERCRECYCLING.COM	
