REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	EHS SECTION MANAGER	HENRY MUNOZ	00617BBTTCROADN	ABBOTT PHARMACEUTICALS PR LTD	RD NO2 KM 580 CRUCE DAVILA	BARCELONETA	BARCELONETA	PR	00617	ABBOTT PHARMACEUTICALS PR LTD	PO BOX 278	BARCELONETA	PR		00617	YES	NO	NO	NO	OTTO E. ALDAHONDO DELGADO	7878463500	2834	2833						325411						18.433237	-66.570509	001307602								ABBOTT LABORATORIES	001307602	NO	OTTO.ALDAHONDO@ABBOTT.COM	
2012	GENERAL MANAGER	CAMILO ALMEYDA	00659CNTRLRD2KM	ADM ALLIANCE NUTRITION OF PR LLC	STATE RD NO. 2 KM 83.0 CARRIZALES WARD	HATILLO	HATILLO	PR	00659	ADM ALLIANCE NUTRITION OF PR LLC	PO BOX 908	HATILLO	PR		00659	YES	NO	NO	NO	MARK CALMES	2174517456	2048							311119						18.485142	-66.777319	091035535								ARCHER DANIELS MIDLAND CO	001307586	NO	MARK.CALMES@ADM.COM	
2012	GENERAL MANAGER	CAMILO ALMEYDA	00617PRCSNTMASD	ADM ALLIANCE NUTRITION OF PUERTO RICO LLC	TOMAS DAVILA ST EDIF 10  PALMAS ALTAS INDUSTRIAL PARK	BARCELONETA	BARCELONETA	PR	00617	ADM ALLIANCE NUTRITION OF PUERTO RICO LLC	PO BOX 2113	BARCELONETA	PR		00617	YES	NO	NO	NO	MARK CALMES	2174517456	2048							311119						18.452756	-66.540381	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	MARK.CALMES@ADM.COM	
2012	VICE PRESIDENT	RON RODRIQUE	00785SPRTRKM142	AES PUERTO RICO LP	KM 142, RD #3 BO. JOBOS	GUAYAMA	GUAYAMA	PR	00785	AES PUERTO RICO LP	PO BOX 1890	GUAYAMA	PR		00785	YES	NO	NO	NO	RAMIRO RIVERA	7878668117	4911							221112						17.943889	-66.150917	160160420								AES CORP	043857812	NO	RAMIRO.RIVERA@AES.COM	
2012	OPERATIONS MANAGER	TOBIN MEDRANO	00985CPNTS65INF	AKZO NOBEL PAINTS LLC	65TH INFANTRY AVE KM. 13.4	CAROLINA	CAROLINA	PR	00985	AKZO NOBEL PAINTS LLC	PO BOX 9179, PLAZA STATION	CAROLINA	PR		00988	YES	NO	NO	NO	TOBIN MEDRANO	7879991879	2851							325510						18.37888	-65.9375	185492550								AKZO NOBEL PAINTS INC.	185492550	NO	TOBIN.MEDRANO@AKZONOBEL.COM	
2012	SENIOR MANAGER EHS	JOSE MARTINEZ	00777MGNMNRD31K	AMGEN MANUFACTURING  LTD	RD 31 KM 24.6	JUNCOS	JUNCOS	PR	007774060	AMGEN MANUFACTURING  LTD	PO BOX 4060	JUNCOS	PR		007774060	YES	NO	NO	NO	ANNETTE RODRIGUEZ	7879166535	2834	2836						325414	325412					18.2375	-65.907	785800020								AMGEN INC		NO	ANNRODRI@AMGEN.COM	
2012	PLANT MANAGER	PEDRO TOSADO	00771BDLSPPBX27	ASPEN SURGICAL PR CORP	RD 183 KM 20.3	LAS PIEDRAS	LAS PIEDRAS	PR	00771	ASPEN SURGICAL PR CORP	PO BOX 2007	LAS PIEDRAS	PR		00771	YES	NO	NO	NO	PEDRO TOSADO	7877334046	3841	3842						339113						18.17806	-65.87361									ASPEN SURGICAL	118160290	NO	TOSADOP@ASPENSURGICAL.COM	
2012	EHS MANAGER	MAGALY FELICIANO	00632BCRDCSTREE	BACARDI CORP	RD #165 KM 2.6 INDUSTRIAL AREA	SAN JUAN	SAN JUAN	PR	009626780	BACARDI CORP	PO BOX 363549	SAN JUAN	PR		009363549	YES	NO	NO	NO	MYRNA SUAREZ	7877881500	2085							312140						18.459668	-66.141	090008855		PRD987381092		PRR00A023	PR0000591			BACARDI CORP	090008855	NO	MSUAREZ@BACARDI.COM	
2012	SITE MANAGER MANATI	RICARDO MORALES	00701CYNMDPRROA	BASF AGRICULTURAL PRODUCTS DE PUERTO RICO	STATE RD PR 2 KM 47.4	MANATI	MANATI	PR	00674	BASF AGRICULTURAL PRODUCTS DE PUERTO RICO	PO BOX 243	MANATI	PR		00674	YES	NO	NO	NO	RICARDO MORALES	7876211701	2869							325320						18.437222	-66.475388	091065102								BASF CORP	071014385	NO	RICARDO.MORALES@BASF.COM	
2012	CHIEF FINANCIAL OFFICER	RICARDO ROSSELLO	00612BTTRYRD2KM	BATTERY RECYCLING CO INC	RD PR-2, KM. 72.2 CAMBALACHE WARD	ARECIBO	ARECIBO	PR	00612	BATTERY RECYCLING CO INC	PO BOX 1016	ARECIBO	PR		006131016	YES	NO	NO	NO	RICARDO ROSSELLO	7878805373	3341							331492						18.453603	-66.694099	945371318										NO	ROSSELLO@BATTERYREC.COM	
2012	PLANT GENERAL MANAGER	EIDIOL GHIGLIOTTY	00654NQSTNROAD3	BAXTER HEALTHCARE OF PR (FORMER BAXTER HEALTHCARE CORP OF PR	RD # 3 KM 1425	GUAYAMA	GUAYAMA	PR	00784	BAXTER HEALTHCARE OF PR (FORMER BAXTER HEALTHCARE CORP OF PR	PO BOX 1290	GUAYAMA	PR		00785	YES	NO	NO	NO	JEANETTE ZAMBRANA	7878645050	2834							325412						17.9631	-66.1503	154731033								BAXTER INTERNATIONAL INC	005083209	NO	JEANETTE_ZAMBRANA@BAXTER.COM	
2012	MANAGER II, ENGINEERING	IVAN CARMONA	00664BXTRHSTROA	BAXTER HEALTHCARE OF PUERTO RICO	250 STATE RD 144 KM 20.6	JAYUYA	JAYUYA	PR	00664	BAXTER HEALTHCARE OF PUERTO RICO	250 STATE RD 144 KM 20.6	JAYUYA	PR		00664	YES	NO	NO	NO	IVAN CARMONA	7878283700	2834							325412						18.21695	-66.599138	189326168								BAXTER INTERNATIONAL INC	180532558	NO	IVAN_CARMONA@BAXTER.COM	
2012	PLANT GENERAL MANAGER	ENRIQUE MORAN	00705BXTRHMERCE	BAXTER HEALTHCARE OF PUERTO RICO	RD 721 KM. 0.3 MERCEDITA SERRALLEZ RD	AIBONITO	AIBONITO	PR	00705	BAXTER HEALTHCARE OF PUERTO RICO	PO BOX 1389	AIBONITO	PR		00705	YES	NO	NO	NO	ENRIQUE MORAN UBIETA	7879542261	3841							339112						18.137284	-66.259279	091171389								BAXTER INTERNATIONAL INC	005083209	NO	ENRIQUE_MORAN@BAXTER.COM	
2012	PRESIDENT	LUIS FERNANDEZ	00759BRCWDCARR8	BORICUA WOOD PROCESSING INC	CARR 865 KM 5.5	TOA BAJA	TOA BAJA	PR	00949	BORICUA WOOD PROCESSING INC	PO BOX 1026 SABANA SECA STA.	SABANA SECA	PR		00952	YES	NO	NO	NO	OVIDIO A. GONZALEZ	7877842153	2491							321114						18.415648	-66.202659											NO	HDECOS@MADERASTRATADAS.COM	
2012	GENERAL MANAGER	STEVE HERMANN	00979GDNVTSUNOI	BP PRODUCTS NA INC AIR BP DIV LMMI AIRPORT	AIRPORT FUEL FACILITY BASE MUNIZ, LMMI AIRPORT	CAROLINA	CAROLINA	PR	00979	BP PRODUCTS NA INC AIR BP DIV LMMI AIRPORT	PO BOX 810297	CAROLINA	PR		00981	YES	NO	NO	NO	ZELIDETH LOPEZ	7872532100	5171							424710						18.440278	-65.998333									BP PRODUCTS NA INC	513435301	NO	ZELIDETH.LOPEZ@BP.COM	
