REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
1992	PLANT MANAGER	JAMES K. LEKOVICH	98134SMTHW60SOU	A. O. SMITH WATER PRODUCTS CO.	60 S. SPOKANE ST.	SEATTLE	KING	WA	981343675	A. O. SMITH WATER PRODS. CO.	P.O. BOX 3675	SEATTLE	WA		98134-3675	YES	NO	NO		JERRY LAMBNICIO	2066247631	3639							333298						47.5718	-122.337	084603034		WAD084603034						A. O. SMITH CORP.	006085815	NO		
1987	PRESIDENT	ROBERT A CODLING	98108BCMTL5700C	ABC METAL FINISHING INC.	5700 CORSON AVE. S.	SEATTLE	KING	WA	98108	ABC METAL FINISHING INC.	5700 CORSON AVE. S.	SEATTLE	WA		98108	YES	NO	NO		RICHARD CODLING	2067634082	3470													47.551193	-122.320164	069585495		WAD980978506								NO		
2001	SITE MANAGER	KEN CAMPBELL	98388BSCSC4302C	ABITIBI CONSOLIDATED SALES CORP.	4302 CHAMBERS CREEK RD.	STEILACOOM	PIERCE	WA	983881528	ABITIBI CONSOLIDATED SALES CORP.	4302 CHAMBERS CREEK RD.	STEILACOOM	WA		98388-1528	YES	NO	NO	NO	KEN CAMPBELL	2535895492	2621							322122						47.181094	-122.585924	839436680		WAD076634633		WA0001040				ABITIBI CONSOLIDATED SALES CORP.	001670769	NO		
1989		JEFFREY POCHOP	98003CCRTP35703	ACCURATE PLASTICS INC.	35705 16TH AVE. S.	FEDERAL WAY	KING	WA	98003	ACCURATE PLASTICS INC.	35705 16TH AVE. S.	FEDERAL WAY	WA		98003	YES	NO	NO		JEFFREY POCHOP	2068389521	3089	3713						326199						47.281716	-122.313594			WAD009241234						ACCURATE PLASTICS INC.		NO		
1991	PRESIDENT	JEFF POCHOP	98371CCRTP46097	ACCURATE PLASTICS INC.	4609 70TH AVE.	PUYALLUP	PIERCE	WA	98371	ACCURATE PLASTICS INC.	4303 N. RUSTON WAY	INVALID	WA		98402	YES	NO	NO		JEFF POCHOP	2067565002	3089	3713						326199						47.2147	-122.3361			WAD009241324						ACCURATE PLASTICS INC.		NO		
2007	MANAGER, ACE GALVANIZING	MIKE BUCKLAND	98108CCLVN429SO	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	KING	WA	981084913	ACE GALVANIZING INC	429 S 96TH ST	SEATTLE	WA		98108-4913	YES	NO	NO	NO	MICHAEL BUCKLAND	2067620330	3479							332812						47.51723	-122.329008	009286881		WAD009286881		SO3000154						NO	MIKE@ACEGALV.COM	
1987	GENERAL MANAGER	MICHAEL BUCKLAND	98107CGLVN621NW	ACE GALVANIZING INC.	621 N.W. 41ST ST.	SEATTLE	KING	WA	98107	ACE GALVANIZING INC.	621 N.W. 41ST ST.	SEATTLE	WA		98107	YES	NO	NO		MR. MICHAEL BUCKLAND	2067620330														47.656905	-122.364049			WAD099286881						ACE GALVANIZING INC.		NO		
1998	PRESIDENT	R. ALLAN REESE	98134CTNKQ27731	ACETANK & EQUIPMENT CO.	2773 13TH AVE. S.W.	SEATTLE	KING	WA	98134	ACETANK & EQUIPMENT CO.	1840 MARINE VIEW DR.	TACOMA	WA		98422	YES	NO	NO		FRANK YOUNG  FACILITIES MANAGER	2533835000	3443							332313						47.579086	-122.352258	009260761								ACETANK & EQUIPMENT CO.		NO		
2007	PRESIDENT	YASUO NEGISHI	98203KHKKS14078	ACHILLES USA INC	1407 80TH ST SW	EVERETT	SNOHOMISH	WA	982036295	ACHILLES USA INC	1407 80TH ST SW	EVERETT	WA		98203-6295	YES	NO	NO	NO	TED BECKER	4255136401	3081							INVALD						47.925515	-122.252872	067168575				S030002208						NO	TBECKER@ACHILLESUSA.COM	
2004	LOCATION MANAGER	MARTY LYNCH	99216FDSPCN3800	ADM ANIMAL HEALTH & NUTRITION	3808 N SULLIVAN RD BLDG 3C	SPOKANE	SPOKANE	WA	99216	ADM ANIMAL HEALTH & NUTRITION	3808 N SULLIVAN RD BLDG 3C	SPOKANE	WA		99216	YES	NO	NO	NO	KEN KLAUSER	2172312844	2048							311221						47.691049	-117.196848	001307586								ADM	001307586	NO		
