REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	VICEPRESIDENT/ AIRCRAFT/ LGS	PASTOR LOPEZ	33178RLNDN9371N	AAR LANDING GEAR SERVICES	9371 NW 100 ST	MIAMI	MIAMI-DADE	FL	33178	AAR LANDING GEAR SERVICES	9371 NW 100 ST	MIAMI	FL		33178	YES	NO	NO	NO	CESAR BENDEK	7863374256	3728							811310						25.863889	-80.349167	005425814								AAR CORP	005425814	NO	CBENDEK@AARCORP.COM	
2012	EHS MANAGER	JEAN ABERNATHY	33065WSTNG4300C	ABB INC	4300 CORAL RIDGE DR	CORAL SPRINGS	BROWARD	FL	33065	ABB INC	4300 CORAL RIDGE DR	CORAL SPRINGS	FL		33065	YES	NO	NO	NO	DENNIS BATOVSKY	9548250650	3625							335314						26.285295	-80.286012	011885969										NO	DENNIS.BATOVSKY@US.ABB.COM	
2012	PRESIDENT	GREGORY APOPIAN	32904CPNTC2001W	ACOPIAN TECHNICAL CO	2001 W NASA BLVD	MELBOURNE	BREVARD	FL	32904	ACOPIAN TECHNICAL CO	PO BOX 2109	MELBOURNE	FL		32902	YES	NO	NO	NO	KIRK CASTEEL	3217271172	3679							335999						28.095755	-80.658279	002388098		FLD059931352						ACOPIAN TECHNICAL CO.	002388098	NO	KIRK@ACOPIAN.COM	
2012	PLANT MANAGER	JERRY MURPHY	32205DCMWR925NO	ADCOM WIRE CO	925 N LN AVE	JACKSONVILLE	DUVAL	FL	32254	ADCOM WIRE CO	925 N LN AVE	JACKSONVILLE	FL		32254	YES	NO	NO	NO	JERRY D. MURPHY	9047860750	3315							331222						30.335522	-81.750943	129253782		FLD053105821		FLR05F352				LEGGETT & PLATT INC	007140064	NO	JERRY.MURPHY@LEGGETT.COM	
2012	COO	MARK KASPER	32904RCCMN4317J	AERCCOM INC	4317-J FORTUNE PL	WEST MELBOURNE	BREVARD	FL	32904	AERCCOM INC	4317-J FORTUNE PL	WEST MELBOURNE	FL		32904	YES	NO	NO	NO	SHOHN MONTANO	4846190021	2819	4953						325188	562211					28.094598	-80.697319	801247099								AERCCOM INC	801247099	NO	SMONTANO@AERC.COM	
2012	SAFETY DIRECTOR	CHRISTINA ORTIZ	33837LRCHN3600C	AIRGAS SPECIALTY PRODUCTS - DAVENPORT FL	3600 COUNTY RD	DAVENPORT	POLK	FL	33837	AIRGAS SPECIALTY PRODUCTS - DAVENPORT FL	3600 COUNTY RD	DAVENPORT	FL		33837	YES	NO	NO	NO	DON DAYTON	6788983403	2819	2875	2879					424690						28.216669	-81.585447			FLD032229288						AIRGAS INC	024492860	NO		
2012	DIRECTOR OF  SAFETY	GREG BARNETT	32254RPRDS5837W	AIRGAS USA LLC	5837 W FIFTH ST	JACKSONVILLE	DUVAL	FL	32254	AIRGAS USA LLC	125 TOWNPARK DR NW SUITE 400	KENNESAW	GA		30144	YES	NO	NO	NO	GREG BARNETT	7702368013	5169							424690						30.343615	-81.749212	131902699								AIRGAS INC	024492860	NO	GREG.BARNETT2@AIRGAS.COM	
2012	DIRECTOR OF  SAFETY	GREG BARNETT	3361WRGSST661EA	AIRGAS USA LLC - TAMPA EAST	6601 E 14TH AVE	TAMPA	HILLSBOROUGH	FL	33619	AIRGAS USA LLC - TAMPA EAST	6601 E 14TH AVE	TAMPA	FL		33619	YES	NO	NO	NO	GREG BARNETT	7705906036								424690						27.96456	-82.38052									AIRGAS INC	024492860	NO	GREG.BARNETT2@AIRGAS.COM	
2012	OPERATIONS MANAGER	ARTHUR MCCUTCHAN	3424WLFLVL2359T	ALFA LAVAL CHAMP INC	2359 TRAILMATE DR	SARASOTA	MANATEE	FL	34243	ALFA LAVAL CHAMP INC	2359 TRAILMATE DR	SARASOTA	FL		34243	YES	NO	NO	NO	ARTY MCCUTCHAN	9417271900								332410						27.42779	-82.534325	001328236								ALFA LAVAL HOLDING INC	001328236	NO	ARTY.MCCUTCHAN@ALFALAVAL.COM	
2012	GMO	ANDREW CUBETA	33178LJMLM10300	ALJOMA LUMBER INC	10300 NW 121 WAY	MEDLEY	MIAMI-DADE	FL	33178	ALJOMA LUMBER INC	2801 E BELTLINE AVE NE	GRAND RAPIDS	MI		49525	YES	NO	NO	NO	LYNN AFENDOULIS	6163646161	2491							321114						25.88123	-80.364737	082417288								UNIVERSAL FOREST PRODUCTS INC	017104670	NO	LAFENDOULIS@UFPI.COM	
2012	CEO	BILL HARVEY	34221LLDFB11451	ALLIED MOLDED PRODUCTS LLC	1145 13TH AVE E	PALMETTO	MANATEE	FL	34221	ALLIED MOLDED PRODUCTS LLC	PO BOX 186	PALMETTO	FL		34220	YES	NO	NO	NO	BILL HARVEY	9417233072	3089							326199						27.523885	-82.551159											NO	BHARVEY@ALLIED-MOLDED.COM	
2012	PRESIDENT	JAMES PALMER	34987LLDNW9545R	ALLIED NEW TECHNOLOGIES INC	9545 RANGELINE RD	FORT PIERCE	ST LUCIE	FL	34987	ALLIED NEW TECHNOLOGIES INC	3901 NW 115 AVE	MIAMI	FL		33178	YES	NO	NO	NO	JIM PALMER	3058882623								325181						27.291044	-80.481331	321133808								ALLIED UNIVERSAL HOLDING INC		NO	JIMP@ALLIEDUNIVERSAL.COM	
2012		JEFFERY ROSE	33020LLDPH2040L	ALLIED PHOTO OFFSET SUPPLY CORP	2040 LEE ST	HOLLYWOOD	BROWARD	FL	33020	ALLIED PHOTO OFFSET SUPPLY CORP	2040 LEE ST	HOLLYWOOD	FL		33020	NO	NO	NO	NO	TELLY MAHARAJ	9549200909	2899							325998						26.030579	-80.148902			FL0004120804								NO	TMAHARAJ@ALLIEDCHEM.COM	
2012	REGULATORY AFFAIRS MANAGER	ROBIN BOLTE	33166LLDNV8350N	ALLIED UNIVERSAL CORP	8350 NW 93RD ST	MIAMI	MIAMI-DADE	FL	33166	ALLIED UNIVERSAL CORP	ATTN: ROBIN BOLTE 3901 NW 115TH AVE	MIAMI	FL		33178	YES	NO	NO	NO	JIM PALMER	3058882623	2819							325188						25.857956	-80.333331	004134623								ALLIED UNIVERSAL CORP		NO	MAIL@ALLIEDUNIVERSAL.COM	
