REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	ENVIRONMENTAL ENGINEER	JOSE VAZQUEZ	79912BRDRSVINTO	ARCELORMITTAL VINTON LLC	I-10 & VINTON RD	VINTON	EL PASO	TX	79835	ARCELORMITTAL VINTON LLC	PO BOX 12843	EL PASO	TX		79913	YES	NO	YES	NO	JOSE A VAZQUEZ	9152314587	3312							331111						31.96534	-106.585052									ARCELORMITTAL USA INC		YES		
2012	LT COL	KYLE CARPENTER	8370WRCHRD4715S	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ADA	ID	83705	ARMY NATIONAL GUARD ORCHARD COMBAT TRAINING CENTER RANGES	4715 S BYRD ST	BOISE	ID		83705	YES	NO	YES	NO	LT COL ANDY WHITE	2082728257								928110						43.559077	-116.22806									US DEPARTMENT OF DEFENSE		YES	ANDREW.V.WHITE2.MIL@MAIL.MIL	
2012	DASO	DEMETRESS SMITH	25401SDJBR244NE	BUREAU OF ATF	244 NEEDY RD	MARTINSBURG	BERKELEY	WV	25401	BUREAU OF ATF	244 NEEDY RD	MARTINSBURG	WV		25401	YES	NO	YES	NO	GREG CARROLL	2026487518	9221							922120						39.418056	-77.916667			WVR000502427						US DEPARTMENT OF JUSTICE		YES	GREGORY.CARROLL@ATF.GOV	
2012	EHS SPECIALIST	JOHN SPAHR	5302WCMBRDW132N	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WASHINGTON	WI	53022	CAMBRIDGE MAJOR LABORATORIES INC	W132 N10550 GRANT DR	GERMANTOWN	WI		53022	YES	NO	YES	NO	JOHN SPAHR	2622515044								325412	541712					43.208756	-88.073337											YES	J.SPAHR@C-MLABS.COM	
2012	DIRECTOR, FACILITIES SUPPORT	CAMILLE HERSH	2210WCHDQRRUTES	CIA HEADQUARTERS COMPOUND	RT 123 & 193	LANGLEY	FAIRFAX	VA	22101	CIA HEADQUARTERS COMPOUND	5X32 NHB	WASHINGTON	DC		20505	YES	NO	YES	NO	OFFICE OF PUBLIC AFFAIRS	7034820623								928110						38.951571	-77.144881											YES	NA	
2012	ENVIRONMENTAL ANALYST	WILLIAM HOERLE	0602WCTRNT1NICH	CT AIR NATIONAL GUARD	100 NICHOLSON RD	EAST GRANBY	HARTFORD	CT	06026	CT AIR NATIONAL GUARD	100 NICHOLSON RD	EAST GRANBY	CT		06026	YES	NO	YES	NO	WILLIAM HOERLE	8602922359								928110						41.936	-72.701									US DEPARTMENT OF DEFENSE		YES	WILLIAM.HOERLE.CTR@ANG.AF.MIL	
2012	ENVIRONMENTAL PROGRAM MANAGER	LAUREL DOLINGER	17070SDLDF2001M	DEFENSE DISTRIBUTION CENTER SUSQUEHANNA	2001 MISSION DR	NEW CUMBERLAND	YORK	PA	170705002	DEFENSE DISTRIBUTION CENTER SUSQUEHANNA	3RD & "S" AVE	NEW CUMBERLAND	PA		170705002	YES	NO	YES	NO	STEPHEN TUSHEK	7177704949	4225							928110						40.219444	-76.836667									US DEPARTMENT OF DEFENSE		YES	STEPHEN.TUSHEK@DLA.MIL	
2012	EXECUTIVE ADMINISTRATOR	JERRY WILLIAMS	20135SDHSM19844	DHS/FEMA/MT WEATHER EMERGENCY OPERATIONS CTR	19844 BLUE RIDGE MOUNTAIN RD	BLUEMONT	LOUDOUN	VA	20135	DHS/FEMA/MT WEATHER EMERGENCY OPERATIONS CTR	19844 BLUE RIDGE MOUNTAIN RD	BLUEMONT	VA		20135	YES	NO	YES	NO	KATHY ELLIS	5405422176								922190						39.058889	-77.881389									U.S. DEPARTMENT OF HOMELAND SECURITY		YES	KATHY.ELLIS@DHS.GOV	
2012	RANGE SUPPORT MANAGER	RONALD RIEDEL	33825SRFRC29SBL	DOD USAF AVON PARK AIR FORCE RANGE	29 S BLVD	AVON PARK AFB	POLK	FL	33825	DOD USAF AVON PARK AIR FORCE RANGE	29 S BLVD	AVON PARK AFB	FL		33825	YES	NO	YES	NO	MR RON  RIEDEL	8634524110	9711							928110						27.625	-81.3333									US DEPARTMENT OF DEFENSE		YES	RONALD.RIEDEL@US.AF.MIL	
2012	BASE ENVIRONMENTAL COORDINATOR	DAVID CLINE	7690WGDFLL46EAS	DOD USAF GOODFELLOW AFB	460 E KEARNEY BLVD	GOODFELLOW AFB	TOM GREEN	TX	769084104	DOD USAF GOODFELLOW AFB	460 E KEARNEY BLVD	GOODFELLOW AFB	TX		76908-4104	YES	NO	YES	NO	DAVID C. CLINE	3256543450								928110						31.4319	-100.4108									US DEPARTMENT OF DEFENSE		YES	DAVID.CLINE.3@US.AF.MIL	
