REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
1993	PLANT MANAGER	DARYL J. FAULKNER	84123BBTTC4455A	ABBOTT CRITICAL CARE SYSTEMS	4455 ATHERTON DR.	SALT LAKE CITY	SALT LAKE	UT	841232584	ABBOTT CRITICAL CARE SYSTEMS	4455 ATHERTON DR.	SALT LAKE CITY	UT		84123-2584	YES	NO	NO		DARYL FAULKNER	8012622688	3079	3841	3842					339112						40.673451	-111.923004	144752375		UTD063329569						ABBOTT LABORATORIES	001307602	NO		
2006	PRESIDENT	KEITH PHILIPPI	84104PNRRF1520P	ACADEMY PIONEER LLC	1520 PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	841044112	ACADEMY PIONEER LLC	PO BOX 26748	SALT LAKE CITY	UT		84126	YES	NO	NO	NO	KEITH PHILIPPI	5053451805	3341							331492						40.737295	-111.957971	097970065								ACADEMY CORP	097970065	NO		
1988	OPERATIONS MANAGER	JOHN GLEASON	84116CMLCT5416A	ACME ELECTRIC CORP. POWER PRODS. GROUP	5416 AMELIA EARHART DR.	SALT LAKE CITY	SALT LAKE	UT	841163799	ACME ELECTRIC CORP. POWER PRODS. GROUP	5416 AMELIA EARHART DR.	SALT LAKE CITY	UT		84116-3799	YES	NO	NO		RUSSELL WATTS	8015390227	3612							335311						40.776442	-112.02058	4A1929074		UTD980635890						ACME ELECTRIC CORP.	001929074	NO		
2005	DIRECTOR OF MANUFACTURING	TOM WRIGHT	84603CTNTR1281W	ACTION TARGET	1281 W 200 N	PROVO	UTAH	UT	84603	ACTION TARGET	PO BOX 636	PROVO	UT		84603	YES	NO	NO	NO	TOM WRIGHT	8013778033	3499							332999						40.236129	-111.681579											NO		
1998	PLANT MANAGER	ED ADAME	84414DMRLB2700N	ADMIRAL BEVERAGE CORP.	2751 N. 1000 W.	OGDEN	WEBER	UT	844142144	ADMIRAL BEVERAGE CORP.	2751 N. 1000 W.	OGDEN	UT		84414-2144	YES	NO	NO		ED ADAME	8017825072	2086							312110						41.307815	-112.003044									ADMIRAL BEVERAGE CORP.		NO		
2004	CEO	RAY MCCORMACK	84088LMCNC5970W	ADP LEMCO INC	5970 W DANNON WAY	WEST JORDAN	SALT LAKE	UT	840886203	ADP LEMCO INC	5970 W DANNON WAY	WEST JORDAN	UT		84088-6203	YES	NO	NO	NO	RAY MCCORMACK	8012804000	2531	3949						339920						40.580977	-112.037817	009074774										NO		
1999	V.P. SAFETY & COMPLIANCE	BILL JOHNSON	84104RGSNT1177S	AIRGAS INTERMOUNTAIN	1177 S. SWANER RD.	SALT LAKE CITY	SALT LAKE	UT	84104	AIRGAS INTERMOUNTAIN	3415 S. 700 W.	SALT LAKE CITY	UT		84119	YES	NO	NO		BILL JOHNSON	8012885011	2813							325120						40.744622	-111.951066	868306952								AIRGAS INC.	024492860	NO		
2003	REGIONAL SAFETY DIRECTOR	CATHY GARNER	84401RGSNT1731W	AIRGAS INTERMOUNTAIN INC	1731 W 2650 S	OGDEN	WEBER	UT	84401	AIRGAS INTERMOUNTAIN INC	3415 S 700 W	SALT LAKE CITY	UT		84119	YES	NO	NO	NO	CATHY GARNER	8012885015	2813							325120						41.217811	-112.021306	868306952								AIRGAS INC	024492860	NO		
1993	PRESIDENT	J. BRENT SPARKS	84119MNTNR3415S	AIRGAS MOUNTAIN INC. (DBA UTAH WELDERS SUPPLY CO.	3415 S. 700 W.	SALT LAKE CITY	SALT LAKE	UT	84119	MOUNTAIN AIRGAS INC. (DBA UTAH WELDERS SUPPLY CO.	P.O. BOX 701950	SALT LAKE CITY	UT		84170-1950	YES	NO	NO		SAME AS SECTION 4.3	8012624641	2813							325120						40.697282	-111.911144	059513721		UTD988072112						AIRGAS INC.	024492860	NO		
2007	AIRGAS PIONEER ROAD	CATHY GARNER	84104RGSPN1211S	AIRGAS PIONEER RD	1211 S PIONEER RD	SALT LAKE CITY	SALT LAKE	UT	84104	AIRGAS INTERMOUNTAIN	3415 S 700 W	SALT LAKE CITY	UT		84119	YES	NO	NO	NO	CATHY GARNER	8012885015	5169							424690						40.743056	-111.956944	868306952								AIRGAS INC	024492860	NO	CATHY.GARNER@AIRGAS.COM	
1993	PLANT MANAGER	DANNY L. BAUER	84074KZSLT1428J	AKZO NOBEL SALT INC	1428 JAMES PALMER RD	LAKE POINT	TOOELE	UT	84074	AKZO NOBEL SALT INC	1428 JAMES PALMER RD	LAKE POINT	UT		84074	NO	YES	NO		DANNY L. BAUER	8018840123	2899							311942						40.6875	-112.278611	161227285				UT0000639				AKZO AMERICA	003044435	NO		
1994	ENVIRONMENTAL COMPLIANCE MANAGER	TIMOTHY W. CHILDS	84057BGTHR1100N	ALAC PROVO ASU	1100 N GENEVA RD	OREM	UTAH	UT	84057	ALAC PROVO ASU	PO BOX 385	OREM	UT		84058	YES	NO	NO		LAURA CUSTER	7138680333	2813							325120						40.31646	-111.735546	606067130		UTD988066890								NO		
