REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PLANT MANAGER	CARL CARLETON	14150GNRLM305SA	3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	ERIE	NY	14150			3M CO - TONAWANDA	305 SAWYER AVE	TONAWANDA	NY		14150	YES	NO	NO	NO	CARL L. CARLETON	7168761596	2821							325211						42.975243	-78.918925	002127124								3M CO	006173082	NO	CLCARLETON1@MMM.COM	
2013	VICE PRESIDENT	JEFFREY GROSSMAN	11435BBTND95251	ABBOTT INDUSTRIES INC	95-25 149TH ST	JAMAICA	QUEENS	NY	11435			ABBOTT INDUSTRIES INC	95-25 149TH ST	JAMAICA	NY		11435	YES	NO	NO	NO	JEFFREY GROSSMAN	7182910800	3496							332116	332618					40.699011	-73.803894	002031870		NYD002031870								NO	ABBOTTINDUSTRIES@AOL.COM	
2013	ENVIRONMENTAL MANGER	PERRY PATTON	10801BSLTC38POR	ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	WESTCHESTER	NY	10801			ABSOLUTE COATINGS INC	38 PORTMAN RD	NEW ROCHELLE	NY		10801	YES	NO	NO	NO	DAVID SHERMAN	9146360700	2851							325510						40.927613	-73.77183	001367879										NO	DSHERMAN@ABSOLUTECOATINGS.COM	
2013	PROJECT MANAGER	NICK MISRA	11901DCHMN1852O	ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	SUFFOLK	NY	11901			ADCHEM CORP	1852 OLD COUNTRY RD	RIVERHEAD	NY		11901	YES	NO	NO	NO	JOHN J. PUFAHL	6317276000	2672							322220	325520					40.926097	-72.709821	150617041										NO	JJPUFAHL@ADCHEM.COM	
2013	PLANT  MANAGER	GEORGE SIRADAS	14240THPLL250GA	ADM MILLING CO	250 GANSON ST	BUFFALO	ERIE	NY	14203			ADM MILLING CO	PO BOX 487	BUFFALO	NY		14203	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2041							311211						42.866	-78.872	876381526								ARCHER DANIELS MIDLAND CO	050702539	NO	MEDIA@ADM.COM	
2013	PRESIDENT	JAMES MORRISON	1462WDVNCC19JET	ADVANCE CIRCUIT TECHNOLOGY INC	19 JET VIEW DR	ROCHESTER	MONROE	NY	14624			ADVANCE CIRCUIT TECHNOLOGY INC	19 JET VIEW DR	ROCHESTER	NY		14624	YES	NO	NO	NO	JAMES S MORRISON	5853282000								334418						43.10973	-77.69734	042132626										NO	JMORRISON@ADVCIRCUIT.COM	
2013	PRESIDENT	TIMOTHY CARLO	1206WDVNCNNESLA	ADVANCE ENERGY TECHNOLOGIES INC	ONE SOLAR DR	CLIFTON PARK	SARATOGA	NY	12065			ADVANCE ENERGY TECHNOLOGIES INC	ONE SOLAR DR	CLIFTON PARK	NY		12065	YES	NO	NO	NO	TIMOTHY K. CARLO	8007240198								326150						42.8664	-73.75106											NO	TKCARLO@GMAIL.COM	
2013	EHS COORDINATOR	DAVID WRIGHT	14433PRKRH124CO	ADVANCED ATOMIZATION TECHNOLOGIES LLC	124 COLUMBIA ST	CLYDE	WAYNE	NY	14433			ADVANCED ATOMIZATION TECHNOLOGIES LLC	124 COLUMBIA ST	CLYDE	NY		14433	YES	NO	NO	NO	DAVID WRIGHT	3159025236	3724							336412						43.08458	-76.87627	039470561	078704369							ADVANCED ATOMIZATION TECHNOLOGIES LLC	078704369	NO	DWRIGHT@PARKER.COM	
2013	MANUFACTURING ENGINEER	EDWARD BAYLY	1305WDVNCD6268E	ADVANCED MOTORS & DRIVES INC	6268 E MOLLOY RD	EAST SYRACUSE	ONONDAGA	NY	13057			ADVANCED MOTORS & DRIVES INC	6268 E MOLLOY RD	EAST SYRACUSE	NY		13057	YES	NO	NO	NO	RANDOL WISEMAN	5732765705								335312						43.08787	-76.11747	602185555								NIDEC MOTOR CORP	965004240	NO	RANDY.WISEMAN@NIDEC-MOTOR.COM	
2013	SENIOR SCIENTIST	GREG FLEISCHER	1091WRCNTR1RITA	AERCO INTERNATIONAL INC	100 ORITANI DR	BLAUVELT	ROCKLAND	NY	10913			AERCO INTERNATIONAL INC	100 ORITANI DR	BLAUVELT	NY		10913	YES	NO	NO	NO	DOUGLAS HOOVER	8455808071								333318						41.075696	-73.955004											NO	DHOOVER@AERCO.COM	
