REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	ED PIATTI	54401MGRYSNFOUR	3M CO -  WAUSAU - GREYSTONE	N FOURTH AVE	WAUSAU	MARATHON	WI	54401	3M CO -  WAUSAU - GREYSTONE	PO BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							212313						45.01293	-89.64198	052598299								3M CO	006173082	NO		
2011	PLANT MANAGER	ED PIATTI	54401MGRYSNFOUR	3M CO -  WAUSAU - GREYSTONE	N FOURTH AVE	WAUSAU	MARATHON	WI	54401	3M CO -  WAUSAU - GREYSTONE	PO BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							212313						45.01293	-89.64198	052598299								3M CO	006173082	NO		
2011	PLANT MANAGER	ED PIATTI	54401MGRYSNFOUR	3M CO -  WAUSAU - GREYSTONE	N FOURTH AVE	WAUSAU	MARATHON	WI	54401	3M CO -  WAUSAU - GREYSTONE	PO BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							212313						45.01293	-89.64198	052598299								3M CO	006173082	NO		
2011	PLANT MANAGER	ED PIATTI	54401MGRYSNFOUR	3M CO -  WAUSAU - GREYSTONE	N FOURTH AVE	WAUSAU	MARATHON	WI	54401	3M CO -  WAUSAU - GREYSTONE	PO BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							212313						45.01293	-89.64198	052598299								3M CO	006173082	NO		
2011	ENVIRONMENTAL, HEALTH, SAFETY & SECURITY MANA	GARY LEWIS	54751MC   1425P	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	DUNN	WI	54751	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	WI		54751	YES	NO	NO	NO	GARY C. LEWIS	7155782370	3081	2672	3299	3812				326113						44.89753	-91.87993	078673084								3M CO	006173082	NO	GCLEWIS@MMM.COM	
2011	ENVIRONMENTAL, HEALTH, SAFETY & SECURITY MANA	GARY LEWIS	54751MC   1425P	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	DUNN	WI	54751	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	WI		54751	YES	NO	NO	NO	GARY C. LEWIS	7155782370	3081	2672	3299	3812				326113						44.89753	-91.87993	078673084								3M CO	006173082	NO	GCLEWIS@MMM.COM	
2011	ENVIRONMENTAL, HEALTH, SAFETY & SECURITY MANA	GARY LEWIS	54751MC   1425P	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	DUNN	WI	54751	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	WI		54751	YES	NO	NO	NO	GARY C. LEWIS	7155782370	3081	2672	3299	3812				326113						44.89753	-91.87993	078673084								3M CO	006173082	NO	GCLEWIS@MMM.COM	
2011	ENVIRONMENTAL, HEALTH, SAFETY & SECURITY MANA	GARY LEWIS	54751MC   1425P	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	DUNN	WI	54751	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	WI		54751	YES	NO	NO	NO	GARY C. LEWIS	7155782370	3081	2672	3299	3812				326113						44.89753	-91.87993	078673084								3M CO	006173082	NO	GCLEWIS@MMM.COM	
2011	ENVIRONMENTAL, HEALTH, SAFETY & SECURITY MANA	GARY LEWIS	54751MC   1425P	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	DUNN	WI	54751	3M CO - MENOMONIE	1425 STOKKE PKWY	MENOMONIE	WI		54751	YES	NO	NO	NO	GARY C. LEWIS	7155782370	3081	2672	3299	3812				326113						44.89753	-91.87993	078673084								3M CO	006173082	NO	GCLEWIS@MMM.COM	
2011	PLANT MANAGER	THOMAS HARRIS	53821MCMPNHWY35	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	CRAWFORD	WI	53821	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	WI		53821	YES	NO	NO	NO	MARY L. PRISBY	6083262466	3291							327910						43.06117	-91.13896	023505357								3M CO	006173082	NO	MLPRISBY@MMM.COM	
2011	PLANT MANAGER	THOMAS HARRIS	53821MCMPNHWY35	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	CRAWFORD	WI	53821	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	WI		53821	YES	NO	NO	NO	MARY L. PRISBY	6083262466	3291							327910						43.06117	-91.13896	023505357								3M CO	006173082	NO	MLPRISBY@MMM.COM	
2011	PLANT MANAGER	THOMAS HARRIS	53821MCMPNHWY35	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	CRAWFORD	WI	53821	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	WI		53821	YES	NO	NO	NO	MARY L. PRISBY	6083262466	3291							327910						43.06117	-91.13896	023505357								3M CO	006173082	NO	MLPRISBY@MMM.COM	
2011	PLANT MANAGER	THOMAS HARRIS	53821MCMPNHWY35	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	CRAWFORD	WI	53821	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	WI		53821	YES	NO	NO	NO	MARY L. PRISBY	6083262466	3291							327910						43.06117	-91.13896	023505357								3M CO	006173082	NO	MLPRISBY@MMM.COM	
2011	PLANT MANAGER	THOMAS HARRIS	53821MCMPNHWY35	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	CRAWFORD	WI	53821	3M CO - PRAIRIE DU CHIEN BLDG 50	801 N MARQUETTE RD	PRAIRIE DU CHIEN	WI		53821	YES	NO	NO	NO	MARY L. PRISBY	6083262466	3291							327910						43.06117	-91.13896	023505357								3M CO	006173082	NO	MLPRISBY@MMM.COM	
2011	PLANT MANAGER	ED PIATTI	54401M    144RO	3M CO - WAUSAU DOWNTOWN	144 ROSECRANS ST	WAUSAU	MARATHON	WI	544019132	3M CO - WAUSAU DOWNTOWN	P. O. BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							327999						44.95018	-89.63766	052598299								3M CO	006173082	NO		
2011	PLANT MANAGER	ED PIATTI	54401M    144RO	3M CO - WAUSAU DOWNTOWN	144 ROSECRANS ST	WAUSAU	MARATHON	WI	544019132	3M CO - WAUSAU DOWNTOWN	P. O. BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							327999						44.95018	-89.63766	052598299								3M CO	006173082	NO		
2011	PLANT MANAGER	ED PIATTI	54401M    144RO	3M CO - WAUSAU DOWNTOWN	144 ROSECRANS ST	WAUSAU	MARATHON	WI	544019132	3M CO - WAUSAU DOWNTOWN	P. O. BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							327999						44.95018	-89.63766	052598299								3M CO	006173082	NO		
2011	PLANT MANAGER	ED PIATTI	54401M    144RO	3M CO - WAUSAU DOWNTOWN	144 ROSECRANS ST	WAUSAU	MARATHON	WI	544019132	3M CO - WAUSAU DOWNTOWN	P. O. BOX 1207	WAUSAU	WI		544021207	YES	NO	NO	NO	MICHELLE DUPEY	7158457241	3295							327999						44.95018	-89.63766	052598299								3M CO	006173082	NO		
