REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	GENERAL MANAGER	JOHN JAIXEN	66115CSTMM315CH	A & E CUSTOM MANUFACTURING	3150 CHRYSLER MFG	KANSAS CITY	WYANDOTTE	KS	66115	A & E CUSTOM MANUFACTURING	3150 CHRYSLER MFG	KANSAS CITY	KS		66115	YES	NO	NO	NO	RANDEN SMITH	9134324022								332710						39.14535	-94.61267									A & E CUSTOM TRUCK		NO	RANDEN@MIDWEST-TRAINING.COM	
2011	GENERAL MANAGER	JOHN JAIXEN	66115CSTMM315CH	A & E CUSTOM MANUFACTURING	3150 CHRYSLER MFG	KANSAS CITY	WYANDOTTE	KS	66115	A & E CUSTOM MANUFACTURING	3150 CHRYSLER MFG	KANSAS CITY	KS		66115	YES	NO	NO	NO	RANDEN SMITH	9134324022								332710						39.14535	-94.61267									A & E CUSTOM TRUCK		NO	RANDEN@MIDWEST-TRAINING.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
2011	PLANT MANAGER	TIM FRASHER	67030HGHPL412NF	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	SEDGWICK	KS	67030	ABENGOA BIOENERGY CORP COLWICH ETHANOL PLANT	523 E UNION AVE	COLWICH	KS		67030	YES	NO	NO	NO	BRIAN WADE	3167961234	2869							325193						37.78625	-97.531278	104079686								ABENGOA BIOENERGY	021366125	NO	BRIAN.WADE@BIOENERGY.ABENGOA.COM	
