REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2006	QUALITY MANNAGER	GARY LUCE	86403LCTRN915KI	A&A ELECTRONICS ASSEMBLY	915 KIOWA AVE	LAKE HAVASU CITY	MOHAVE	AZ	86403	A&A ELECTRONICS ASSEMBLY	915 KIOWA AVE	LAKE HAVASU CITY	AZ		86403	YES	NO	NO	NO	GARY LUCE	9284537717	3679							334418						34.494926	-114.354365											NO		
2007	CONTROLLER	JACQUE ANTAR	85602CCCSTI10EX	AACCO CAST PRODUCTS	401 N AACCO TRAILS	BENSON	COCHISE	AZ	85602	AACCO CAST PRODUCTS	401 N AACCO TRAILS	BENSON	AZ		85602	YES	NO	NO	NO	WILLIAM RITTER	5205869868	3366							331525						31.966667	-110.233333											NO		
2007	PLANT MANAGER	ROGER HILL	85222RSSLB1250W	ABBOTT LABORATORIES - ABBOTT NUTRITION	1250 W MARICOPA HWY	MARICOPA	PINAL	AZ	85239	ABBOTT LABORATORIES - ABBOTT NUTRITION	1250 W MARICOPA HWY	MARICOPA	AZ		85239	YES	NO	NO	NO	VELLA STRICKLAND	5204216294	2023							311514						32.889651	-111.77925	121457485								ABBOTT LABORATORIES INC.	001307602	NO	VELLA.STRICKLAND@ABBOTT.COM	
2007	EH&S CCOORDINATOR	MARK C. WILLIAMS	85040BLMTL292EC	ABLE ENGINEERING & COMPONENT SERVICES INC	2920 E CHAMBERS ST	PHOENIX	MARICOPA	AZ	85040	ABLE ENGINEERING & COMPONENT SERVICES INC	2920 E CHAMBERS ST	PHOENIX	AZ		85040	YES	NO	NO	NO	MARK C. WILLIAMS	6023041227	3471	3541						332813	488190					33.397531	-112.018807	965252943										NO	MARK.WILLIAMS@ABLEENGINEERING.COM	
2007	OPERATIONS MANAGER	MARK FULTZ	85215BLSTL4150Q	ABLE STEEL FABRICATORS INC	4150 E QUARTZ CIRCLE	MESA	MARICOPA	AZ	85215	ABLE STEEL FABRICATORS INC	4150 E QUARTZ CIRCLE	MESA	AZ		85215	YES	NO	NO	NO	MARK FULTZ	4808302253	3441							332312						33.474666	-111.742642	058509498										NO	NA	
1990	PRESIDENT	HAROLD L. ABRAMS	85705BRMSR3735N	ABRAMS AIRBORNE MANUFACTURING INC	3735 N ROMERO RD	TUCSON	PIMA	AZ	85705	ABRAMS AIRBORNE MANUFACTURING INC	3735 N ROMERO RD	TUCSON	AZ		85705	YES	NO	NO		WILLIAM A NICOLAY	6028871727	3444	3471	3479					333514						32.275015	-111.003368	009405309		AZD009405309								NO		
1991		MOE COWIN	85043BSMTL4313E	ABS METALLURGICAL PROCESSORS INC	4313 E MAGNOLIA ST	PHOENIX	MARICOPA	AZ	85043	ABS METALLURGICAL PROCESSORS INC	4313 E MAGNOLIA ST	PHOENIX	AZ		85034	YES	NO	NO		MOE COWIN	6024373008	3398							332811						33.422726	-111.988863	009407529		AZD098246544		AZR00A006						NO		
2007	PRESIDENT	ED CHEKNIS	85714CCNTN4722S	ACCENT PRODUCTS	4722 S TENNESSEE PL.	TUCSON	PIMA	AZ	85714	ACCENT PRODUCTS	4722 S TENNESSEE PL.	TUCSON	AZ		85714	YES	NO	NO	NO	TODD GRENIER	5207477244	3089							326199						32.165737	-110.905766	074474479										NO	NA	
1999	CEO	ROBERT HOAG	85244CCFLX401ER	ACCUFLEX CORP.	401 E. RAY RD.	CHANDLER	MARICOPA	AZ	852440550	ACCUFLEX CORP.	P.O. BOX  550	CHANDLER	AZ		85244-0550	YES	NO	NO				3089	2851						326199						33.318889	-111.835555	961526043										NO		
2007	EH&S ENGINEER	MICHAEL BALL	85282CMLCT528W2	ACME ELECTRIC CORP	528 W 21ST ST	TEMPE	MARICOPA	AZ	85282	ACME ELECTRIC CORP	528 W 21ST ST	TEMPE	AZ		85282	YES	NO	NO	NO	MICHAEL BALL	4808946864	3691							335911	335999					33.405553	-111.947797	001929074								ACTUANT CORP	006582779	NO	MBALL@ACMEPOWER.NET	
1992	PRESIDENT & CEO	JOHN T. KINGSLEY	85044CSTCM10027	ACOUSTIC IMAGING TECHNOLOGIES CORP.	10027 S. 51ST ST.	PHOENIX	MARICOPA	AZ	85044	ACOUSTIC IMAGING TECHNOLOGIES CORP.	10027 S. 51ST ST.	PHOENIX	AZ		85044	YES	NO	NO		GARY L. BOLYARD	6024966681	3845							334510						33.355698	-111.974959	153662895		AZD982430332						DORNIER MEDICAL SYSTEMS INC.	130789944	NO		
1992	ENVIRONMENTAL COORDINATOR	JAMES W. MEDER	85282DVNCD3201S	ACT II PRINTED CIRCUITS INC.	3201 S. HARDY DR.	TEMPE	MARICOPA	AZ	85282	ACT II PRINTED CIRCUITS INC.	3201 S. HARDY DR.	TEMPE	AZ		85282	YES	NO	NO		JAMES W. MEDER	6028291172	3672							334412						33.393859	-111.951971	058118282		AZD980881015						ELECTRONIC TECHNOLOGIES GROUP INC.	175149194	NO		
1990	PRESIDENT	THOMAS L. SCHOAF	85338DPTNC680NL	ADAPTO INC.	122 S. LITCHFIELD RD.	GOODYEAR	MARICOPA	AZ	85338	ADAPTO INC.	122 S. LITCHFIELD RD.	GOODYEAR	AZ		85338	YES	NO	NO		PATRICK J. SIMERI	6029352681	3499	3489						336399						33.434724	-112.358278	005158852		AZD982506321						SOCOR INC.	860392254	NO		
1998	MANAGER OF MAINTENANCE AND FACILITIES	JOSEPH B. WELLS	85034DBRNC500S1	ADOBEAIR INC.	500 S. 15TH ST.	PHOENIX	MARICOPA	AZ	850343399	ADOBEAIR INC.	500 S. 15TH ST.	PHOENIX	AZ		85034-3399	YES	NO	NO				3585							333415						33.441571	-112.049693	622018471		AZR000000299						H & C PURCHASING CORP.	785353046	NO		
1998	GEN. MGR.	JIM LALLI	85226DVNCD6520W	ADVANCED MATERIALS TECHNOLOGIES INC	6520 W. WILLIS RD.	CHANDLER	MARICOPA	AZ	85226	ADVANCED MATERIALS TECHNOLOGIES INC	6520 W. WILLIS RD.	CHANDLER	AZ		85226	YES	NO	NO		JAY DONKERSLOOT	6024388760	3471	3567						332813						33.2846	-111.945817	556721975		AZ0000962530						TRIUMPH GROUP INC.		NO		
1997	PRES.	JAY DONKERSLOOT	85282DVNCD2015W	ADVANCED MATERIALS TECHNOLOGIES INC	2015 W. ALAMEDA	TEMPE	MARICOPA	AZ	85282	ADVANCED MATERIALS TECHNOLOGIES INC	2015 W. ALAMEDA	TEMPE	AZ		85282	NO	NO	NO		JAY DONKERSLOOT	6024388760								333319						33.400081	-111.971868	556721975		AZ0983473570						TRIUMPH		NO		
1988	V.P.	CRAIG M. ROTH	85040RSPRN3325E	AERO SPRING & MANUFACTURING CO INC	3325 E WIER AVE	PHOENIX	MARICOPA	AZ	85040	AERO SPRING & MANUFACTURING CO INC	3325 E WIER AVE	PHOENIX	AZ		85040	YES	NO	NO		CRAIG M ROTH	6022434329	3495							332612						33.402897	-112.010307	072435969		AZD981582752								NO		
2001	PLANT MANAGER	ROBERT O. SWANSON	85303GFRGN7302W	AGUA FRIA GENERATING STATION	7302 W. NORTHERN	GLENDALE	MARICOPA	AZ	85303	AGUA FRIA GENERATING STATION	7302 W. NORTHERN	GLENDALE	AZ		85303	YES	NO	NO		DAN CASIRARO	6022362811	4911							221111						33.552536	-112.215409	009011487		AZD000628560		AZ0023531				SALT RIVER PROJECT	009011487	NO		
1993	PRODUCTION MANAGER	L. E. WHITED	85224RPRDC275SO	AIR PRODUCTS & CHEMICALS INC.	275 S. PRICE RD.	CHANDLER	MARICOPA	AZ	85224	AIR PRODUCTS & CHEMICALS INC.	275 S. PRICE RD.	CHANDLER	AZ		85224	YES	NO	NO		P. A. SANSOUCY	6028997700	2813							325120						33.294374	-111.893476	056939564								AIR PRODUCTS & CHEMICALS INC	003001070	NO		
1997	STAFF/ENV. ENGR.	WARREN S. SEVILLA	85043RTFPR101N4	AIR TUF PRODUCTS INC	101 N 45TH AVE	PHOENIX	MARICOPA	AZ	85043	AIR TUF PRODUCTS INC	101 N 45TH AVE	PHOENIX	AZ		85043	YES	NO	NO		DOUG HIGGINS	6022699741	3398							332811						33.449007	-112.155977	783704653		AZD981582455		AZR05A565						NO		
2007	DIRECTOR, ENVIRONMENTAL, HEALTH AND SAFETY	JOHN SKULAVIK	85034RGSWS157RI	AIRGAS WEST PHOENIX	1570 RIVERVIEW AVE	PHOENIX	MARICOPA	AZ	85034	AIRGAS WEST INC ATTENTION JOHN SKULAVIK	4007 PARAMOUNT BLVD SUITE 100	LAKEWOOD	CA		90712	YES	NO	NO	NO	JOHN SKULAVIK	3105059897								424690						33.420248	-112.049093	805645793								AIRGAS INC	560732648	NO	JOHN.SKULAVIK@AIRGAS.COM	
1994	ENVR. COMPLIANCE MANAGER	TIMOTHY W. CHILDS	85747LQDRC8700E	ALAC TUSCON ASU	8700 E OLD VAIL RD	TUCSON	PIMA	AZ	85747	ALAC TUSCON ASU	8700 E OLD VAIL RD	TUCSON	AZ		85747	YES	NO	NO		LAURA CUSTER	7138962380	2813							325120						32.10345	-110.80695	148826738		AZD983469990								NO		
2005	PRESIDENT AND CEO	RONALD F. MILLER	85226LMDCH771WF	ALAMEDA CHEMICAL HTP	7071 W FRYE RD	CHANDLER	MARICOPA	AZ	85226	ALAMEDA CHEMICAL HTP	7071 W FRYE RD	CHANDLER	AZ		85226	YES	NO	NO	NO	FRANK S. PIDGEON	4807854685	5169							424690						33.297772	-111.963438			AZR000038752						ALAMEDA CHEMICAL & SCIENTIFIC		NO		
