REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	SCOTT BROERMANN	28677NTRNTHIGHW	3A COMPOSITES USA INC	3480 TAYLORSVILLE HWY	STATESVILLE	IREDELL	NC	28625	3A COMPOSITES USA INC	3480 TAYLORSVILLE HWY	STATESVILLE	NC		28625	YES	NO	NO	NO	SCOTT BROERMANN	7048728974	2672							322222						35.806944	-80.943333	056819287								3A COMPOSITES USA INC	056819287	NO	SCOTT.BROERMANN@3ACOMPOSITES.COM	
2011	PLANT MANAGER	SCOTT BROERMANN	28677NTRNTHIGHW	3A COMPOSITES USA INC	3480 TAYLORSVILLE HWY	STATESVILLE	IREDELL	NC	28625	3A COMPOSITES USA INC	3480 TAYLORSVILLE HWY	STATESVILLE	NC		28625	YES	NO	NO	NO	SCOTT BROERMANN	7048728974	2672							322222						35.806944	-80.943333	056819287								3A COMPOSITES USA INC	056819287	NO	SCOTT.BROERMANN@3ACOMPOSITES.COM	
2011	GENERAL MANAGER	LEIGH GUIN	28216BSFCR4330C	3F CHIMICA AMERICAS INC	4330 CHESAPEAKE DR	CHARLOTTE	MECKLENBURG	NC	282163411	3F CHIMICA AMERICAS INC	4330 CHESAPEAKE DR	CHARLOTTE	NC		28216-3411	YES	NO	NO	NO	LEIGH GUIN	6623193237	2869							325998						35.27772	-80.87519			NCD003149705		NCS000356						NO	LEIGH.GUIN@3FCHIMICA.COM	
2011	GENERAL MANAGER	LEIGH GUIN	28216BSFCR4330C	3F CHIMICA AMERICAS INC	4330 CHESAPEAKE DR	CHARLOTTE	MECKLENBURG	NC	282163411	3F CHIMICA AMERICAS INC	4330 CHESAPEAKE DR	CHARLOTTE	NC		28216-3411	YES	NO	NO	NO	LEIGH GUIN	6623193237	2869							325998						35.27772	-80.87519			NCD003149705		NCS000356						NO	LEIGH.GUIN@3FCHIMICA.COM	
2011	PLANT MANAGER	RANDY STILES	275593MCPT4191H	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	CHATHAM	NC	27559	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	NC		27559	YES	NO	NO	NO	RANDY STILES	9196420006	3295							327999						35.66	-79.176944	126720155								3M CO	006173082	NO		
2011	PLANT MANAGER	RANDY STILES	275593MCPT4191H	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	CHATHAM	NC	27559	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	NC		27559	YES	NO	NO	NO	RANDY STILES	9196420006	3295							327999						35.66	-79.176944	126720155								3M CO	006173082	NO		
2011	PLANT MANAGER	RANDY STILES	275593MCPT4191H	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	CHATHAM	NC	27559	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	NC		27559	YES	NO	NO	NO	RANDY STILES	9196420006	3295							327999						35.66	-79.176944	126720155								3M CO	006173082	NO		
2011	PLANT MANAGER	RANDY STILES	275593MCPT4191H	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	CHATHAM	NC	27559	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	NC		27559	YES	NO	NO	NO	RANDY STILES	9196420006	3295							327999						35.66	-79.176944	126720155								3M CO	006173082	NO		
2011	VICE PRESIDENT OF ADMINISTRATION	SCOTT TORPHY	28139LLDDC18IND	AALLIED DIE CASTING OF NC	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	AALLIED DIE CASTING OF NC	401 AALLIED DR	RUTHERFORDTON	NC		28139	YES	NO	NO	NO	SCOTT TORPHY	8474551950	3363							331521						35.35602	-81.95744									RCM INDUSTRIES	616720314	NO	STORPHY@RCMINDUSTRIES.COM	
2011	VICE PRESIDENT OF ADMINISTRATION	SCOTT TORPHY	28139LLDDC18IND	AALLIED DIE CASTING OF NC	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139	AALLIED DIE CASTING OF NC	401 AALLIED DR	RUTHERFORDTON	NC		28139	YES	NO	NO	NO	SCOTT TORPHY	8474551950	3363							331521						35.35602	-81.95744									RCM INDUSTRIES	616720314	NO	STORPHY@RCMINDUSTRIES.COM	
