REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	TAMERA FENSKE	48205NDSTR11900	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	WAYNE	MI	48205	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	MI		48205	YES	NO	NO	NO	TAMERA M. FENSKE	3133724200	3291							327910						42.44891	-83.00214	055693618								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	PLANT MANAGER	TAMERA FENSKE	48205NDSTR11900	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	WAYNE	MI	48205	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	MI		48205	YES	NO	NO	NO	TAMERA M. FENSKE	3133724200	3291							327910						42.44891	-83.00214	055693618								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	PLANT MANAGER	TAMERA FENSKE	48205NDSTR11900	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	WAYNE	MI	48205	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	MI		48205	YES	NO	NO	NO	TAMERA M. FENSKE	3133724200	3291							327910						42.44891	-83.00214	055693618								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	PLANT MANAGER	TAMERA FENSKE	48205NDSTR11900	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	WAYNE	MI	48205	3M CO - DETROIT	11900 E 8 MILE RD	DETROIT	MI		48205	YES	NO	NO	NO	TAMERA M. FENSKE	3133724200	3291							327910						42.44891	-83.00214	055693618								3M CO	006173082	NO	EPCRA@MMM.COM	
2011	EH&S LEADER	LYNN SOCHA	48212GMCSG1840H	AAM-DMC	1840 HOLBROOK AVE	DETROIT	WAYNE	MI	482123488	AAM-DMC	1840 HOLBROOK AVE	DETROIT	MI		48212-3488	YES	NO	NO	NO	MARK WILLIAMS	3137584944	3714	3462						336330						42.38947	-83.06343	825405731		MID086744802						AMERICAN MANUFACTURING & ENGINEERING INC	808844567	NO	MARK.WILLIAMS@AAM.COM	
2011	EH&S LEADER	LYNN SOCHA	48212GMCSG1840H	AAM-DMC	1840 HOLBROOK AVE	DETROIT	WAYNE	MI	482123488	AAM-DMC	1840 HOLBROOK AVE	DETROIT	MI		48212-3488	YES	NO	NO	NO	MARK WILLIAMS	3137584944	3714	3462						336330						42.38947	-83.06343	825405731		MID086744802						AMERICAN MANUFACTURING & ENGINEERING INC	808844567	NO	MARK.WILLIAMS@AAM.COM	
2011	SAFETY & ENVIRONMENTAL SPECIALIST	JACK CRAMER	49601RBRKS201HA	AAR MOBILITY SYSTEMS	201 HAYNES ST	CADILLAC	WEXFORD	MI	49601	AAR MOBILITY SYSTEMS	PO BOX 550	CADILLAC	MI		49601	YES	NO	NO	NO	LEE KRANTZ	2317798800	3499							332311						44.25405	-85.40531	069510246								AAR CORP	005425814	NO	LEE.KRANTZ@AARCORP.COM	
2011	SAFETY & ENVIRONMENTAL SPECIALIST	JACK CRAMER	49601RBRKS201HA	AAR MOBILITY SYSTEMS	201 HAYNES ST	CADILLAC	WEXFORD	MI	49601	AAR MOBILITY SYSTEMS	PO BOX 550	CADILLAC	MI		49601	YES	NO	NO	NO	LEE KRANTZ	2317798800	3499							332311						44.25405	-85.40531	069510246								AAR CORP	005425814	NO	LEE.KRANTZ@AARCORP.COM	
2011	PLANT MANAGER	ROGER HILL	49091RSSLB700WL	ABBOTT NUTRITION	901 N CENTERVILLE RD	STURGIS	ST JOSEPH	MI	49091	ABBOTT NUTRITION	901 N CENTERVILLE RD	STURGIS	MI		49091	YES	NO	NO	NO	ROGER HILL	2696510787	2023							311514	311511					41.81043	-85.4284	005174339		MID005174339		MI0025313				ABBOTT LABORATORIES	001307602	NO	ROGER.HILL@ABBOTT.COM	
2011	PRESIDENT	BILL ACKLEY	48118BRSVF11770	ABRASIVE FINISHING INC	11770 DEXTER-CHELSEA  RD	CHELSEA	WASHTENAW	MI	48118	ABRASIVE FINISHING INC	11770 DEXTER-CHELSEA  RD	CHELSEA	MI		48118	YES	NO	NO	NO	WILLIAM A. ACKLEY	7344759111	3291							327910						42.32488	-83.96483	094555844										NO	SHO96@AOL.COM	
