REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	PLANT MANAGER	SCOTT PRETZSCH	47348M    0304S	3M CO - HARTFORD CITY	0304S   075E	HARTFORD CITY	BLACKFORD	IN	473481536	3M CO - HARTFORD CITY	0304S   075E	HARTFORD CITY	IN		47348-1536	YES	NO	NO	NO	SCOTTY PRETZSCH	7653483200	2672							322222						40.445722	-85.356056	006054423								3M CO	006173082	NO	EPCRA@MMM.COM	
2012	PLANT MANAGER	DAVID WHEDON	46514RCHTC2551C	AACOA INC	2551 C.R. 10 W	ELKHART	ELKHART	IN	46514	AACOA INC	2551 C.R. 10 W	ELKHART	IN		46514	YES	NO	NO	NO	MARK NORTH	5742624685	3471							332813						41.705049	-86.012224	058959404								TREDEGAR CORP	555463785	NO	MARK.NORTH@AACOA.COM	
2012	PLANT MANAGER	DARRELL SANFORD	4762WBNGBN8999W	ABENGOA BIOENERGY OF INDIANA	8999 W FRANKLIN RD	MOUNT VERNON	POSEY	IN	47620	ABENGOA BIOENERGY OF INDIANA	8999 W FRANKLIN RD	MOUNT VERNON	IN		47620	YES	NO	NO	NO	DARREL SANFORD	8129854046								325193						37.909832	-87.726456	832644947								ABENGOA BIOENERGY		NO	DARRELL.SANFORD@BIOENERGY.ABENGOA.COM	
2012	EH&S	LYNN SOCHA	46818MSTCH6710I	ACCUGEAR	6710 INNOVATION BLVD	FORT WAYNE	ALLEN	IN	468181334	ACCUGEAR	6710 INNOVATION BLVD	FORT WAYNE	IN		46818-1334	YES	NO	NO	NO	JAY ZEMMOL	2604976607	3465							332111	333512					41.140343	-85.178477	828978036		IND984877274						AMERICAN AXLE & MANUFACTURING INC	808844567	NO	JAY.ZEMMOL@AAM.COM	
2012	VICE PRESIDENT	DANIEL LUCK	46350CCRTC118KO	ACCURATE CASTINGS INC	118 KOOMLER DR	LA PORTE	LAPORTE	IN	46350	ACCURATE CASTINGS INC	118 KOOMLER DR	LA PORTE	IN		46350	YES	NO	NO	NO	EARL MILLER	2193628531	3321	3369						331511						41.6279	-86.71339	002974277								ACCURATE CASTINGS INC		NO	EMILLER@HILERINDUSTRIES.COM	
2012	VICE PRESIDENT	DANIEL LUCK	46345KNGSB3RDRD	ACCURATE CASTINGS INC KINGSBURY CASTINGS DIV	3232 3RD RD ANNEX KINGSBURY INDUSTRIAL PARK	KINGSBURY	LAPORTE	IN	46345	ACCURATE CASTINGS INC KINGSBURY CASTINGS DIV	118 KOOMLER DR	LA PORTE	IN		46350	YES	NO	NO	NO	EARL MILLER	2193628531	3321							331511						41.611154	-86.721967									ACCURATE CASTINGS INC	002974277	NO	EMILLER@HILERINDUSTRIES.COM	
2012	EH&S MGR	TOM DEATON	47933LTHNH1615E	ACUITY BRANDS LIGHTING	1615 E ELMORE ST	CRAWFORDSVILLE	MONTGOMERY	IN	47933	ACUITY BRANDS LIGHTING	1615 E ELMORE ST	CRAWFORDSVILLE	IN		47933	YES	NO	NO	NO	TOM DEATON	7653621837	3471							332813						40.032205	-86.881293	783262520								ACUITY BRANDS LIGHTING	056201585	NO		
2012	PLANT MANAGER	DENIS OBERG	46041RCHRDPOBOX	ADM	2191 W COUNTY RD 0 N/S	FRANKFORT	CLINTON	IN	46041	ADM	2191 W COUNTY RD 0 N/S	FRANKFORT	IN		46041	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2075							311222						40.2853	-86.5479	070713698								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2012	PLANT MANAGER	MIKE WILL	46550SPRSW301SJ	ADM ALLIANCE NUTRITION	301 S JACKSON ST	NAPPANEE	ELKHART	IN	46550	ADM ALLIANCE NUTRITION	301 S JACKSON ST	NAPPANEE	IN		46550	YES	NO	NO	NO	MARK CALMES	2174517456	2048							311119						41.446944	-86.003056	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	MARK.CALMES@ADM.COM	
2012	PLANT MANAGER	KEN RUGGLES	46714MRMNMCORNI	ADM ALLIANCE NUTRITION INC	1800 W WESTERN RD	BLUFFTON	WELLS	IN	46714	ADM ALLIANCE NUTRITION INC	1800 W WESTERN RD	BLUFFTON	IN		46714	YES	NO	NO	NO	KEN RUGGLES	2608240079	2048							311119						40.733379	-85.19997	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	KEN.RUGGLES@ADM.COM	
