REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	GENERAL MANAGER	PETTER FISKERUD	24592WSTNGHIGHW	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	HALIFAX	VA	24592			ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	VA		24592	YES	NO	NO	NO	WANDA BLYTHE	4345752277	3612							335311						36.675288	-78.923712	859479925		VAD044736726		VAR220103				ABB INC	859479925	NO	WANDA.BLYTHE@US.ABB.COM	
2013	VP & GENERAL MANAGER	HERBERT GRANT	24315BBPWRSTRTE	ABB INC	171 INDUSTRY DR	BLAND	BLAND	VA	24315			ABB INC	171 INDUSTRY DR	BLAND	VA		24315	YES	NO	NO	NO	DANIEL E. HOOSIER	2766881606	3612							335311						37.107232	-81.11082	859479925								ABB INC	099290447	NO	DANIEL.E.HOOSIER@US.ABB.COM	
2013	DIRECTOR OF OPERATIONS	KEVIN DENNIS	23301PRDNCROUTE	ACCOMAC PROCESSING PLANT	22520 LANKFORD HWY	ACCOMAC	ACCOMACK	VA	23301			ACCOMAC PROCESSING PLANT	22520 LANKFORD HWY	ACCOMAC	VA		23301	YES	NO	NO	NO	JULIE DEYOUNG	4105433166	2015	2077						311615						37.736111	-75.656111	049928286								PERDUE FARMS INC	782989800	NO	JULIE.DEYOUNG@PERDUE.COM	
2013	COO	MARK KASPER	23005RCCMN116SY	AERCCOM INC	116 SYLVIA RD SUITE E	ASHLAND	HANOVER	VA	23005			AERCCOM INC	116 SYLVIA RD SUITE E	ASHLAND	VA		23005	YES	NO	NO	NO	MARK KASPER	6107977608	4953							562211						37.77073	-77.4662	801247099								AERCCOM INC	801247099	NO	MKASPER@AERC.COM	
2013	DIRECTOR OF ENGINEERING	RICK WILLIAMSON	23455TNNSL1537A	AETNA INSULATED WIRE LLC	1537 AIR RAIL AVE	VIRGINIA BEACH	VIRGINIA BEACH (CITY)	VA	234553017			AETNA INSULATED WIRE LLC	1537 AIR RAIL AVE	VIRGINIA BEACH	VA		23455-3017	YES	NO	NO	NO	JOHNNY BROWN	7576052063	3357							331421						36.89954	-76.186489	146710702		VAD988189767		VAR050353				BERKSHIRE HATHAWAY	040890527	NO	JBROWN@AETNAWIRE.COM	
2013	PLANT MANAGER	DAVID BROERMAN	24210FGCTN1837A	AGC FLAT GLASS NA ABINGDON PLANT	18370 OAK PARK DR	ABINGDON	WASHINGTON	VA	24210			AGC FLAT GLASS NA ABINGDON PLANT	18370 OAK PARK DR	ABINGDON	VA		24210	YES	NO	NO	NO	DAVID BROERMAN	2766196000								327215						36.68697	-82.05537									AGC FLAT GLASS N.A.		NO	DAVID.BROERMAN@US.AGC.COM	
2013	ENVIRONMENTAL HEALTH & SAFETY MANAGER	KIMBERLY LECKWATCH	22801STRYS500PL	AIRDYE SOLUTIONS LLC	1000 PLEASANT VALLEY RD	HARRISONBURG	ROCKINGHAM	VA	22801			AIRDYE SOLUTIONS LLC	1000 PLEASANT VALLEY RD	HARRISONBURG	VA		22801	YES	NO	NO	NO	KIMBERLY LECKWATCH	5404339101	2754	2796	3471					323111						38.39118	-78.90016	081753881								AIRDYE HOLDINGS LLC		NO	K.LECKWATCH@AIRDYESOLUTIONS.COM	
2013	GENERAL MANAGER - ROANOKE/CLINTON	JAMES BRAY	24015RLNCN2837R	AKZO NOBEL COATINGS INC	2837 ROANOKE AVE SW	ROANOKE	ROANOKE (CITY)	VA	240155407			AKZO NOBEL COATINGS INC	2837 ROANOKE AVE	ROANOKE	VA		240155407	YES	NO	NO	NO	SAM WINKLER	5409828301	2851							325510						37.270552	-79.990982	006390561								AKZO NOBEL NV	062999347	NO	SAM.WINKLER@AKZONOBEL.COM	
2013	DIRECTOR OF PLANT OPERATIONS	BRIAN MCCALLIE	23237TRNST1801R	ALERIS ROLLED PRODUCTS INC	1701 REYMET RD	RICHMOND	CHESTERFIELD	VA	23237			ALERIS ROLLED PRODUCTS INC	1801 REYMET RD	RICHMOND	VA		23237	YES	NO	NO	NO	BRIAN MCCALLIE	8047142101	3365	3341	3353					331314	331315	331524				37.39173	-77.41209	002862384								ALERIS ROLLED PRODUCTS INC.		NO	BRIAN.MCCALLIE@ALERIS.COM	
2013	OPERATIONS MANAGER	MICHAEL MIANO	24141NWRVRRTE11	ALLIANT TECHSYSTEMS OPERATIONS LLC (NEW RIVER ENERGETICS)	RT 114 RADFORD ARMY AMMUNITION PLANT	RADFORD	MONTGOMERY	VA	24143			ALLIANT TECHSYSTEMS OPERATIONS LLC (NEW RIVER ENERGETICS)	P.O.BOX 6 RADFORD ARMY AMMUNITION PLANT	RADFORD	VA		24143	YES	NO	NO	NO	CHARLES E. SAKS	5407315785	2892							325920						37.180556	-80.541111	933800377								ALLIANT TECHSYSTEMS INC	618705925	NO	CHARLES.SAKS@US.ARMY.MIL	
2013	GENERAL MANAGER	JAMES BUCHANAN	22202GDNVTRONAL	ALLIED AVIATION FUELING CO INC	RONALD REAGAN NATIONAL AIRPORT	ARLINGTON	ARLINGTON	VA	22202			ALLIED AVIATION FUELING CO INC	11 AIR CARGO RD	WASHINGTON	DC		20001	YES	NO	NO	NO	JAMES BUCHANAN	7034199770	5171							424710						38.84861	-77.04222									ALLIED AVIATION HOLDING CO	600801539	NO	JIM.BUCHANAN@ALLIEDAVIATION.COM	
2013	REGIONAL VICE PRESIDENT, OPERATIONS	JEFF EMRY	2408WLTCND325SU	ALTEC INDUSTRIES INC	325 S CENTER DR	DALEVILLE	BOTETOURT	VA	24083			ALTEC INDUSTRIES INC	325 S CENTER DR	DALEVILLE	VA		24083	YES	NO	NO	NO	AARON WHITNEY	5409662931								336211						37.43332	-79.9074	051229842								ALTEC INDUSTRIES INC.	004001731	NO	AARON.WHITNEY@ALTEC.COM	
2013	PLANT GENERAL MANAGER	BRIAN JAKICIC	2383WMCRTB71ALL	AMCOR TOBACCO PACKAGING	701 ALGROUP WAY	CHESTER	CHESTERFIELD	VA	23836			AMCOR TOBACCO PACKAGING	701 ALGROUP WAY	CHESTER	VA		23836	YES	NO	NO	NO	SARITA ALLEN	7708654214								323111						37.35397	-77.33754	072274294										NO	SARITA.ALLEN@AMCOR.COM	
2013	PRESIDENT	WILLIAM SCOTT	23002MLLMB16951	AMELIA LUMBER CO INC	8680 CROWDER ST	AMELIA COURT HOUSE	AMELIA	VA	23002			AMELIA LUMBER CO INC	PO BOX 727	AMELIA COURT HOUSE	VA		23002	YES	NO	NO	NO	PAM BENTZ	8045612155	2491	2421						321114						37.333724	-77.994356	031745081										NO	ALC.PBENTZ@TDS.NET	
2013	GENERAL MANAGER	MIKE GEORGE	23950MRCNB51GLD	AMERICAN BUILDINGS COMPANY-LA CROSSE	501 GOLDEN EAGLE DR	LA CROSSE	MECKLENBURG	VA	23950			AMERICAN BUILDINGS COMPANY-LA CROSSE	501 GOLDEN EAGLE DR	LA CROSSE	VA		23950	YES	NO	NO	NO	MICHAEL GEORGE	4347572220	3448							332311						36.69408	-78.07083	927166025								NUCOR CORP	003446796	NO	MGEORGE@AMERICANBUILDINGS.COM	
2013	DIRECTOR - AIR QUALITY SERVICES	JOHN HENDRICKS	24225MRCNLJUNCT	AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	JUNCTION OF ST RTS 664 & 665	CLEVELAND	RUSSELL	VA	24225			AMERICAN ELECTRIC POWER CLINCH RIVER PLANT	1 RIVERSIDE PLAZA	COLUMBUS	OH		43215	YES	NO	NO	NO	PHIL MOYE	3043484188	4911							221112						36.932777	-82.197979	045581949								AMERICAN ELECTRIC POWER	006979868	NO	PAMOYE@AEP.COM	
2013	DIRECTOR - AIR QUALITY SERVICES	JOHN HENDRICKS	24093GLNLYRTE46	AMERICAN ELECTRIC POWER GLEN LYN PLANT	RT 460	GLEN LYN	GILES	VA	24093			AMERICAN ELECTRIC POWER GLEN LYN PLANT	1 RIVERSIDE PLAZA	COLUMBUS	OH		43215	YES	NO	NO	NO	PHILIP MOYE	3043484188	4911							221112						37.37038	-80.8616	001894542								AMERICAN ELECTRIC POWER	006979868	NO	PAMOYE@AEP.COM	
