REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	PLANT MANAGER	TOM FLAHERTY	19713SPCLT650DA	AEARO TECHNOLOGIES LLC	650 DAWSON DR	NEWARK	NEW CASTLE	DE	19713	AEARO TECHNOLOGIES LLC	650 DAWSON DR	NEWARK	DE		19713	YES	NO	NO	NO	TOM FLAHERTY	3022862415	3086							326150						39.649444	-75.731944	615239571								3M CO	877113795	NO	TOM.FLAHERTY@MMM.COM	
2011	PLANT MANAGER	TOM FLAHERTY	19713SPCLT650DA	AEARO TECHNOLOGIES LLC	650 DAWSON DR	NEWARK	NEW CASTLE	DE	19713	AEARO TECHNOLOGIES LLC	650 DAWSON DR	NEWARK	DE		19713	YES	NO	NO	NO	TOM FLAHERTY	3022862415	3086							326150						39.649444	-75.731944	615239571								3M CO	877113795	NO	TOM.FLAHERTY@MMM.COM	
2011	WPS EASTERN REGION MANAGER	LOU TERRY	19804RCKLN538FI	AGILENT TECHNOLOGIES INC - NEWPORT SITE	538 FIRST STATE BLVD	NEWPORT	NEW CASTLE	DE	19804	AGILENT TECHNOLOGIES INC - NEWPORT SITE	ATTN: DAVID HOPPY, 2850 CENTERVILLE RD	WILMINGTON	DE		19808	YES	NO	NO	NO	RENEE LEWANDOWSKI	3026363668	2899							325998						39.713665	-75.633743	084963177								AGILENT TECHNOLOGIES INC	084963177	NO	RENEE_LEWANDOWSKI@AGILENT.COM	
2011	WPS EASTERN REGION MANAGER	LOU TERRY	19804RCKLN538FI	AGILENT TECHNOLOGIES INC - NEWPORT SITE	538 FIRST STATE BLVD	NEWPORT	NEW CASTLE	DE	19804	AGILENT TECHNOLOGIES INC - NEWPORT SITE	ATTN: DAVID HOPPY, 2850 CENTERVILLE RD	WILMINGTON	DE		19808	YES	NO	NO	NO	RENEE LEWANDOWSKI	3026363668	2899							325998						39.713665	-75.633743	084963177								AGILENT TECHNOLOGIES INC	084963177	NO	RENEE_LEWANDOWSKI@AGILENT.COM	
2011	WPS EASTERN REGION MANAGER	LOU TERRY	19804RCKLN538FI	AGILENT TECHNOLOGIES INC - NEWPORT SITE	538 FIRST STATE BLVD	NEWPORT	NEW CASTLE	DE	19804	AGILENT TECHNOLOGIES INC - NEWPORT SITE	ATTN: DAVID HOPPY, 2850 CENTERVILLE RD	WILMINGTON	DE		19808	YES	NO	NO	NO	RENEE LEWANDOWSKI	3026363668	2899							325998						39.713665	-75.633743	084963177								AGILENT TECHNOLOGIES INC	084963177	NO	RENEE_LEWANDOWSKI@AGILENT.COM	
2011	DIRECTOR OF TECHNOLOGY, QUALITY AND REGULATOR	RALPH SCHWENDEMAN	19804MDLLP305WA	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	DE		19804	YES	NO	NO	NO	STEVE POORMAN	3022252137	2824							326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	NO		
2011	DIRECTOR OF TECHNOLOGY, QUALITY AND REGULATOR	RALPH SCHWENDEMAN	19804MDLLP305WA	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	DE		19804	YES	NO	NO	NO	STEVE POORMAN	3022252137	2824							326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	NO		
2011	DIRECTOR OF TECHNOLOGY, QUALITY AND REGULATOR	RALPH SCHWENDEMAN	19804MDLLP305WA	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	DE		19804	YES	NO	NO	NO	STEVE POORMAN	3022252137	2824							326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	NO		
2011	DIRECTOR OF TECHNOLOGY, QUALITY AND REGULATOR	RALPH SCHWENDEMAN	19804MDLLP305WA	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	NEW CASTLE	DE	19804	AIR LIQUIDE - MEDAL	305 WATER ST	NEWPORT	DE		19804	YES	NO	NO	NO	STEVE POORMAN	3022252137	2824							326199						39.71173	-75.60434	557101490								AMERICAN AIR LIQUIDE HOLDINGS INC	606067130	NO		
2011	PLANT MANAGER	TED SALAZAR	19706CRDXCWRANG	AIR LIQUIDE INDUSTRIAL US LP	4442 WRANGLE HILL RD	DELAWARE CITY	NEW CASTLE	DE	19706	AIR LIQUIDE INDUSTRIAL US LP	PO BOX 272	DELAWARE CITY	DE		19706	YES	NO	NO	NO	WENDY D'ATTILIO	7136248131	2813							325120						39.581088	-75.638463	180015336								AIR LIQUIDE INDUSTRIAL US LP	064977424	NO	WENDY.DATTILIO@AIRLIQUIDE.COM	
