REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	EHS SPECIALIST	CHARLES BONE	65201MCLMB5400R	3M CO - COLUMBIA	5400 RT B	COLUMBIA	BOONE	MO	65202			3M CO - COLUMBIA	5400 RT B, PO BOX 1228	COLUMBIA	MO		652051228	YES	NO	NO	NO	CHARLES BONE	5734748521	3674	3672	3678	3827				334111						39.00886	-92.27361	054950670								3M CO	006173082	NO	EPCRA@MMM.COM	
2013	PLANT MANAGER	TODD CANTRELL	64772MNVDPHIGHW	3M CO - NEVADA	2120 E AUSTIN BLVD	NEVADA	VERNON	MO	647720327			3M CO - NEVADA	PO BOX 327	NEVADA	MO		647720327	YES	NO	NO	NO	R. TODD CANTRELL	4176677851	3081	2672	3861					326113						37.83442	-94.330397	057894321								3M CO	006173082	NO	EPCRA@MMM.COM	
2013	PLANT MANAGER	SYLVIA PROPPS	65802M    3211E	3M CO - SPRINGFIELD	3211 E CHESTNUT EXPY	SPRINGFIELD	GREENE	MO	658022540			3M CO - SPRINGFIELD	3211 E CHESTNUT EXPY	SPRINGFIELD	MO		65802-2540	YES	NO	NO	NO	SYLVIA T. PROPPS	4178693501	2891							325520						37.21287	-93.2272	043937895								3M CO	006173082	NO	STPROPPS@MMM.COM	
2013	VICE PRESIDENT/GENERAL MANAGER	BRAD SMITH	64132MLLRM2405E	85TH ST MILLER MATERIALS	2405 E 85TH ST	KANSAS CITY	JACKSON	MO	64132			85TH ST MILLER MATERIALS	2405 E 85TH ST	KANSAS CITY	MO		64132	YES	NO	NO	NO	BRAD SMITH	9136671792	3271							327331						38.971417	-94.559194	037176591								OLDCASTLE INC	037176591	NO	BRAD.SMITH@OLDCASTLE.COM	
2013	PLANT MANAGER	NEIL BOWERS	65202MRCNR2100N	AAF INTERNATIONAL - COLUMBIA PLANT	2100 NELWOOD DR	COLUMBIA	BOONE	MO	65202			AAF INTERNATIONAL - COLUMBIA PLANT	2100 NELWOOD DR	COLUMBIA	MO		65202	YES	NO	NO	NO	GARY WISNER	5738863100	3564							333411						38.97141	-92.29704	006249791								DAIKIN		NO	GWISNER@AAFINTL.COM	
2013	HEALTH, SAFETY, AND ENVIRONMENTAL ADVISOR	JASON REYNOLDS	63120WSTNG4350S	ABB INC	4350 SEMPLE AVE	SAINT LOUIS	ST LOUIS (CITY)	MO	63120			ABB INC	4350 SEMPLE AVE	SAINT LOUIS	MO		63120	YES	NO	NO	NO	JASON REYNOLDS	3146794883	3612							335311						38.68773	-90.25793	808229041								ABB INC	808229041	NO	JASON.REYNOLDS@US.ABB.COM	
2013	MANAGER OF ENVIRONMENTAL AND SAFETY	DAVID MILLEN	65101WSTNG500WE	ABB INC	500 W HWY 94	JEFFERSON CITY	CALLAWAY	MO	651015032			ABB INC	500 W HWY 94	JEFFERSON CITY	MO		65101-5032	YES	NO	NO	NO	DAVID MILLEN	5736596322	3612							335311						38.59768	-92.1567	011885969								ABB INC	011885969	NO	DAVE.K.MILLEN@US.ABB.COM	
2013	DIRECTOR	SUSAN ADAMS	64801BLFBR3400W	ABLE MANUFACTURING & ASSEMBLY LLC	3942 W 7TH ST	JOPLIN	JASPER	MO	64801			ABLE MANUFACTURING & ASSEMBLY LLC	1000 SCHIFFERDECKER AVE	JOPLIN	MO		648013531	YES	NO	NO	NO	SUSAN ADAMS	4176233060	3089							326199	333415					37.083851	-94.562019	065004980								ABLE MANUFACTURING & ASSEMBLY LLC		NO	SUSAN.ADAMS@ABLEMFG.COM	
2013	DIRECTOR	SUSAN ADAMS	64801BLBDY1000S	ABLE MANUFACTURING & ASSEMBLY LLC	1000 S SCHIFFERDECKER AVE	JOPLIN	JASPER	MO	648013531			ABLE MANUFACTURING & ASSEMBLY LLC	1000 S SCHIFFERDECKER AVE	JOPLIN	MO		64801-3531	YES	NO	NO	NO	SUSAN ADAMS	4176233060	3713	3523	3714	3799				336211	333120	333111	336510	333511	326199	37.081322	-94.549797	065004980								ABLE MANUFACTURING & ASSEMBLY LLC		NO	SUSAN.ADAMS@ABLEMFG.COM	
2013	MANUFACTURING ENGINEERING MANAGER	JACK EDWARDS	63132BCTKN10765	ACCU-GLASS LLC	10765 TRENTON AVE	SAINT LOUIS	ST LOUIS (CITY)	MO	63132			ACCU-GLASS LLC	10765 TRENTON AVE	SAINT LOUIS	MO		63132	YES	NO	NO	NO	JACK EDWARDS	3144230300	3229							327212						38.690712	-90.398487									ACCU-GLASS LLC	831746032	NO	JEDWARDS@ACCU-GLASS.COM	
2013	ENVIRONMENTAL SPECIALIST	DIANNE STEVENSON	65803CNTRL1300W	ADM ALLIANCE NUTRITION INC	1300 W LOCUST	SPRINGFIELD	GREENE	MO	65803			ADM ALLIANCE NUTRITION INC	1300 W LOCUST	SPRINGFIELD	MO		65803	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2048							311119						37.22898	-93.30664	849684428								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2013	OPERATIONS MANAGER	JEREMY RUPP	64836DMMLL323ME	ADM MILLING CO CARTHAGE FLOUR MILL	323 MERIDIAN	CARTHAGE	JASPER	MO	64836			ADM MILLING CO CARTHAGE FLOUR MILL	323 MERIDIAN	CARTHAGE	MO		64836	YES	NO	NO	NO	JEREMY RUPP	4173582197	2041							311211						37.18148	-94.309334	118938547		M00000119313						ARCHER DANIELS MIDLAND CO	001307586	NO	JEREMY.RUPP@ADM.COM	
2013	ENVIRONMENTAL MANAGER	BRANDON DANIELS	63115THPLL5020S	ADM MILLING CO ST LOUIS MILL	5020 SHREVE AVE	SAINT LOUIS	ST LOUIS (CITY)	MO	631152226			ADM MILLING CO ST LOUIS MILL	5020 SHREVE AVE	SAINT LOUIS	MO		63115-2226	YES	NO	NO	NO	JACKIE ANDERSON	2174245419	2041							311211						38.68306	-90.23803	798069258								ARCHER DANIELS MIDLAND CO	050702539	NO	MEDIA@ADM.COM	
2013	PLANT MANAGER	KEITH STUMPE	65265DMSYB400EH	ADM SOYBEAN PROCESSING PLANT	400 E HOLT ST	MEXICO	AUDRAIN	MO	652650797			ADM SOYBEAN PROCESSING PLANT	PO BOX 797	MEXICO	MO		652650797	YES	NO	NO	NO	MEDIA RELATIONS	2174245413	2075							311222						39.169552	-91.879288	161363155								ARCHER DANIELS MIDLAND CO	001307586	NO	MEDIA@ADM.COM	
2013	CHAIRMAN CEO	PAUL LYON	64056RTRNS3300E	AERO TRANSPORTATION PRODUCTS INC	3300 E GEOSPACE DR	INDEPENDENCE	JACKSON	MO	64056			AERO TRANSPORTATION PRODUCTS INC	PO BOX 1058	INDEPENDENCE	MO		64051	YES	NO	NO	NO	PAUL LYON	8162575450	3743							336510						39.106941	-94.366783	007174774								LG INDUSTRIES		NO	PLYON@AEROTRANSPORTATION.COM	
2013	EHS MANAGER	GREG KRUEGER	63080RFLTC225IN	AEROFIL TECHNOLOGY INC	225 INDUSTRIAL PARK DR	SULLIVAN	FRANKLIN	MO	63080			AEROFIL TECHNOLOGY INC	225 INDUSTRIAL PARK DR	SULLIVAN	MO		63080	YES	NO	NO	NO	PAT BERGIN	5734685551	2899							325998						38.226647	-91.172602	186156048										NO	PBERGIN@AEROFIL.COM	
2013	REFINERY MANAGER	ROGER STRAHM	64504GPRCS900LO	AG PROCESSING INC	900 LOWER LAKE RD	SAINT JOSEPH	BUCHANAN	MO	64504			AG PROCESSING INC	PO BOX 427	SAINT JOSEPH	MO		64502	YES	NO	NO	NO	JOHN REVER	8162381700	2075	2079						311225	311224					39.727112	-94.872787	005275631								AG PROCESSING INC	005275631	NO	JREVER@AGP.COM	
2013	PLANT MANAGER	DOUG BASKETT	63111RHNPL133EK	AGRAFORM	133 E KRAUSS ST	SAINT LOUIS	ST LOUIS (CITY)	MO	631112925			AGRAFORM	133 E KRAUSS ST	SAINT LOUIS	MO		63111-2925	YES	NO	NO	NO	DOUG BASKETT	3143535325	2879							325320						38.55302	-90.25108	830461328										NO	DOUG.BASKETT@AGRAFORM.COM	
2013	PLANT MANAGER	ERIC CHAPMAN	6386WGRMDV566CU	AGRIUM ADVANCED TECHNOLOGIES	566 COUNTY HWY 406	MARSTON	NEW MADRID	MO	63866			AGRIUM ADVANCED TECHNOLOGIES	566 COUNTY HWY 406	MARSTON	MO		63866	YES	NO	NO	NO	ERIC CHAPMAN	5735210793								325311						36.53134	-89.56908	638691317								AGRIUM INC	805389305	NO	ECHAPMAN@AGRIUMAT.COM	
2013	ENVIRONMENTAL MANAGER	BRIAN KECK	63146PRMNC11444	AIR PRODUCTS	11444 LACKLAND RD	SAINT LOUIS	ST LOUIS (CITY)	MO	63146			AIR PRODUCTS	11444 LACKLAND RD	SAINT LOUIS	MO		63146	YES	NO	NO	NO	LARRY LAUCK	3149953394	3089							326199						38.69751	-90.42167	150930006								AIR PRODUCTS & CHEMICALS INC	003001070	NO	LAUCKL@AIRPRODUCTS.COM	
2013	PRESIDENT	ALAN KEENAN	63801LNWRC830SO	ALAN WIRE CO INC	830 SW ST	SIKESTON	NEW MADRID	MO	63801			ALAN WIRE CO INC	830 SW ST	SIKESTON	MO		63801	YES	NO	NO	NO	ALAN D. KEENAN	5734719548	3351							331421						36.866342	-89.597484	071995070										NO	AKEENAN@ALANWIRE.COM	
2013	PLANT MANAGER	PAUL JOSEPH OPPLIGER	64504GLMRC4900P	ALBAUGH INC	4900 STOCKYARDS EXPRESSWAY	SAINT JOSEPH	BUCHANAN	MO	645040000			ALBAUGH INC	4900 STOCKYARDS EXPRESSWAY	SAINT JOSEPH	MO		645040000	YES	NO	NO	NO	PAUL OPPLIGER	8162383377	2879							325320						39.72205	-94.87059	098729502										NO	PAULO@ALBAUGHINC.COM	
2013	GENERAL MANAGER	WILLIAM CATALANO	63145GDNVT10735	ALLIED AVIATION FUELING CO OF ST LOUIS INC	10735 OLD NATURAL BRIDGE LAMBERT FIELD	SAINT LOUIS	ST LOUIS (CITY)	MO	63145			ALLIED AVIATION FUELING CO OF ST LOUIS INC	PO BOX 10114	SAINT LOUIS	MO		63145	YES	NO	NO	NO	WILLIAM CATALANO	3144266224	5171							424710						38.74116	-90.365943	077139186								ALLIED AVIATION HOLDING CO	600801539	NO	BILL.CATALANO@ALLIEDAVIATION.COM	
2013	GENERAL MANAGER	REFUGIO GASCA	64153GDNVT217BE	ALLIED AVIATION SERVICE CO OF K C INC KS CITY INTL AIRPORT	217 BERN ST	KANSAS CITY	PLATTE	MO	64153			ALLIED AVIATION SERVICE CO OF K C INC KS CITY INTL AIRPORT	PO BOX 20446	KANSAS CITY	MO		64195	YES	NO	NO	NO	REFUGIO GASCA	8162435929	5171							424710						39.31263	-94.71535	948224274								ALLIED AVIATION HOLDING CO	600801539	NO	REFUGIO.GASCA@ALLIEDAVIATION.COM	
