REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PROPERTY MANAGER	GREG MCKINLEY	9713WDCNCX261CR	A-DEC INC	2601 CRESTVIEW DR	NEWBERG	YAMHILL	OR	97132			A-DEC INC	2601 CRESTVIEW DR	NEWBERG	OR		97132	YES	NO	NO	NO	PAULA VOGEL	5035389471	3843							339114						45.31518	-122.95168	009617473										NO	PAULA.VOGEL@A-DEC.COM	
2013	VP OF OPERATIONS	LEW FEUCHT	9722WGLYXT794SW	AGILYX TIGARD OPERATIONS	7904 SW HUNZIKER AVE	TIGARD	WASHINGTON	OR	97223			AGILYX TIGARD OPERATIONS	7904 SW HUNZIKER AVE	TIGARD	OR		97223	YES	NO	NO	NO	LEW FEUCHT	5039065231								325199						45.427577	-122.757874	148012185										NO	LFEUCHT@AGILYX.COM	
2013	SITE MANAGER	MIKE MUNDY	97302RLNCN1660C	AKZO NOBEL COATINGS INC	1660 CROSS ST SE	SALEM	MARION	OR	973021318			AKZO NOBEL COATINGS INC	PO BOX 12336	SALEM	OR		97309	YES	NO	NO	NO	MIKE MUNDY	5035852700	2851							325510						44.92567	-123.02472	804785210								AKZO NOBEL NV	021973748	NO	MIKE.MUNDY@AKZONOBEL.COM	
2013	DIRECTOR OF ENVIORNMENTAL AND SAFETY	RODGER FERGUSON	97503LLWTH7893P	ALLWEATHER WOOD LLC	7893 PACIFIC AVE	WHITE CITY	JACKSON	OR	97503			ALLWEATHER WOOD LLC	7893 PACIFIC AVE	WHITE CITY	OR		97503	YES	NO	NO	NO	RODGER FERGUSON	7074681712	2491							321114						42.43144	-122.88339	030618586								ALLWEATHER WOOD LLC	030618586	NO	RFERGUSON@MENDOCO.COM	
2013	DIRECTOR OF ENVIORNMENTAL AND SAFETY	RODGER FERGUSON	97459CSBYL250SA	ALLWEATHER WOOD LLC	69015 HAUSER DEPOT RD	NORTH BEND	COOS	OR	97459			ALLWEATHER WOOD LLC	69015 HAUSER DEPOT RD	NORTH BEND	OR		97459	YES	NO	NO	NO	RODGER FERGUSON	7074681712	2491							321114						43.4981	-124.22413	030618586								ALLWEATHER WOOD LLC	030618586	NO	RFERGUSON@MENDOCO.COM	
2013	MAINTENCE MANAGER	ERIC TRUMMEL	97221LPNRS6149S	ALPENROSE DAIRY	6149 SW SHATTUCK RD	PORTLAND	MULTNOMAH	OR	972211044			ALPENROSE DAIRY	6149 SW SHATTUCK RD	PORTLAND	OR		97221-1044	YES	NO	NO	NO	CARL CADONAU JR.	5032441133	2026	2024						311511						45.479242	-122.740599											NO	CARLJR@ALPENROSE.COM	
2013	MANUFACTURING ENGINEER	JON WARREN	9712WMRCNP248NW	AMERICAN PRECISION INDUSTRIES	2480 NW 229TH AVE	HILLSBORO	WASHINGTON	OR	97124			AMERICAN PRECISION INDUSTRIES	2480 NW 229TH AVE	HILLSBORO	OR		97124	YES	NO	NO	NO	JON WARREN	5033521935								332710						45.538622	-122.908827	089447387								AMERICAN PRECISION INDUSTRIES	089447387	NO	JONW@APIAMS.COM	
2013	VICE PRESIDENT	JEFF THOMPSON	97058KRRMCTIEPL	AMERITIES WEST LLC	100 TIE PLANT RD	THE DALLES	WASCO	OR	97058			AMERITIES WEST LLC	100 TIE PLANT RD	THE DALLES	OR		97058	YES	NO	NO	NO	JEFF THOMPSON	5412961808	2491							321114						45.5985	-121.1511									AMERITIES HOLDINGS LLC		NO	JTHOMPSON@AMERITIES.COM	
2013	PLANT MANAGER	STEVE JIMMERSON	97217RGNVR2301N	ARCLIN SURFACES LLC	2301 N COLUMBIA BLVD	PORTLAND	MULTNOMAH	OR	972176954			ARCLIN SURFACES LLC	PO BOX 17307	PORTLAND	OR		972170307	YES	NO	NO	NO	STEVE JIMMERSON	5039782895	2672	2821						322222	325211					45.588771	-122.690793	009056045								ARCLIN USA	067376052	NO	STEVE.JIMMERSON@ARCLIN.COM	
2013	PLANT MANAGER	DAMON LECHTENBERG	97477CHMBN475NO	ARCLIN USA LLC	475 28TH ST	SPRINGFIELD	LANE	OR	974775181			ARCLIN USA LLC	475 28TH ST	SPRINGFIELD	OR		97477-5181	YES	NO	NO	NO	DAMON LECHTENBERG	5417466501	2821	2869						325211	325199					44.048889	-122.985556	009420126								ARCLIN CAYMAN HOLDINGS LTD.		NO	DAMON.LECHTENBERG@ARCLIN.COM	
2013	ENGINEERING MANAGER	LEIGH BLEW	97503SCNTR994AN	ASCENTRON INC	994 ANTELOPE RD	WHITE CITY	JACKSON	OR	97503			ASCENTRON INC	994 ANTELOPE RD	WHITE CITY	OR		97503	YES	NO	NO	NO	RICK SMITH	5418262405	3679							334418						42.42737	-122.87347	109140249										NO	RICK.SMITH@ASCENTRON.COM	
2013	PORTLAND OPERATIONS MANAGER	GARY WRIGHT	97203SHGRV13939	ASH GROVE CEMENT CO	13939 N RIVERGATE BLVD	PORTLAND	MULTNOMAH	OR	97203			ASH GROVE CEMENT CO	13939 N RIVERGATE BLVD	PORTLAND	OR		97203	YES	NO	NO	NO	GARY WRIGHT	5032475424	3274							327410						45.62347	-122.78087	009024415								ASH GROVE CEMENT CO	009024415	NO	GARY.WRIGHT@ASHGROVE.COM	
2013	PLANT MANAGER	TERRY KERBY	97905SHGRV330CE	ASH GROVE CEMENT CO	33060 SHIRTTAIL CREEK RD	DURKEE	BAKER	OR	97905			ASH GROVE CEMENT CO	PO BOX 287	DURKEE	OR		97905	YES	NO	NO	NO	TERRY KERBY	5418772411	3241							327310	212312					44.5428	-117.4218	007123698								ASH GROVE CEMENT CO	007123698	NO	TERRY.KERBY@ASHGROVE.COM	
2013	MGR, ENVIRONMENTAL OPERATIONS AND COMPLIANCE	MICHAEL RILEY	97321RGNMT530W3	ATI ALBANY OPERATIONS FACILITY	530 34TH AVE SW	ALBANY	LINN	OR	97322			ATI ALBANY OPERATIONS FACILITY	PO BOX 460	ALBANY	OR		97321	YES	NO	NO	NO	JIM DENHAM	5419264211	3339							331419						44.607365	-123.105111									ALLEGHENY TECHNOLOGIES INC	949262737	NO		
2013	DIRECTOR OF MANUFACTURING	KEITH MILLS	97470STNPW965NU	AUSTIN POWDER CO	9605 N UMPQUA HWY	ROSEBURG	DOUGLAS	OR	974708040			AUSTIN POWDER CO	9605 N UMPQUA HWY.P.O. BOX 2330	ROSEBURG	OR		974708040	YES	NO	NO	NO	BRUCE ROBERTS	5416730660								325920						43.242178	-123.224345									AUSTIN POWDER HOLDINGS CO	932641988	NO	BRUCE.ROBERTS@AUSTINPOWDER.COM	
2013	DIRECTOR, BALLARD FUEL CELL SYSTEMS	KATHY SCHWIEBERT	97701DTCHL63160	BALLARD FUEL CELL SYSTEMS	63160 BRITTA ST	BEND	DESCHUTES	OR	97701			BALLARD FUEL CELL SYSTEMS	63160 BRITTA ST	BEND	OR		97701	YES	NO	NO	NO	KATHY SCHWIEBERT	5416398650	3629							335999						44.09304	-121.3088	078639478										NO	KATHY.SCHWIEBERT@BALLARD.COM	
2013	DIRECTOR, BALLARD FUEL CELL SYSTEMS	KATHY SCHWIEBERT	9770WBLLRD6365N	BALLARD FUEL CELL SYSTEMS	63065 NE 18TH ST	BEND	DESCHUTES	OR	97701			BALLARD FUEL CELL SYSTEMS	63160 BRITTA STREET, SUITE 130	BEND	OR		97701	YES	NO	NO	NO	KATHY SCHWIEBERT	5416398650								335999						44.08961	-121.28124	078639476										NO	KATHY.SCHWIEBERT@BALLARD.COM	
2013	DIRECTOR ENVIRONMENTAL, HEALTH AND SAFETY	JASON SMITH	97222MRKND4909S	BLOUNT INC OREGON CUTTING SYSTEMS	4909 SE INTERNATIONAL WAY	MILWAUKIE	CLACKAMAS	OR	972224679			BLOUNT INC OREGON CUTTING SYSTEMS	4909 SE INTERNATIONAL WAY	MILWAUKIE	OR		97222-4679	YES	NO	NO	NO	JASON SMITH	5036534228	3425							332213						45.43421	-122.6125	009025511								BLOUNT INTERNATIONAL INC	058638040	NO	JASON.SMITH@BLOUNT.COM	
2013	GENERAL MANAGER	DAVID RODGERS	97818BRDMN73334	BOARDMAN PLANT	73334 TOWER RD	BOARDMAN	MORROW	OR	97818			BOARDMAN PLANT	73334 TOWER RD	BOARDMAN	OR		97818	YES	NO	NO	NO	STEVE CORSON	5034648444	4911							221112						45.6933	-119.8075	167359348								PORTLAND GENERAL ELECTRIC	007909054	NO		
2013	SENIOR EHS MANAGER	SANDRA GALGANSKI	97220BNGFP19000	BOEING CO OF PORTLAND	19000 NE SANDY BLVD	GRESHAM	MULTNOMAH	OR	97230			BOEING CO OF PORTLAND	PO BOX 20487 5P2-200	PORTLAND	OR		972940487	YES	NO	NO	NO	SANDRA GALGANSKI	9715631581	3728							336413						45.54486	-122.46588	009256819								THE BOEING CO	009256819	NO	SANDRA.K.GALGANSKI@BOEING.COM	
2013	REGION ENVIRONMENTAL MANAGER	KATHY SPERLE	97501BSCSC3285S	BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD PLYWOOD	3285 N PACIFIC HWY	MEDFORD	JACKSON	OR	97501			BOISE CASCADE WOOD PRODUCTS LLC  MEDFORD PLYWOOD	PO BOX 100	MEDFORD	OR		97501	YES	NO	NO	NO	RJ ROBERTS	5417766666	2436	2421						321212	221330					42.35392	-122.89966	170009265								BOISE CASCADE CO	170009265	NO	RJROBERTS@BC.COM	
2013	REGION ENVIRONMENTAL MANAGER	KATHY SPERLE	97503BSCSC1155A	BOISE CASCADE WOOD PRODUCTS LLC -  EWP PLANT	1155 ANTELOPE RD	WHITE CITY	JACKSON	OR	975030400			BOISE CASCADE WOOD PRODUCTS LLC -  EWP PLANT	PO BOX 100	MEDFORD	OR		97501	YES	NO	NO	NO	RJ ROBERTS	5417766666	2439							321213						42.43	-122.86	170009265								BOISE CASCADE CO	170009265	NO	RJROBERTS@BC.COM	
2013	ENVIRONMENTAL ENGINEERING MANAGER	BARTON BARLOW	97827LGNCM90SOU	BOISE CASCADE WOOD PRODUCTS LLC ELGIN COMPLEX	90 S 21ST ST	ELGIN	UNION	OR	97827			BOISE CASCADE WOOD PRODUCTS LLC ELGIN COMPLEX	1917 JACKSON AVE	LA GRANDE	OR		97850	YES	NO	NO	NO	BARTON G BARLOW	5419622057	2436	2421						321113	321212					45.5641	-117.9353	148069854								BOISE CASCADE CO	170009265	NO	BARTBARLOW@BC.COM	
2013	ENVIRONMENTAL ENGINEERING MANAGER	BARTON BARLOW	97850SLNDCHWY82	BOISE CASCADE WOOD PRODUCTS LLC PARTICLEBOARD	62621 OREGON HWY 82	LA GRANDE	UNION	OR	97850			BOISE CASCADE WOOD PRODUCTS LLC PARTICLEBOARD	1917 JACKSON AVE	LA GRANDE	OR		97850	YES	NO	NO	NO	BART BARLOW	5419622057	2493							321219						45.3277	-118.02134	148069854								BOISE CASCADE CO	170009265	NO	BARTBARLOW@BC.COM	
2013	TERMINAL MANAGER	JAMES SWATMAN	97231RCPRD9930N	BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	9930 NW ST HELENS RD	PORTLAND	MULTNOMAH	OR	97231			BP WEST COAST PRODUCTS CO - PORTLAND TERMINAL	PO BOX 83409	PORTLAND	OR		97283	YES	NO	NO	NO	WILL SIMMONS	4259812513	5171							424710						45.5943	-122.7796	097200401								BP PRODUCTS N.A. INC	039596507	NO	JOHN.SIMMONS2@BP.COM	
2013	SAFETY, REGULATORY AND QUALITY MANAGER	SUZANNE MILLER	97210GRTWS5700N	BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	MULTNOMAH	OR	97210			BRENNTAG PACIFIC INC	5700 NW FRONT ST	PORTLAND	OR		97210	YES	NO	NO	NO	SUZANNE MILLER	5109707540	5169							424690						45.563583	-122.736087	145245192								BRENNTAG N.A. INC	145245192	NO	SMILLER@BRENNTAG.COM	
2013	CERTIFYING OFFICIAL	ANDREW POYNTER	97402BLKHN46NDA	BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	LANE	OR	97402			BULK HANDLING SYSTEMS INC	460 N DANEBO AVE	EUGENE	OR		97402	YES	NO	NO	NO	PAUL DELATTE	5414850999								332999						44.06384	-123.17818											NO	PAULD@BHSEQUIP.COM	
