REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	SITE MANAGER	RUSS BRYAN	72216M    POBOX	3M CO - LITTLE ROCK	HWY 365 & WALTERS DR	LITTLE ROCK	PULASKI	AR	72206	3M CO - LITTLE ROCK	HWY 365 & WALTERS DR	LITTLE ROCK	AR		72206	YES	NO	NO	NO	RUSS BRYAN	5014901509	3295							327999						34.708919	-92.239492	089233027								3M CO	006173082	NO	RRBRYAN@MMM.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	72913CMBRC2723O	ACME BRICK CO -FORT SMITH	2723 OLD GREENWOOD RD	FORT SMITH	SEBASTIAN	AR	72903	ACME BRICK CO -FORT SMITH	3024 ACME BRICK PLZA	FORT WORTH	TX		76109	YES	NO	NO	NO	JASON WINNER	8173324101	3251							327121						35.360924	-94.395492	008018772								BERKSHIRE HATHAWAY	008018772	NO	JWINNER@BRICK.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	72104CMBRCUSHIG	ACME BRICK CO PERLA	U.S. HWY 67 N	MALVERN	HOT SPRING	AR	72104	ACME BRICK CO PERLA	3024 ACEM BRICK PLZA	FORT WORTH	TX		76109	YES	NO	NO	NO	MICHAEL SUTTER	8173324101	3251							327121						34.364988	-92.781163									BERKSHIRE HATHAWAY	008018772	NO	MSUTTER@BRICK.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	72403WHLRBHWY63	ACME BRICK CO WHEELER	2905 DAN AVE	JONESBORO	CRAIGHEAD	AR	72403	ACME BRICK CO WHEELER	3024 ACME BRICK PLAZA	FORT WORTH	TX		76109	YES	NO	NO	NO	MICHAEL SUTTER	8173324101	3251							327121						35.851637	-90.756027									BERKSHIRE HATHAWAY	008018772	NO	MSUTTER@BRICK.COM	
2012	TECHNICAL DIRECTOR	GARTH TAYLER	72104CMBRCGRIGS	ACME BRICK CO-OUACHITA	GRIGSBY FORD RD	MALVERN	HOT SPRING	AR	72104	ACME BRICK CO-OUACHITA	3024 ACME BRICK PLZA	FORT WORTH	TX		76109	YES	NO	NO	NO	JASON WINNER	8173324101	3251							327121						34.356271	-92.83096	008018772								BERKSHIRE HATHAWAY	008018772	NO	JWINNER@BRICK.COM	
2012	SITE OPERATIONS DIRECTOR	BRAD BRECH	72370CKDMSHWY61	ACTAGRO LLC	1300 RICHARD PREWITT DR	OSCEOLA	MISSISSIPPI	AR	72370	ACTAGRO LLC	PO BOX 247	OSCEOLA	AR		72370	YES	NO	NO	NO	BRAD BRECH	8706229404	2521	2522						325314						35.68916	-89.98805	806627618		ARCXG0000532		ARR00A000						NO	BBRECH@ACTAGRO.COM	
2012	PLANT MANAGER	MAURICE MULQUEEN	7242WCDLLP31EAS	AECI - DELL POWER PLANT	301 E STATE HWY 18	DELL	MISSISSIPPI	AR	72426	AECI - DELL POWER PLANT	PO BOX 136	DELL	AR		72426	YES	NO	NO	NO	MICHAEL L. BISHOP, P.E.	8705649169								221112						35.86276	-90.02636	054077672								ASSOCIATED ELECTRIC COOPERATIVE INC	054077672	NO	MIKE.BISHOP@WOODGROUP.COM	
2012	DIRECTOR - ENVIRONMENTAL OPERATIONS & SAFETY	BRYAN MYERS	71701TLNTCWALTO	AEROJET ROCKETDYNE INC	WALTON RD, HIGHLAND INDUSTRIAL PARK	EAST CAMDEN	CALHOUN	AR	71701	AEROJET ROCKETDYNE INC	PO BOX 1036	CAMDEN	AR		717111036	YES	NO	NO	NO	BRYAN MYERS	8705743519	3483	3714						332993						33.625354	-92.689987	091688283								GENCORP INC	001316330	NO	BRYAN.MYERS@ROCKET.COM	
2012	VP OPERATIONS	BILL SNYDER	72202FCSTL1423E	AFCO STEEL LLC	1423 E SIXTH ST	LITTLE ROCK	PULASKI	AR	72202	AFCO STEEL LLC	PO BOX 231	LITTLE ROCK	AR		722030231	YES	NO	NO	NO	BILL SNYDER	5013406311	3441							332312						34.727429	-92.253945	006337042								W & W STEEL	132097051	NO	BSNYDER@AFCOSTEEL.COM	
2012	PLANT MANAGER	STEVE MILLER	71753THYLCROUTE	ALBEMARLE CORP SOUTH PLANT	2270 HWY 79 S	MAGNOLIA	COLUMBIA	AR	717530729	ALBEMARLE CORP SOUTH PLANT	PO BOX 729	MAGNOLIA	AR		717540729	YES	NO	NO	NO	STEVE MILLER	8702356000	2819	1474	2869	4225				325188						33.1756	-93.2169									ALBEMARLE CORP	825080096	NO		
2012	PLANT MANAGER	STEVE MILLER	71753THYLCHIGHW	ALBEMARLE CORP WEST PLANT	1550 HWY 371 S	MAGNOLIA	COLUMBIA	AR	717530729	ALBEMARLE CORP WEST PLANT	PO BOX 729	MAGNOLIA	AR		717540729	YES	NO	NO	NO	STEVE MILLER	8702356000	2819	2869						325188						33.263184	-93.31567									ALBEMARLE CORP	825080096	NO		
2012	GENERAL MANAGER, OPERATIONS	MATTHEW STOWE	72370LGNQN18HIG	ALGONQUIN INDUSTRIES OSCEOLA PLANT	1800 HWY 61 S	OSCEOLA	MISSISSIPPI	AR	72370	ALGONQUIN INDUSTRIES OSCEOLA PLANT	1800 HWY 61 S	OSCEOLA	AR		72370	YES	NO	NO	NO	SUSAN BOYD	2604217343	3351	3353	3354					331421	331316	331319				35.691844	-89.981941	926531518								REA MAGNET WIRE CO INC	004320032	NO	SBOYD@REAWIRE.COM	
2012	EHS MANAGER	JAMES WHITENER	72011LCRKNUSHIG	ALMATIS INC - BAUXITE ARKANS AS	4701 ALCOA RD	BAUXITE	SALINE	AR	72011	ALMATIS INC - BAUXITE ARKANS AS	PO BOX 300	BAUXITE	AR		72011	YES	NO	NO	NO	DINESH MOORJANI	5017764720	2819							331311						34.577871	-92.530388	006346498								ALMATIS INC	001339472	NO	DINESH.MOORJANI@ALMATIS.COM	
2012	GENERAL SUPERINTENDENT	BRIAN BYERLY	72081MRCNB1211N	AMERICAN BRONZE CRAFT INC	1211 N FIRST ST	JUDSONIA	WHITE	AR	72081	AMERICAN BRONZE CRAFT INC	1211 N FIRST ST	JUDSONIA	AR		72081	YES	NO	NO	NO	BRIAN BYERLY	5017293018	3369							331525						35.277222	-91.627222									MEMORY GARDENS MANAGEMENT CORP		NO	BYERLY@CENTURYTEL.NET	
