REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PLANT MANAGER	SCOTT BROERMANN	28677NTRNTHIGHW	3A COMPOSITES USA INC	3480 TAYLORSVILLE HWY	STATESVILLE	IREDELL	NC	28625			3A COMPOSITES USA INC	3480 TAYLORSVILLE HWY	STATESVILLE	NC		28625	YES	NO	NO	NO	SCOTT BROERMANN	7048728974	2672							322222						35.807079	-80.94313	056819287								3A COMPOSITES USA INC	056819287	NO	SCOTT.BROERMANN@3ACOMPOSITES.COM	
2013	PRESIDENT	TONIOLO ROBERTO	28216BSFCR4330C	3F CHIMICA AMERICAS INC	4330 CHESAPEAKE DR	CHARLOTTE	MECKLENBURG	NC	28216			3F CHIMICA AMERICAS INC	10930 DARRACOTT RD	ABERDEEN	MS		39730	YES	NO	NO	NO	LEIGH GUIN	6623193237	2869							325998						35.27772	-80.87519			NCD003149705		NCS000356						NO	LEIGH.GUIN@3FCHIMICA.COM	
2013	PLANT MANAGER	RANDY STILES	275593MCPT4191H	3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	CHATHAM	NC	27559			3M CO - PITTSBORO	4191 HWY 87 S	MONCURE	NC		27559	YES	NO	NO	NO	RANDY STILES	9196420006	3295							327999						35.660933	-79.167316	126720155								3M CO	006173082	NO	RHSTILES@MMM.COM	
2013	VP-ADMINISTRATION	SCOTT TORPHY	28139LLDDC18IND	AALLIED DIE CASTING OF NC	401 AALLIED DR	RUTHERFORDTON	RUTHERFORD	NC	28139			AALLIED DIE CASTING OF NC	401 AALLIED DR	RUTHERFORDTON	NC		28139	YES	NO	NO	NO	SCOTT TORPHY	8474551950	3363							331521						35.35602	-81.95744									RCM INDUSTRIES	616720314	NO	STORPHY@RCMINDUSTRIES.COM	
2013	MANAGING DIRECTOR	STEVE GALLO	27864WSTNGHWY43	ABB INC	3022 NC 43 N	PINETOPS	EDGECOMBE	NC	27864			ABB INC	3022 NC 43 N	PINETOPS	NC		27864	YES	NO	NO	NO	KEVIN B. MOORE	2528273267	3612							335311						35.803768	-77.639974	607552783								ABB INC	011885969	NO	KEVIN.B.MOORE@US.ABB.COM	
2013	PLANT MANAGER	ROGER MORROW	28166BTNC POBOX	ABT INC	259 MURDOCK RD	TROUTMAN	IREDELL	NC	28166			ABT INC	259 MURDOCK RD PO BOX 837	TROUTMAN	NC		28166	YES	NO	NO	NO	ROGER MORROW	7045289806	3272							326199						35.71755	-80.88641	605782713										NO	ROGER.M@ABTDRAINS.COM	
2013	U.S. DIRECTOR OF OPERATIONS	JOHN KLINCK	28625CCMCR133FA	ACCUMA CORP	133 FANJOY RD	STATESVILLE	IREDELL	NC	28625			ACCUMA CORP	133 FANJOY RD	STATESVILLE	NC		28625	YES	NO	NO	NO	JOHN KLINCK	7048731488	3061	3089						326199						35.76104	-80.82403	148527443								ACCUMA CORP		NO	JOHN.KLINCK@ACCUMACORP.COM	
2013	PRESIDENT	COLIN CLAMPETT	28429DMSPR5225H	ADAMS AN OLDCASTLE CO - CASTLE HAYNE	5225 HOLLY SHELTER RD	CASTLE HAYNE	NEW HANOVER	NC	28429			ADAMS AN OLDCASTLE CO - CASTLE HAYNE	5225 HOLLY SHELTER RD	CASTLE HAYNE	NC		28429	YES	NO	NO	NO	DOUG FOUTS	3362759114	3271							327331						34.35581	-77.86779	053528535								OLDCASTLE INC	037176591	NO	DOUG.FOUTS@OLDCASTLE.COM	
2013	PRESIDENT	COLIN CLAMPETT	2833WLDCST192GA	ADAMS AN OLDCASTLE CO - DUNN	192 GATEWAY DR	DUNN	HARNETT	NC	28335			ADAMS AN OLDCASTLE CO - DUNN	PO BOX 220	DUNN	NC		28335	YES	NO	NO	NO	DOUG FOUTS	3362759114								327331						35.26943	-78.63434									OLDCASTLE INC	037176591	NO	DOUG.FOUTS@OLDCASTLE.COM	
2013	PRESIDENT	COLIN CLAMPETT	27405GRNTR108BU	ADAMS AN OLDCASTLE CO - GREENSBORO	108 BUCHANAN CHURCH RD	GREENSBORO	GUILFORD	NC	27405			ADAMS AN OLDCASTLE CO - GREENSBORO	108 BUCHANAN CHURCH RD	GREENSBORO	NC		27405	YES	NO	NO	NO	DOUG FOUTS	3362759114	3271	3272						327331						36.08557	-79.71329	003224649								OLDCASTLE INC	037176591	NO	DOUG.FOUTS@OLDCASTLE.COM	
