REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	PRESIDENT	PETER FROST	02886TWLLC55SER	A T WALL CO	55 SERVICE AVE	WARWICK	KENT	RI	02886			A T WALL CO	55 SERVICE AVE	WARWICK	RI		02886	YES	NO	NO	NO	DOUGLAS MARKEY	4017390740	3399							332999						41.737218	-71.444519	556500593								ATW COS	001188754	NO	DMARKEY@ATWCOMPANIES.COM	
2013	ENVIRONMENTAL MANAGER	CHARLES VOLPE	02888DVNCD105BE	ADVANCED CHEMICAL CO	105 BELLOWS ST	WARWICK	KENT	RI	02888			ADVANCED CHEMICAL CO	105 BELLOWS ST	WARWICK	RI		02888	YES	NO	NO	NO	CHARLES J. VOLPE	4017853434	3339	2899						331492	331419					41.763889	-71.401389	059735761										NO	CHARLIE@ADVCHEM.COM	
2013	GENERAL MANAGER	MICHAEL DIRSCH	0288WLLDVT54AIR	ALLIED AVIATION FUELING OF RHODE ISLAND	540 AIRPORT RD	WARWICK	PROVIDENCE	RI	02886			ALLIED AVIATION FUELING OF RHODE ISLAND	540 AIRPORT RD	WARWICK	RI		02886	YES	NO	NO	NO	MICHAEL DIRSCH	4017365400								424710						41.732875	-71.42657									ALLIED AVIATION HOLDING CO	600801539	NO	MICHAEL.DIRSCH@ALLIEDAVIATION.COM	
2013	SENIOR VICE PRESIDENT OF GLOBAL OPERATIONS	CHRISTOPHER LAUS	02893MTRLN1400D	AMTROL INC	1400 DIVISION RD	WEST WARWICK	KENT	RI	02893			AMTROL INC	1400 DIVISION RD	WEST WARWICK	RI		02893	YES	NO	NO	NO	CHRISTOPHER LAUS	4019941374	3443							332420						41.673611	-71.504167	001192145										NO	CLAUS@AMTROL.COM	
2013	PRESIDENT AND CEO	JOHN PEREIRA	02920NTYTC15IND	ANTAYA TECHNOLOGIES CORP	15 INDUSTRIAL RD	CRANSTON	PROVIDENCE	RI	02920			ANTAYA TECHNOLOGIES CORP	72 FENNER ST	CRANSTON	RI		02910	YES	NO	NO	NO	NANCY CATALDO	4019417050								336322	336320					41.787876	-71.456472	161999917								ANTAYA TECHNOLOGIES CORP	161999917	NO	NCATALDO@ANTAYA.COM	
2013	PRESIDENT AND CEO	JOHN PEREIRA	02910NTYTC72FEN	ANTAYA TECHNOLOGIES CORP	72 FENNER ST	CRANSTON	PROVIDENCE	RI	02910			ANTAYA TECHNOLOGIES CORP	72 FENNER ST	CRANSTON	RI		02910	YES	NO	NO	NO	NANCY CATALDO	4019417050	3678							334417						41.774498	-71.423585	161999917								ANTAYA TECHNOLOGIES CORP	161999917	NO	NCATALDO@ANTAYA.COM	
2013	PRESIDENT AND CEO	JOHN PEREIRA	0291WNTYTC181NA	ANTAYA TECHNOLOGIES CORP	181 NARRAGANSETT PARK DR	EAST PROVIDENCE	PROVIDENCE	RI	02916			ANTAYA TECHNOLOGIES CORP	72 FENNERST.	CRANSTON	RI		02910	YES	NO	NO	NO	NANCYCATALDO	4019417050								332812						41.85769	-71.34754	161999917								ANTAYA TECHNOLOGIES CORP	161999917	NO	NCATALDO@ANTAYA.COM	
2013	PRESIDENT	CHRISTIAN STEEB	02823RKWRG538MA	ARKWRIGHT ADVANCED COATING INC	538 MAIN ST	COVENTRY	KENT	RI	02816			ARKWRIGHT ADVANCED COATING INC	538 MAIN ST	FISKEVILLE	RI		02823	YES	NO	NO	NO	JOB TOLL	4018211000	3081							322220	322222					41.729233	-71.544106	058065707								DIATEC SPA		NO	JTOLL@ARKWRIGHT.COM	
2013	EH&S MANAGER	KARL KUNZMANN	02905RMBRS735AL	ARMBRUST INTERNATIONAL	735 ALLENS AVE	PROVIDENCE	PROVIDENCE	RI	02905			ARMBRUST INTERNATIONAL	735 ALLENS AVE	PROVIDENCE	RI		02905	YES	NO	NO	NO	JAMES ROBERTS	4017813300	3915							339911						41.793183	-71.397363	949222483										NO	JROBERTS@ARMBRUSTINTL.COM	
2013	EHS MANAGER	DONALD PERLA	0291WSPNRG3DEXT	ASPEN AEROGELS RHODE ISLAND LLC	3 DEXTER RD	EAST PROVIDENCE	PROVIDENCE	RI	029142045			ASPEN AEROGELS RHODE ISLAND LLC	3 DEXTER RD	EAST PROVIDENCE	RI		02914-2045	YES	NO	NO	NO	DON PERLA	4015238872								325211	325998					41.830317	-71.370764	196016265								ASPEN AEROGELS INC	012924069	NO	DPERLA@AEROGEL.COM	
2013	GENERAL MANAGER	DANIEL KANE	02854BBSTRDEVIL	BB & S TREATED LUMBER OF NE	61 BONNEAU RD	NORTH KINGSTOWN	WASHINGTON	RI	02852			BB & S TREATED LUMBER OF NE	PO BOX 982	NORTH KINGSTOWN	RI		02852	YES	NO	NO	NO	DAN KANE	4012953200	2491							321114						41.604855	-71.468119			RID981073810		RIR220099						NO	DKANE@BBSLUMBER.COM	
2013	PRESIDENT	ALBERT CASAZZA	02807BLCKS100OC	BLOCK ISLAND POWER CO	100 OCEAN AVE	BLOCK ISLAND	WASHINGTON	RI	02807			BLOCK ISLAND POWER CO	100 OCEAN AVE	BLOCK ISLAND	RI		02807	YES	NO	NO	NO	ALBERT R CASAZZA	4014662450	4911							221112						41.173965	-71.562847									BLOCK ISLAND POWER CO		NO	CASAZZAA@GMAIL.COM	
2013	PRESIDENT & CEO	CRAIG PICKELL	02865MLLRM6CARO	BULLARD ABRASIVES INC	6 CAROL DR	LINCOLN	PROVIDENCE	RI	02865			BULLARD ABRASIVES INC	6 CAROL DR	LINCOLN	RI		02865	YES	NO	NO	NO	CRAIG PICKELL	4013333000	3499	3613	3625					327910						41.922904	-71.480662											NO	CAPICKELL@BULLARDABRASIVES.COM	
