REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	QUALITY MANAGER	GARY LUCE	86403LCTRN915KI	A&A ELECTRONICS ASSEMBLY	915 KIOWA AVE	LAKE HAVASU CITY	MOHAVE	AZ	86403	A&A ELECTRONICS ASSEMBLY	915 KIOWA AVE	LAKE HAVASU CITY	AZ		86403	YES	NO	NO	NO	GARY LUCE	9284537717	3679							334418						34.49899	-114.35687											NO	GARYLUCE@AAELECT.COM	
2012	PLANT MANAGER	ENRIQUE PORRAS SERRANO	85222RSSLB1250W	ABBOTT NUTRITION A DIV OF ABBOTT LABORATORIES	1250 W MARICOPA HWY	CASA GRANDE	PINAL	AZ	85193	ABBOTT NUTRITION A DIV OF ABBOTT LABORATORIES	1250 W MARICOPA HWY	CASA GRANDE	AZ		85193	YES	NO	NO	NO	SHEENA NELSON	5204216205	2023							311514						32.875057	-111.784019	121457485								ABBOTT LABORATORIES	001307602	NO	SHEENA.NELSON@ABBOTT.COM	
2012	GENERAL MANAGER	MARK FULTZ	85215BLSTL4150Q	ABLE STEEL FABRICATORS INC	4150 E QUARTZ CIR	MESA	MARICOPA	AZ	85215	ABLE STEEL FABRICATORS INC	4150 E QUARTZ CIR	MESA	AZ		85215	YES	NO	NO	NO	MARK FULTZ	4808302253	3441							332312						33.475803	-111.735605	058509498										NO	MFULTZ@ABLESTEEL.COM	
2012	PRESIDENT	DEREK HUMPHRIES	8522WCPLYM825WB	ACO POLYMER PRODUCTS INC - AZ	825 W BEECHCRAFT ST	CASA GRANDE	PINAL	AZ	85122	ACO POLYMER PRODUCTS INC - AZ	825 W BEECHCRAFT ST	CASA GRANDE	AZ		85122	YES	NO	NO	NO	CHERYL L. BARTA	4402857000								326199	326121					32.947155	-111.76698	089890108								ACO POLYMER PRODUCTS INC		NO	CBARTA@ACO-ONLINE.COM	
2012	EH&S	DENNIS BEUKELMAN	85034RGSWS157RI	AIRGAS USA LLC	1570 RIVERVIEW AVE	PHOENIX	MARICOPA	AZ	85034	AIRGAS USA LLC	PO BOX 93500	LONG BEACH	CA		90809	YES	NO	NO	NO	GEORGE PARTHMER	5624971991								424690						33.42015	-112.048117	078301808	078359651							AIRGAS USA LLC	078359651	NO	GEORGE.PARTHMER@AIRGAS.COM	
2012	PLANT MANAGER	JOHN GONZALEZ	85714HCKMN3724E	ALCOA FASTENING SYSTEMS	3724 E COLUMBIA ST	TUCSON	PIMA	AZ	85714	ALCOA FASTENING SYSTEMS	3724 E COLUMBIA ST	TUCSON	AZ		85714	YES	NO	NO	NO	JOHN BARR	5205197583	3452							332722						32.172044	-110.913289	005354436								ALCOA INC	001339472	NO	JOHN.BARR@ALCOA.COM	
2012	GENERAL MANAGER	JOHN STOCKMAN	85009MRCNT2613N	ALLIED TUBE & CONDUIT	2525 N 27TH AVE	PHOENIX	MARICOPA	AZ	850091710	ALLIED TUBE & CONDUIT	2525 N 27TH AVE	PHOENIX	AZ		85009-1710	YES	NO	NO	NO	ERIC EASTWOOD	6023527614	3317							331210						33.476236	-112.117037	049611429								ATKORE INTERNATIONAL	966651502	NO	EEASTWOOD@ATKORE.COM	
2012	DIRECTOR OF PURCHASING	CURT JUREK	8500WMRCNF252NR	AMERICAN FENCE & SECURITY CO INC	2502 N 27TH AVE	PHOENIX	MARICOPA	AZ	85009	AMERICAN FENCE & SECURITY CO INC	PO BOX 19040	PHOENIX	AZ		85005	YES	NO	NO	NO	CURT JUREK	6023527663								332323						33.476236	-112.117037											NO	CURT.JUREK@AMERICANFENCE.COM	
2012	EHS LEADER	NORMAN UMBERGER	86401MRCNW4475M	AMERICAN WOODMARK CORP	4475 MOHAVE AIRPORT DR	KINGMAN	MOHAVE	AZ	86401	AMERICAN WOODMARK CORP	4475 MOHAVE AIRPORT DR	KINGMAN	AZ		86401	YES	NO	NO	NO	NORMAN UMBERGER	9286924015	2434							337110						35.265022	-113.95012	174525378								AMERICAN WOODMARK CORP	021458534	NO	NUMBERGER@WOODMARK.COM	
2012	PROJECT MANAGER	APRIL GOODRICH	85036MRNCN2325S	AMERON CONCRETE & STEEL PIPE GROUP	2325 S 7TH ST	PHOENIX	MARICOPA	AZ	85034	AMERON CONCRETE & STEEL PIPE GROUP	2325 S 7TH ST	PHOENIX	AZ		85034	YES	NO	NO	NO	APRIL GOODRICH	9516580114	3272	3317						327332						33.42895	-112.06301			AZD05878972		AZ0021794						NO	AGOODRICH@GREEN.EM.COM	
2012	OPERATION MANAGER	WILLIAM BAILEY	85226NMLNT681WS	ANIMAL NUTRITION SYSTEMS	6801 W SUNDUST	CHANDLER	MARICOPA	AZ	85226	ANIMAL NUTRITION SYSTEMS	571 N 54TH ST	CHANDLER	AZ		85226	YES	NO	NO	NO	WILLIAM BAILEY	4809636455								111199						33.280998	-111.958014											NO	BAILEYBAILEY@COX.NET	
2012	SAFETY, HEALTH AND ENVIRONMENTAL MANAGER	CRAIG BOUDLE	85602PCHPWAPACH	APACHE NITROGEN PRODUCTS INC	1436 S APACHE POWDER RD	SAINT DAVID	COCHISE	AZ	85630	APACHE NITROGEN PRODUCTS INC	PO BOX 700	BENSON	AZ		85602	YES	NO	NO	NO	LYNDON DENTON	5207202190	2873							325311						31.88	-110.24	008399263										NO	LDENTON@APACHENITRO.COM	
2012	EXECUTIVE VICE PRESIDENT	DAVID HENTZ	85019PXCHM445N4	APEX CHEMICAL CORP	4450 N 42ND AVE	PHOENIX	MARICOPA	AZ	85019	APEX CHEMICAL CORP	10105 E VIA LINDA,SUITE 103-400 PMB	SCOTTSDALE	AZ		85258	YES	NO	NO	NO	GEORGE CHRYSS	4807673101	5169							424690						33.5013	-112.1488	938857182										NO	GEORGECHRYSS@ATT.NET	
