REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VICE PRESIDENT & GENERAL MANAGER	HERBERT GRANT	24315BBPWRSTRTE	ABB INC	171 INDUSTRY DR	BLAND	BLAND	VA	24315	ABB INC	PO BOX 38	BLAND	VA		24315	YES	NO	NO	NO	DANIEL E. HOOSIER	2766881606	3612							335311						37.107232	-81.11082	859479925								ABB INC	099290447	NO	DANIEL.E.HOOSIER@US.ABB.COM	
2011	VICE PRESIDENT & GENERAL MANAGER	HERBERT GRANT	24315BBPWRSTRTE	ABB INC	171 INDUSTRY DR	BLAND	BLAND	VA	24315	ABB INC	PO BOX 38	BLAND	VA		24315	YES	NO	NO	NO	DANIEL E. HOOSIER	2766881606	3612							335311						37.107232	-81.11082	859479925								ABB INC	099290447	NO	DANIEL.E.HOOSIER@US.ABB.COM	
2011	VICE PRESIDENT & GENERAL MANAGER	HERBERT GRANT	24315BBPWRSTRTE	ABB INC	171 INDUSTRY DR	BLAND	BLAND	VA	24315	ABB INC	PO BOX 38	BLAND	VA		24315	YES	NO	NO	NO	DANIEL E. HOOSIER	2766881606	3612							335311						37.107232	-81.11082	859479925								ABB INC	099290447	NO	DANIEL.E.HOOSIER@US.ABB.COM	
2011	VICE PRESIDENT & GENERAL MANAGER	HERBERT GRANT	24315BBPWRSTRTE	ABB INC	171 INDUSTRY DR	BLAND	BLAND	VA	24315	ABB INC	PO BOX 38	BLAND	VA		24315	YES	NO	NO	NO	DANIEL E. HOOSIER	2766881606	3612							335311						37.107232	-81.11082	859479925								ABB INC	099290447	NO	DANIEL.E.HOOSIER@US.ABB.COM	
2011	SENIOR VP & GM SPT	PETTER FISKERUD	24592WSTNGHIGHW	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	HALIFAX	VA	24592	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	VA		24592	YES	NO	NO	NO	WANDA BLYTHE	4345752277	3612							335311						36.675288	-78.923712	859479925		VAD044736726		VAR220103				ABB INC	011885969	NO	WANDA.BLYTHE@US.ABB.COM	
2011	SENIOR VP & GM SPT	PETTER FISKERUD	24592WSTNGHIGHW	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	HALIFAX	VA	24592	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	VA		24592	YES	NO	NO	NO	WANDA BLYTHE	4345752277	3612							335311						36.675288	-78.923712	859479925		VAD044736726		VAR220103				ABB INC	011885969	NO	WANDA.BLYTHE@US.ABB.COM	
2011	SENIOR VP & GM SPT	PETTER FISKERUD	24592WSTNGHIGHW	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	HALIFAX	VA	24592	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	VA		24592	YES	NO	NO	NO	WANDA BLYTHE	4345752277	3612							335311						36.675288	-78.923712	859479925		VAD044736726		VAR220103				ABB INC	011885969	NO	WANDA.BLYTHE@US.ABB.COM	
2011	SENIOR VP & GM SPT	PETTER FISKERUD	24592WSTNGHIGHW	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	HALIFAX	VA	24592	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	VA		24592	YES	NO	NO	NO	WANDA BLYTHE	4345752277	3612							335311						36.675288	-78.923712	859479925		VAD044736726		VAR220103				ABB INC	011885969	NO	WANDA.BLYTHE@US.ABB.COM	
2011	SENIOR VP & GM SPT	PETTER FISKERUD	24592WSTNGHIGHW	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	HALIFAX	VA	24592	ABB INC	2135 PHILPOTT RD	SOUTH BOSTON	VA		24592	YES	NO	NO	NO	WANDA BLYTHE	4345752277	3612							335311						36.675288	-78.923712	859479925		VAD044736726		VAR220103				ABB INC	011885969	NO	WANDA.BLYTHE@US.ABB.COM	
2011	FACILITY ENGINEER	GARY MARCEAU	24153NBLMT200SY	ACCELLENT	200 S YORKSHIRE ST	SALEM	ROANOKE	VA	24153	ACCELLENT	200 S YORKSHIRE ST	SALEM	VA		24153	YES	NO	NO	NO	KEN BRADFORD	5403897860	3498	3499						332996						37.27223	-80.05031	602253569								KOHLBERG KRAVIS ROBERTS & CO	049635048	NO		
