REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	VICE PRESIDENT, OPERATIONS	JOHN WITTENAUER	87002  VNT1945H	ARISTECH ACRYLICS LLC	1945 HWY 304	BELEN	VALENCIA	NM	87002	ARISTECH ACRYLICS LLC	1945 HWY 304	BELEN	NM		87002	YES	NO	NO	NO	GEOFFREY JACKSON	5055695023	3081							326113						34.639715	-106.735018	002154545								SK CAPITAL PARTNERS	808064724	NO	GJACKSON@ARISTECHACRYLICS.COM	
2012	GENERAL MILL MANAGER	ISAAC ROSAS	87045MCKNLCOUNT	BIO PAPPEL INTERNATIONAL	COUNTY RD 19	PREWITT	MCKINLEY	NM	870450100	BIO PAPPEL INTERNATIONAL	PO BOX 100	PREWITT	NM		870450100	YES	NO	NO	NO	ISAAC ROSAS	5059722146	2631							322130						35.41056	-108.08417	794658609								BIO PAPPEL		NO	IROSAS@BIOPAPPEL.COM	
2012	PLANT MANAGER	ABRAHAM HARPER	88240NCHMN707NL	BJ CHEMICAL SERVICES	707 N LEECH	HOBBS	LEA	NM	88240	BJ CHEMICAL SERVICES	707 N LEECH	HOBBS	NM		88240	YES	NO	NO	NO	ABRAHAM HARPER	5753937751	2899	5169						325998	424690					32.707254	-103.142385									BJ SERVICES CO USA	131119455	NO	ABRAHAM.HARPER@BAKERHUGHES.COM	
2012	FACILITY MANAGER	DONOVAN PENA	8750WCTRPL26CAM	CATERPILLAR CLEANAIR SYSTEMS INC	2600 CAMINO ENTRADA	SANTA FE	SANTA FE	NM	87507	CATERPILLAR CLEANAIR SYSTEMS INC	2600 CAMINO ENTRADA	SANTA FE	NM		87507	YES	NO	NO	NO	DONOVAN PENA	5054732530								332313						35.631488	-106.025398	808957898								CATERPILLAR INC.	005070479	NO	PENA_DONOVAN@CAT.COM	
2012	DIRECTOR, ENVIRONMENTAL  - TX & NM	JANET KROLCZYK	8833WCMXCN14ALA	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - LA LUZ	140 ALAMO	LA LUZ	OTERO	NM	88337	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - LA LUZ	#1 MCKELLIGON CANYON RD	EL PASO	TX		79930	YES	NO	NO	NO	OCTAVIO HOLGUIN, JR.	9155641653								327320						32.975443	-105.965024									CEMEX INC.	189840945	NO	OCTAVIO.HOLGUINJR@CEMEX.COM	
2012	DIRECTOR, ENVIRONMENTAL  - TX & NM	JANET KROLCZYK	8800WCMXCN181WE	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - WESTGATE	181 WESTGATE	LAS CRUCES	DONA ANA	NM	88005	CEMEX CONSTRUCTION MATERIALS SOUTH LLC - WESTGATE	1 MCKELLIGON CANYON RD	EL PASO	TX		79930	YES	NO	NO	NO	OCTAVIO HOLGUIN, JR.	9155641653								327320						32.30214	-106.8083									CEMEX INC.	189840945	NO	OCTAVIO.HOLGUINJR@CEMEX.COM	
2012	HSE ADVISOR	EMILIO RAMOS	87410CHMPN4CUNT	CHAMPION TECHNOLOGIES INC	40 COUNTY RD 3145	AZTEC	SAN JUAN	NM	87410	CHAMPION TECHNOLOGIES INC	40 COUNTY RD 3145	AZTEC	NM		87410	YES	NO	NO	NO	CURTIS WILSON	5053202373								424690						36.762677	-108.063154	108725412								PERMIAN MUD SERVICE	008024580	NO	CURTIS.WILSON@CHAMP-TECH.COM	
2012	HSE ADVISOR	EMILIO RAMOS	88240CHMPN2MILE	CHAMPION TECHNOLOGIES INC	4001 S HWY 18	HOBBS	LEA	NM	88240	CHAMPION TECHNOLOGIES INC	4001 S HWY 18	HOBBS	NM		88240	YES	NO	NO	NO	MIKE BAKER	5756314728	5169							424690						32.71083	-103.13556	063097431								PERMIAN MUD SERVICE	008024580	NO	MIKE.BAKER@CHAMP-TECH.COM	
2012	ENVIRONMENTAL MANAGER	DEREK HEAFEY	8755WCHVRNPBX46	CHEVRON MINING INC	3.5 MILES E OF QUESTA ON SR 38	QUESTA	TAOS	NM	87556	CHEVRON MINING INC	3.5 MILES E OF QUESTA ON SR 38	QUESTA	NM		87556	YES	NO	NO	NO	DEREK HEAFEY	5755867638								212299						36.686448	-105.53204	014411297								CHEVRON CORP	014411297	NO	DHEAFEY@CHEVRON.COM	
2012	VICE PRESIDENT - NEW MEXICO OPERATIONS	JOHN BRACK	88043CHNMN210CO	CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS	99 SANTA RITA MINE RD	VANADIUM	GRANT	NM	88023	CHINO MINES CO MINE CONCENTRATOR-SXEW PLANTS	PO BOX 10	BAYARD	NM		88023	YES	NO	NO	NO	GABE DOAK	6023668443	1021							212299						32.685833	-108.099166	027297472		NMD360010029		NM0020435				FREEPORT MCMORAN COPPER & GOLD	187122973	NO	GABE_DOAK@FMI.COM	
