REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	ENVIRONMENTAL ENGINEER	ALLEN GEARHART	39059KHLMN101KU	ABB KUHLMAN	101 KUHLMAN DR	CRYSTAL SPRINGS	COPIAH	MS	39059			ABB KUHLMAN	101 KUHLMAN DR	CRYSTAL SPRINGS	MS		39059	YES	NO	NO	NO	LORRAINE STOER	6018926562	3612							335311						31.9889	-90.356964	808229041		MSD008188724						ABB.	808229041	NO	LORRAINE.STOER@US.ABB.COM	
2013	CORPORATE ENVIRONMENTAL MANAGER	STEVEN BACHELLOR	38901HTCRF1995A	ADVANCED DISTRIBUTOR PRODUCTS LLC	1995 AIR INDUSTRIAL PARK RD	GRENADA	GRENADA	MS	389010219			ADVANCED DISTRIBUTOR PRODUCTS LLC	1995 AIR INDUSTRIAL PARK RD	GRENADA	MS		38901-0219	YES	NO	NO	NO	PHIL GEE	9724975000	3585							333415						33.835842	-89.80835									LENNOX INTERNATIONAL INC	139564538	NO	PHIL.GEE@LENNOXINTL.COM	
2013	PLANT MANAGER	JERRY KEITH	38824DVNCD976HW	ADVANCED INNOVATIONS EAST LLC	976 HWY 45	BALDWYN	LEE	MS	38824			ADVANCED INNOVATIONS EAST LLC	976 HWY 45	BALDWYN	MS		38824	YES	NO	NO	NO	JAMES MINIX	6623651640								326150						34.48003	-88.665146	133368303								ADVANCED INNOVATIONS EAST LLC	133368303	NO	JMINIX@SLEEPINNOVATIONS.COM	
2013	PLANT MANAGER	MARK DRAKE	38618MPNC 485IN	ADVANCED URETHANE TECHNOLOGIES	485 INDUSTRIAL DR	COLDWATER	TATE	MS	38618			ADVANCED URETHANE TECHNOLOGIES	PO BOX 1040	COLDWATER	MS		38618	YES	NO	NO	NO	EARL GRISSINGER	6626227221	3086							325199						34.816321	-89.981276	796490584								SLEEP INNOVATIONS INC	796490584	NO	EGRISSINGER@SLEEPINNOVATIONS.COM	
2013	VICE PRESIDENT OF OPERATIONS	ROGER WEBER	39167CRBNCANDRE	AIRGAS CARBONIC	217 ANDREW JACKSON CIR	STAR	RANKIN	MS	39167			AIRGAS CARBONIC	217 ANDREW JACKSON CIR	STAR	MS		39167	YES	NO	NO	NO	STEVE AINSWORTH	6018453597	2813							325120						32.102783	-90.053356	041138371								AIRGAS INC	024492860	NO	STEVE.AINSWORTH@AIRGAS.COM	
2013	GENERAL MANAGER - ROANOKE/CLINTON	JAMES BRAY	39056RLNCN1000I	AKZO NOBEL COATINGS INC	1000 INDUSTRIAL PARK DR	CLINTON	HINDS	MS	39056			AKZO NOBEL COATINGS INC	1000 INDUSTRIAL PARK DR	CLINTON	MS		39056	YES	NO	NO	NO	SAM WINKLER	5408553202	2851							325510						32.361347	-90.362708									AKZO NOBEL NV	062999347	NO	SAM.WINKLER@AKZONOBEL.COM	
2013	REGULATORY AFFAIRS MANAGER	ROBIN BOLTE	39437LLDNV30NEI	ALLIED UNIVERSAL CORP	30 NEIL GUNN DR	ELLISVILLE	JONES	MS	39437			ALLIED UNIVERSAL CORP	ATTN: ROBIN EDDY BOLTE 3901 NW 115TH AVE	MIAMI	FL		33178	YES	NO	NO	NO	JIM PALMER	3058882623	2819							325188						31.563089	-89.234515	004134623								ALLIED UNIVERSAL CORP		NO	MAIL@ALLIEDUNIVERSAL.COM	
2013	ENVIRONMENTAL MANAGER	DEBRA GOODMAN	38668LMNMX140MA	ALUMINUM EXTRUSIONS INC	140 MATTHEWS DR	SENATOBIA	TATE	MS	38668			ALUMINUM EXTRUSIONS INC	PO BOX 886	SENATOBIA	MS		38668	YES	NO	NO	NO	JOHN KING	6625626663	3354							331318	332811	332813				34.612778	-89.989944	793322140										NO	JOHN@ALUMINUMEXTRUSIONSINC.COM	
2013	ENVIRONMENTAL CONSULTANT	MAROLYN HOWE	38941MRCSCRTE1S	AMERICA'S CATCH INC	RT 1 SUNFLOWER RD	ITTA BENA	LEFLORE	MS	38941			AMERICA'S CATCH INC	RT 1 SUNFLOWER RD	ITTA BENA	MS		38941	YES	NO	NO	NO	ANDREW STAINBACK	6222547200	2092							311712						33.538333	-90.395833	181521154										NO	ANDREWS@CATFISH.COM	
2013	EHS MANAGER	HOWARD SIGREST	39452MRCNT274EV	AMERICAN TANK & VESSEL INC	274 EVANSTON RD	LUCEDALE	GEORGE	MS	39452			AMERICAN TANK & VESSEL INC	PO BOX 118	LUCEDALE	MS		39452	YES	NO	NO	NO	HOWARD SIGREST	6019477210	3443	1791						332313						30.915944	-88.554694	078039237								AMERICAN TANK & VESSEL INC	078039237	NO	HSIGREST@ATVLUC.COM	
2013	FACILTIES ENVIRONMENTAL DIRECTOR	JOHN ROBISON	3930WMRCRT2265T	AMERICRETE READY-MIX PLANT 61	220 65TH AVE	MERIDIAN	LAUDERDALE	MS	39304			AMERICRETE READY-MIX PLANT 61	PO BOX 1292	JACKSON	MS		39215	YES	NO	NO	NO	JOHN ROBISON	6013543801								327320						32.35614	-88.74448	809171408								DELTA INDUSTRIES INC.	098166903	NO	JROBISON@DELTA-IND.COM	
2013	DIRECTOR OF RISK MANAGEMENT	KAMACE PRIEST	3918WNDRSN1725N	ANDERSON TULLY LUMBER CO WALTERSVILLE LUMBER MILL	1725 N WASHINGTON ST	VICKSBURG	WARREN	MS	39183			ANDERSON TULLY LUMBER CO WALTERSVILLE LUMBER MILL	P. O. BOX 38	VICKSBURG	MS		39183	YES	NO	NO	NO	KAMACE PRIEST	6016296703								321113						32.377778	-90.869467	007018047										NO	KAMACEP@ANDERSONTULLY.COM	
2013	PLANT MANAGER	TODD FITZGERALD	39180NDRSN1735N	ARMSTRONG HARDWOOD FLOORING	1735 N WASHINGTON ST	VICKSBURG	WARREN	MS	39183			ARMSTRONG HARDWOOD FLOORING	1735 N WASHINGTON ST	VICKSBURG	MS		39183	YES	NO	NO	NO	TODD E. FITZGERALD	6016191623	2435							321918						32.377778	-90.869667	001307792		MSR000100685		MS0051802				ARMSTRONG WORLD INDUSTRIES INC	001307792	NO	TEFITZGERALD@ARMSTRONG.COM	
2013	ENVIRONMENTAL HEALTH AND SAFETY MANAGER	DARYL ALLEGREZZA	39204RMSTR1085U	ARMSTRONG WORLD INDUSTRIES INC	1085 HWY 80 W	JACKSON	HINDS	MS	39204			ARMSTRONG WORLD INDUSTRIES INC	1085 HWY 80 W	JACKSON	MS		39204	YES	NO	NO	NO	DAWIT K. TEKLAI	6019605259	3996							326192						32.285008	-90.203056	092093277								ARMSTRONG WORLD INDUSTRIES INC	001307792	NO	DKTEKLAI@ARMSTRONG.COM	
2013	DIRECTOR OR CORPORATE ENGINEERING	DUDLEY LIGHTSEY	39305TLSRF2322V	ATLAS ROOFING CORP	2322 VALLEY RD	MERIDIAN	LAUDERDALE	MS	39307			ATLAS ROOFING CORP	2322 VALLEY RD	MERIDIAN	MS		39307	YES	NO	NO	NO	DUDLEY LIGHTSEY	9036453988	2952							324122						32.340583	-88.727139	004546859								ATLAS ROOFING CORP	004546859	NO	DLIGHTSEY@ATLASROOFING.COM	
2013	PRESIDENT	MASAAKI FUJII	38849TPRTS1TABW	AUTO PARTS MANUFACTURING MISSISSIPPI INC	100 TAB WAY	GUNTOWN	LEE	MS	38849			AUTO PARTS MANUFACTURING MISSISSIPPI INC	100 TAB WAY	GUNTOWN	MS		38849	YES	NO	NO	NO	DONALD ACKER	6623221209								336399						34.468861	-88.667583	809845436								TOYOTA AUTO BODY		NO	DACKER@APMM-TAB.COM	
