REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	PLANT MANAGER	ANN GETTING	41031MCMPNNEWLA	3M CO - CYNTHIANA	1308 NEW LAIR RD	CYNTHIANA	HARRISON	KY	41031	3M CO - CYNTHIANA	1308 NEW LAIR RD	CYNTHIANA	KY		41031	YES	NO	NO	NO	ANN GETTING	8592345671	2672							322222	322221					38.381944	-84.296111	050660836								3M CO	006173082	NO	NA	
1994		GREGG SUTPHIN	41101CMRBL2767M	A C MARBLE INC	2767 MILL ST	ASHLAND	BOYD	KY	41101	A C MARBLE INC	PO BOX 190	ASHLAND	KY		41105-0190	YES	NO	NO		DALE SEXTON	6063254793	3087							325991						38.469528	-82.626794											NO		
2007	CONTROLLER	JOHN PASCHALL	41042SMTHC8160H	A O SMITH CORP PROTECTIVE COATINGS DIV	8160 HOLTON DR	FLORENCE	KENTON	KY	41042	A O SMITH CORP PROTECTIVE COATINGS DIV	8160 HOLTON DR	FLORENCE	KY		41042	YES	NO	NO	NO	GLENN PFENDT	8597273500	2899							325510						38.975	-84.61	116229865								A. O. SMITH CORP	006085815	NO	GPFENDT@HOTWATER.COM	
2003	PLANT MANAGER	JAMES W. THOMPSON	42164GNRLL636HO	A. O. SMITH ELECTRICAL PRODUCTS	636 HOLT DR	SCOTTSVILLE	ALLEN	KY	42164	A. O. SMITH ELECTRICAL PRODUCTS	636 HOLT DR	SCOTTSVILLE	KY		42164	YES	NO	NO	NO	DAVID SURBER	2702373151	3621							335312						36.738611	-86.202778	004235701		KYD080957459		KYR001281				A. O. SMITH CORP	006085815	NO		
1993	PLANT MANAGER	JERRY SHROUT	40353SMTHL2001O	A. O. SMITH ELECTRICAL PRODUCTS CO.	2001 OWINGSVILLE RD.	MOUNT STERLING	MONTGOMERY	KY	40353	A. O. SMITH ELECTRICAL PRODUCTS CO.	2001 OWINGSVILLE RD.	MOUNT STERLING	KY		40353	YES	NO	NO		BUTCH RICHARDSON	6064981020	3621							335312						38.074444	-83.923056	006439327		KYD006439327		KY0002771				A. O. SMITH CORP.	006085815	NO		
1998	OPERATIONS MANAGER	KEVIN ROBINSON	40208MRCNR200CE	AAF INTERNATIONAL	3131 S. 2ND ST.	LOUISVILLE	JEFFERSON	KY	40208	AAF INTERNATIONAL	P.O. BOX 35690	LOUISVILLE	KY		40232-5690	YES	NO	NO		KEVIN ROBINSON	5026370011	3564	3444						333415						38.204048	-85.763048	006249791		KYD006384168						AAF-MCQUAY INC.	006249791	NO		
2007	PRESIDENT	PAUL DIMARCO	40065PRLLH11ISA	AAPER ALCOHOL & CHEMICAL CO	1101 ISAAC SHELBY DR	SHELBYVILLE	SHELBY	KY	40065	AAPER ALCOHOL & CHEMICAL CO	PO BOX 339	SHELBYVILLE	KY		40065	YES	NO	NO	NO	JOSEPH A. BRAUN	2037405047	2869							325193						38.203221	-85.271307	098101173								GREENFIELD ETHANOL		NO	J.BRAUN@PHARMCOAAPER.COM	
2007	OWNER	RONNIE ELKINS	40741CCNTM2CKIE	ACCENT MARBLE INC.	200 COOKIE ST	LONDON	LAUREL	KY	40741	ACCENT MARBLE INC.	200 COOKIE ST	LONDON	KY		40741	YES	NO	NO	NO	DERMOT KERIN	3193936336								332913						0	0	146213228										NO	NA	
2006	OWNER	RONNIE ELKINS	40729CCNTMHWY25	ACCENT MARBLE INC.	267 HWY 490	EAST BERNSTADT	LAUREL	KY	40729	ACCENT MARBLE INC.	PO BOX 547	EAST BERNSTADT	KY		40729	YES	NO	NO	NO	RONNIE ELKINS	6068786003	3089							332913						37.166667	-84.1	146213228										NO		
2007	DIRECTOR OF OPERATIONS	AUSTIN HAMMOND	42420CCRDC2315A	ACCURIDE CORP	2315 ADAMS LN	HENDERSON	HENDERSON	KY	42420	ACCURIDE CORP	2315 ADAMS LN	HENDERSON	KY		42420	YES	NO	NO	NO	JAMES N. MCKINNEY	2708276856	3714							336399						37.814167	-87.551944	001213149										NO	JMCKINNEY@ACCURIDECORP.COM	
2003	ENVIRONMENTAL MANAGEMENT REPRESENTATIVE	GERHARD VELDMAN	42141CKCNT26HAP	ACK CONTROLS INC	2600 HAPPY VALLEY ROAD	GLASGOW	BARREN	KY	42141	ACK CONTROLS INC	PO BOX 1297	GLASGOW	KY		42142-1297	YES	NO	NO	NO	MICHELLE HORNBACK	2706786200	3714	3495						336000						37.030278	-85.941389	614924397		KYR000035865								NO		
2007	OFFICE MANAGER	CURT TACKETT	41653CTNPT10BAL	ACTION PETROLEUM CO LTD	10 BALDWIN ST	PRESTONSBURG	FLOYD	KY	41653	ACTION PETROLEUM CO LTD	PO BOX 609	PRESTONSBURG	KY		41653	YES	NO	NO	NO	TIM MCDONALD	6068862368	5171							424710						37.671944	-82.783056	024162075										NO	TIMMCDONALD@SETEL.COM	
2004	PLANT MANAGER	STEVE RILEY	40356DCMWRSTEPH	ADCOM WIRE CO	220 STEPHENS DR	NICHOLASVILLE	JESSAMINE	KY	40356	ADCOM WIRE CO	220 STEPHENS DR	NICHOLASVILLE	KY		40356	YES	NO	NO	NO	STEVE RILEY	8598856011	3315							337910						37.887261	-84.582162	007140064		KY0052504735		KYR200011				LEGGETT & PLATT INC	007140064	NO		
2007	PLANT MANAGER	RON DUVEL	42420SPRSW1921M	ADM ALLIANCE NUTRITION INC	1921 MADISON ST	HENDERSON	HENDERSON	KY	42420	ADM ALLIANCE NUTRITION INC	PO BOX 1350	HENDERSON	KY		42419	YES	NO	NO	NO	MARK CALMES	2174515200	2048							311119						37.812084	-87.578339	849684428								ADM	001307586	NO	MARK_CALMES@ADMWORLD.COM	
1993	SITE MGR.	JOHN F. MORRISON	40391CRSBT400RO	ADM BIO-PRODUCTS	400 ROLLING HILLS LN.	WINCHESTER	CLARK	KY	40391	ADM BIO-PRODUCTS	400 ROLLING HILLS LN.	WINCHESTER	KY		40391	YES	NO	NO		JOHN MORRISON	6067440920	2048							311000						38.014234	-84.177958	148571441		KYD981804156						ADM	001307586	NO		
1994	PLANT MGR.	SCOTT SHUMAN	42420VLLYG5301I	ADM MILLING CO.	5301 INDUSTRIAL PARK DR.	HENDERSON	HENDERSON	KY	42420	ADM MILLING CO.	5301 INDUSTRIAL PARK DR.	HENDERSON	KY		42420	YES	NO	NO		ROY ROBINSON	9134319400	2046							311211						37.8075	-87.6525									ADM	001307586	NO		
2003	TRUSTEE	ROBERT W. LEASURE	40228DVNCD569FE	ADVANCED CHEMTECH INC	5609 FERN VALLEY RD	LOUISVILLE	JEFFERSON	KY	40228	ADVANCED CHEMTECH INC	5609 FERN VALLEY RD	LOUISVILLE	KY		40228	YES	NO	NO	NO	ROBERT W LEASURE	5025831945	2833	2879	5169					325411						38.156199	-85.65875			KYD985092006								NO		
2006	PRESIDENT	W. BURTON LLOYD	41042MRCNS8055P	ADVANCED INSULATION CONCEPTS	8055 PRODUCTION AVE	FLORENCE	KENTON	KY	41042	ADVANCED INSULATION CONCEPTS	8055 PRODUCTION AVE	FLORENCE	KY		41042	YES	NO	NO	NO	DAVID R DEMING	8593428550	3448	3442						339999						38.975675	-84.602964	083828962										NO		
2000	PRESIDENT	RICH BITTERMAN	40356NRRST601JO	ADVANCED TUBULAR PRODS.	601 JOHN WATTS DR.	NICHOLASVILLE	JESSAMINE	KY	40356	ADVANCED TUBULAR PRODS.	601 JOHN WATTS DR.	NICHOLASVILLE	KY		40356	YES	NO	NO	NO	RICH BITTERMAN	8598879888	3317							331210						37.880556	-84.572222			KYD985080027						ADVANCED TUBULAR PRODS.		NO		
1988	PLANT MANAGER	DAVID L. ROE	42320NSTWYPOBOX	ADXIA INC. NESTAWAY DIV.	6 GOSHEN RD.	BEAVER DAM	OHIO	KY	42320	ADXIA INC. NESTAWAY DIV.	P.O. BOX 6	BEAVER DAM	KY		42320	YES	NO	NO		ROGER D. MADDOX	5022743373	3496							332618						37.407222	-86.8875	046656971		KYD046656971						ADXIA INC.	005426002	NO		
1993	PLANT MANAGER	MIKE MCLELLEN	42420STRLNHEILM	AEROQUIP CORP.	232 HEILMAN DR.	HENDERSON	HENDERSON	KY	424200421	AEROQUIP CORP.	P.O. BOX 421	HENDERSON	KY		42420	YES	NO	NO		DAVE HOFSTRA	5028263914	3087							325991						37.836389	-87.576389	006364707		KYD006364707						TRINOVA CORP.	005045000	NO		
2007	PLANT MANAGER	TOM CRITTENDEN	42701PTCHN1AUTO	AGC AUTOMOTIVE AMERICAS CO.	1 AUTO GLASS DR	ELIZABETHTOWN	HARDIN	KY	42701	AGC AUTOMOTIVE AMERICAS CO.	PO BOX 5000	ELIZABETHTOWN	KY		42702	YES	NO	NO	NO	STEVE ROBBINS	2707658235	3231							327215						37.668056	-85.920833	195036272								AGC AUTOMOTIVE AMERICAS A DIV OF AFG NA	165270401	NO	SROBBINS@US.AGC-AUTOMOTIVE.COM	
1991	PLANT MANAGER	MITCHELL A. MANKOSA	40601GNTRNLEEST	AGE INTERNATIONAL INC.	LEESTOWN RD.	FRANKFORT	FRANKLIN	KY	40601	AGE INTERNATIONAL INC.	LEESTOWN RD.	FRANKFORT	KY		40601	YES	NO	NO		MITCHELL A. MANKOSA	5022237641	2085							312140						38.217778	-84.866111	161954086				KY001023				AADS HOLDING CO. INC.	625223045	NO		
2007	PLANT MANAGER	DENNIS MOLLE	42431FLTRTHIGHW	AHLSTROM FILTRATION LLC	215 NEBO RD PO BOX 1708	MADISONVILLE	HOPKINS	KY	42431	AHLSTROM FILTRATION LLC	PO BOX 1708	MADISONVILLE	KY		42431	YES	NO	NO	NO	SHAD CLAYTON	2708241566	2621							322121						37.343056	-87.524444	121786040										NO	SHAD.CLAYTON@AHLSTROM.COM	
2007	SITE MANAGER	BERNARD MARSHALL	42029RPRDCHIGHW	AIR PRODUCTS & CHEMICALS INC	412 N MAIN ST	CALVERT CITY	MARSHALL	KY	420290097	AIR PRODUCTS & CHEMICALS INC	PO BOX 97	CALVERT CITY	KY		420290097	YES	NO	NO	NO	MARK HANNOLD	2703952208	2869							325199						37.045943	-88.3506	055831838										NO	HANNOLMW@AIRPRODUCTS.COM	
1993	PRODUCTION MANAGER	D. A. FRITZ	41101RPRDC125RU	AIR PRODUCTS & CHEMICALS INC. ASHLAND KY FAC.	125 RUSSELL RD.	ASHLAND	BOYD	KY	411017294	AIR PRODUCTS & CHEMICALS INC. ASHLAND KY FAC.	125 RUSSELL RD.	ASHLAND	KY		41101-7294	YES	NO	NO		A. J. KOTSYBAR	6063242164	2813							325120						38.495	-82.668889	042690057		KYD042690057		KY0000302				AIR PRODUCTS & CHEMICALS INC	003001070	NO		
1987		I.L. PEJACK	42134RCNDS31WSO	AIRCO INDUSTRIAL GASES	31W S.	FRANKLIN	SIMPSON	KY	42134	AIRCO INDUSTRIAL GASES	31W S.	FRANKLIN	KY		42134	NO	NO	NO		I.L. PEJACK	5025869576	2813													36.741667	-86.582222	030238547								BOC GROUP INC	173939828	NO		
1994	OPERATIONS MANAGER	JEFF HOFFER	40232RGRDN3807B	AIRGUARD INDUSTRIES INC	3807 BISHOP LN	LOUISVILLE	JEFFERSON	KY	40232	AIRGUARD INDUSTRIES INC	PO BOX 32578	LOUISVILLE	KY		40232	YES	NO	NO		TOM JONES	8129446793	3564							333411						38.198235	-85.686203	006512669								CLARCOR AIR FILTRATION INC	788468650	NO		
2006	OPERATIONS MANAGER	MIKE KNIGHT	40299RGRDN2501A	AIRGUARD INDUSTRIES INC.	2501 AMPERE DR	LOUISVILLE	JEFFERSON	KY	402991584	AIRGUARD INDUSTRIES INC.	2501 AMPERE DR	LOUISVILLE	KY		40299-1584	YES	NO	NO	NO	DENNIS TELLEZ	5022670355	3564							333411						38.206216	-85.550901	006512669								CLARCOR AIR FILTRATION INC.	236000187	NO		
2007	ENVIRONMENTAL MANAGEMENT REPRESENTATIVE	TAMMY PATTERSON	40744SNTMT4870E	AISIN AUTOMOTIVE CASTING LLC	4870 E HWY 552	LONDON	LAUREL	KY	40744	AISIN AUTOMOTIVE CASTING LLC	4870 E HWY 552	LONDON	KY		40744	YES	NO	NO	NO	DARREN COOPER	8125248144	3363	3714						331521						37.019444	-84.12	008892929								AISIN HOLDINGS OF AMERICA	121400142	NO	DCOOPER@AISINHOLDINGS.COM	
2007	PLANT MANAGER	PHIL FULTZ	41105RMCSHUSROU	AK STEEL CORP	U.S. 23 W	ASHLAND	BOYD	KY	411050102	AK STEEL CORP	U.S. 23 W	ASHLAND	KY		41105-0102	YES	NO	NO	NO	ALAN MCCOY	5133252826	3312							331111						38.498611	-82.669167	606072130								AK STEEL CORP	606072130	NO	NA	
2007	PLANT MANAGER	PHIL FULTZ	41105RMCST4000E	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	BOYD	KY	41105	AK STEEL CORP ASHLAND WORKS - COKE PLANT	U.S. 23	ASHLAND	KY		41105	YES	NO	NO	NO	ALAN MCCOY	5134252826	3312							324199						38.498611	-82.669167	606072130								606072130		NO	NA	
2007	PLANT MANAGER	ROGER MILLER	42025LCBNDSYMSO	ALCAN COMPOSITES USA INC	280 W 5TH ST	BENTON	MARSHALL	KY	42025	ALCAN COMPOSITES USA INC	PO BOX 507	BENTON	KY		42025	YES	NO	NO	NO	L. ROGER MILLER	2705274200	3081	3083						326113	326130					36.865556	-88.355833	056819287										NO	ROGER.MILLER@ALCAN.COM	
2007	SITE MANAGER	HERMAN GRILLIOT	40065LSSSF6700M	ALCAN PACKAGING	6700 MIDLAND INDUSTRIAL DR	SHELBYVILLE	SHELBY	KY	40065	ALCAN PACKAGING	6700 MIDLAND INDUSTRIAL DR	SHELBYVILLE	KY		40065	YES	NO	NO	NO	PATRICK ABELL	5026472254	2671	2754						323111	323112	322221				38.221389	-85.258889	161769591								ALCAN, INC.		NO	PAT.ABELL@ALCAN.COM	
2007	POTLINE SUPERINTENDENT	GREG ATKISON	42420LCNNGKENTU	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	HENDERSON	KY	42452	ALCAN PRIMARY PRODUCTS CORP SEBREE WORKS	9404 STATE RT 2096	ROBARDS	KY		42452	YES	NO	NO	NO	STEPHANE LEBLANC	2705217300	3334							331312						37.656944	-87.489722	001504935								ALCAN INC	001504935	NO	STEPHANE.LEBLANC@ALCAN.COM	
2005	V.P. MANUFACTURING AND OPERATIONS	RONALD L. MASSOW	42348LCTMT1660S	ALCOA AUTOMOTIVE CASTINGS KENTUCKY CASTING CENTER	1660 STATE RT 271 N	HAWESVILLE	HANCOCK	KY	423486816	ALCOA AUTOMOTIVE CASTINGS KENTUCKY CASTING CENTER	1660 STATE RT 271 N	HAWESVILLE	KY		42348-6816	YES	NO	NO	NO	RONALD L. MASSOW	2484894711	3365							331524						37.904748	-86.810859	837630979								ALCOA INC	001339472	NO		
2003	PLANT MANAGER	CAROL ROD	40210LCNFL1225W	ALCOA FLEXIBLE PACKAGING LOUISVILLE LAMINATING	1225 W BURNETT AVE	LOUISVILLE	JEFFERSON	KY	40210	ALCOA FLEXIBLE PACKAGING LOUISVILLE LAMINATING	1225 W BURNETT AVE	LOUISVILLE	KY		40210	YES	NO	NO	NO	SCOTT RUSS	5026368440	2754							323111						38.229111	-85.775273	150036933		KYD062958889						ALCOA INC	001339472	NO		
2000	LOCATION MGR.	JACKIE STOKES	40065LCFJK421HA	ALCOA FUJIKURA LTD	421 HAVEN HILL RD.	SHELBYVILLE	SHELBY	KY	40065	ALCOA FUJIKURA LTD	421 HAVEN HILL RD.	SHELBYVILLE	KY		40065	YES	NO	NO		JACKIE STOKES	5026335440	3714							336399						38.220911	-85.254801	139437560		KYD981804677		KYR001536				ALCOA INC	001339472	NO		
2000	DIRECTOR OF MANUFACTURING	MARK J. VRABLEC	42348HWSVL2884R	ALCOA INC HAWESVILLE WORKS	2880 RIVER RD.	HAWESVILLE	HANCOCK	KY	423480610	ALCOA INC	1660 STATE RTE. 271 N.	HAWESVILLE	KY		42348-6816	YES	NO	NO	NO	ROBYN L. GROSS	7172704882	3341	3353						331315						37.933193	-86.785868	135705374		KYR000002535		KY0101206				ALCOA INC	001339472	NO		
2007	PLANT MANAGER	LISA SHEMWELL	42261MCRCY609GA	ALERIS INTERNATIONAL INC	609 GARDNER CAMP RD	MORGANTOWN	BUTLER	KY	42261	IMCO RECYCLING INC	PO BOX 1010	MORGANTOWN	KY		42261	YES	NO	NO	NO	LISA SHEMWELL	2705260511	3341							331314						37.207222	-86.722222	602844995										NO	LISA.SHEMWELL@ALERIS.COM	
