REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10-18-2012	
2011	VP OF OPERATIONS - CHEYENNE	TIMOTHY HAMMERS	82007MRCNW1938W	AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	LARAMIE	WY	82007	AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	WY		82007	YES	NO	NO	NO	TIM HAMMERS	3076345801	3589	3559						333319						41.111481	-104.830069	160873246								ASSOCIATED AMERICAN INDUSTRIES	007320203	NO	TIMHAMM@APWWYOTT.COM	
2011	VP OF OPERATIONS - CHEYENNE	TIMOTHY HAMMERS	82007MRCNW1938W	AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	LARAMIE	WY	82007	AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	WY		82007	YES	NO	NO	NO	TIM HAMMERS	3076345801	3589	3559						333319						41.111481	-104.830069	160873246								ASSOCIATED AMERICAN INDUSTRIES	007320203	NO	TIMHAMM@APWWYOTT.COM	
2011	VP OF OPERATIONS - CHEYENNE	TIMOTHY HAMMERS	82007MRCNW1938W	AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	LARAMIE	WY	82007	AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	WY		82007	YES	NO	NO	NO	TIM HAMMERS	3076345801	3589	3559						333319						41.111481	-104.830069	160873246								ASSOCIATED AMERICAN INDUSTRIES	007320203	NO	TIMHAMM@APWWYOTT.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	KYLE WENDTLAND	82633NTLPC55MIL	ANTELOPE COAL LLC	55 MILES N OF DOUGLAS HWY 59	DOUGLAS	CONVERSE	WY	82633	ANTELOPE COAL LLC	CALLER BOX 3008	GILLETTE	WY		827173008	YES	NO	NO	NO	DARRYL MAUNDER	3076876061	1221							212111						43.476389	-105.347222									CLOUD PEAK ENERGY INC	832086412	NO	DARRYL.MAUNDER@CLDPK.COM	
2011	SENIOR ENVIRONMENTAL ENGINEER	KYLE WENDTLAND	82633NTLPC55MIL	ANTELOPE COAL LLC	55 MILES N OF DOUGLAS HWY 59	DOUGLAS	CONVERSE	WY	82633	ANTELOPE COAL LLC	CALLER BOX 3008	GILLETTE	WY		827173008	YES	NO	NO	NO	DARRYL MAUNDER	3076876061	1221							212111						43.476389	-105.347222									CLOUD PEAK ENERGY INC	832086412	NO	DARRYL.MAUNDER@CLDPK.COM	
2011	MANAGER ENVIRONMENTAL AND MARINE COMPLIANCE	KRISTI UNZICKER	8263WNTLPR27HIG	ANTELOPE REFINING	2070 HWY 59	DOUGLAS	CONVERSE	WY	82633	ANTELOPE REFINING	919 MILAM, STE 2100	HOUSTON	TX		77002	YES	NO	NO	NO	KRISTI UNZICKER	7138602606								324110						0	0	078463623								GENESIS ENERGY LP	962965406	NO	KRISTI.UNZICKER@GENLP.COM	
2011	MANAGER ENVIRONMENTAL AND MARINE COMPLIANCE	KRISTI UNZICKER	8263WNTLPR27HIG	ANTELOPE REFINING	2070 HWY 59	DOUGLAS	CONVERSE	WY	82633	ANTELOPE REFINING	919 MILAM, STE 2100	HOUSTON	TX		77002	YES	NO	NO	NO	KRISTI UNZICKER	7138602606								324110						0	0	078463623								GENESIS ENERGY LP	962965406	NO	KRISTI.UNZICKER@GENLP.COM	
2011	MANAGER ENVIRONMENTAL AND MARINE COMPLIANCE	KRISTI UNZICKER	8263WNTLPR27HIG	ANTELOPE REFINING	2070 HWY 59	DOUGLAS	CONVERSE	WY	82633	ANTELOPE REFINING	919 MILAM, STE 2100	HOUSTON	TX		77002	YES	NO	NO	NO	KRISTI UNZICKER	7138602606								324110						0	0	078463623								GENESIS ENERGY LP	962965406	NO	KRISTI.UNZICKER@GENLP.COM	
2011	MANAGER ENVIRONMENTAL AND MARINE COMPLIANCE	KRISTI UNZICKER	8263WNTLPR27HIG	ANTELOPE REFINING	2070 HWY 59	DOUGLAS	CONVERSE	WY	82633	ANTELOPE REFINING	919 MILAM, STE 2100	HOUSTON	TX		77002	YES	NO	NO	NO	KRISTI UNZICKER	7138602606								324110						0	0	078463623								GENESIS ENERGY LP	962965406	NO	KRISTI.UNZICKER@GENLP.COM	
2011	MANAGER ENVIRONMENTAL AND MARINE COMPLIANCE	KRISTI UNZICKER	8263WNTLPR27HIG	ANTELOPE REFINING	2070 HWY 59	DOUGLAS	CONVERSE	WY	82633	ANTELOPE REFINING	919 MILAM, STE 2100	HOUSTON	TX		77002	YES	NO	NO	NO	KRISTI UNZICKER	7138602606								324110						0	0	078463623								GENESIS ENERGY LP	962965406	NO	KRISTI.UNZICKER@GENLP.COM	
