REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	10/3/2014	
2013	VP SUPPLY CHAIN AND LOGISTICS	JOHN EWING	82007MRCNW1938W	AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	LARAMIE	WY	82007			AMERICAN WYOTT CORP	1938 WYOTT DR	CHEYENNE	WY		82007	YES	NO	NO	NO	JOHN EWING	9729771247	3589	3559						333318						41.111481	-104.830069	160873246								ASSOCIATED AMERICAN INDUSTRIES	007320203	NO	JOHNEWIN@STANDEXCSG.COM	
2013	SENIOR ENVIRONMENTAL ENGINEER	KYLE WENDTLAND	82633NTLPC55MIL	ANTELOPE COAL LLC	55 MILES N OF DOUGLAS HWY 59	DOUGLAS	CONVERSE	WY	82633			ANTELOPE COAL LLC	CALLER BOX 3008	GILLETTE	WY		82717	YES	NO	NO	NO	DARRYL MAUNDER	3076876061	1221							212111						43.4781	-105.342									CLOUD PEAK ENERGY INC	832086412	NO	DARRYL.MAUNDER@CLDPK.COM	
2013	MANAGER ENVIRONMENTAL AND MARINE COMPLAINCE	KRISTI UNZICKER	8263WNTLPR27HIG	ANTELOPE REFINING	2070 HWY 59	DOUGLAS	CONVERSE	WY	82633			ANTELOPE REFINING	919 MILAM, STE 2100	HOUSTON	TX		77002	YES	NO	NO	NO	KRISTI UNZICKER	7138602606								324110						43.226148	-105.219481	078463623								GENESIS ENERGY LP	962965406	NO	KRISTI.UNZICKER@GENLP.COM	
2013	PRESIDENT	LARRY AYRES	82939YRSBK1262N	AYRES & BAKER POLE & POST INC	1262 N HWY 414	MOUNTAIN VIEW	UINTA	WY	82939			AYRES & BAKER POLE & POST INC	PO BOX 610	MOUNTAIN VIEW	WY		82939	YES	NO	NO	NO	LARRY AYRES	3077826417	2491							321114						41.285506	-110.332934	061467882										NO	AYRES@NGLCONNECTION.NET	
2013	SENIOR VICE PRESIDENT, GENERATION	MATTHEW GREEK	8271WBSNLC1246N	BASIN ELECTRIC  DRY FORK STATION	12460 N HWY 59	GILLETTE	CAMPBELL	WY	82716			BASIN ELECTRIC  DRY FORK STATION	1717 E INTERSTATE AVE	BISMARCK	ND		58503	YES	NO	NO	NO	ERIN FOX DUKART	7015575557								221112						44.388036	-105.45999	003868007										NO	EDUKART@BEPC.COM	
2013	SENIOR VICE PRESIDENT, GENERATION	MATTHEW GREEK	82201LRMRV347GR	BASIN ELECTRIC LARAMIE RIVER STATION	347 GRAYROCKS RD	WHEATLAND	PLATTE	WY	82201			BASIN ELECTRIC LARAMIE RIVER STATION	1717 E INTERSTATE AVE	BISMARCK	ND		58503	YES	NO	NO	NO	ERIN FOX DUKART	7015575557	4911							221112						42.104098	-104.887068	003868007								BASIN ELECTRIC		NO	EDUKART@BEPC.COM	
2013	GENERAL MANAGER BLACK BUTTE COAL	STEVE GILI	8294WBLCKBPBX98	BLACK BUTTE COAL CO	12 MILES SE OF POINT OF ROCKS	POINT OF ROCKS	SWEETWATER	WY	82942			BLACK BUTTE COAL CO	12 MILES SE OF POINT OF ROCKS	POINT OF ROCKS	WY		82942	YES	NO	NO	NO	STEVE GILI	3073526206								213113						41.729167	-108.769722	020926002								BLACK BUTTE COAL CO	037783917	NO	S.GILI@AECOAL.COM	
2013	VICE PRESIDENT AND GM POWER DELIVERY	MARK LUX	82716NLSMP13151	BLACK HILLS CORP - NEIL SIMPSON COMPLEX	13151 HWY 51	GILLETTE	CAMPBELL	WY	82718			BLACK HILLS CORP - NEIL SIMPSON COMPLEX	PO BOX 1400	RAPID CITY	SD		57709	YES	NO	NO	NO	TIM ROGERS	6057212286	4911							221112						44.285366	-105.38249	007920333								BLACK HILLS CORP	007920333	NO	TROGERS@BH-CORP.COM	
2013	VICE PRESIDENT AND GM POWER DELIVERY	MARK LUX	82713BHPLS3363H	BLACK HILLS CORP - OSAG E POWER PLANT	3363 HWY 16	OSAGE	WESTON	WY	82723			BLACK HILLS CORP - OSAG E POWER PLANT	PO BOX 325	OSAGE	WY		82723	YES	NO	NO	NO	TIM ROGERS	6057212286	4911							221112						43.9703	-104.4106	007920333								BLACK HILLS CORP	007920333	NO	TROGERS@BH-CORP.COM	
2013	ENVIRONMENTAL MANAGER	GREG PASSINI	82717TRTNC9543N	BUCKSKIN MINING CO	9543 N HWY 14-16	GILLETTE	CAMPBELL	WY	82716			BUCKSKIN MINING CO	PO BOX 3027	GILLETTE	WY		82717	YES	NO	NO	NO	RICK COMER	3076865476	1221							212111						44.4403	-105.532	177482341								KIEWIT MINING GROUP	793290354	NO	RICK.COMER@KIEWIT.COM	
