REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	PLANT MANAGER	TERRENCE PIKUL	02370VNTRT30COM	3M CO	30 COMMERCE RD	ROCKLAND	PLYMOUTH	MA	02370	3M CO	30 COMMERCE RD	ROCKLAND	MA		02370	YES	NO	NO	NO	TERRENCE PIKUL	7814212204	2672	2891						325520	322222					42.163214	-70.90046	021008206								3M CO	006173082	NO	TPIKUL@MMM.COM	
2012	PLANT MANAGER	KIMBERLY CLARK-FERRIS	01824MLCTR279BI	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MIDDLESEX	MA	01824	3M CO CHELMSFORD	279 BILLERICA RD	CHELMSFORD	MA		01824	YES	NO	NO	NO	KIMBERLY K. CLARK-FERRIS	9782563911	3084							326199						42.593701	-71.31952	069346799								3M CO	006173082	NO	KKCLARK-FERRIS1@MMM.COM	
2012	VICE PRESIDENT, ABC SITE HEAD	LISA OLSON	01605BSFBR100RE	ABBOTT BIORESEARCH CENTER	100 RESEARCH DR	WORCESTER	WORCESTER	MA	01605	ABBOTT BIORESEARCH CENTER	100 RESEARCH DR	WORCESTER	MA		01605	YES	NO	NO	NO	KENNY J. HARTUNG	5088492558	2836							325414						42.275482	-71.769234	927001636								ABBOTT LABORATORIES	090358029	NO	KENNY.HARTUNG@ABBVIE.COM	
2012	MANAGER	MARK VERRONNEAU	02745TTLST181SA	ACUSHNET CO	181 SAMUEL BARNETT BLVD	NEW BEDFORD	BRISTOL	MA	02745	ACUSHNET CO	PO BOX 965	FAIRHAVEN	MA		027190965	YES	NO	NO	NO	KEVIN S. KELLY	5089108825	3949							339920						41.719499	-70.95977	001025154								ALEXANDRIA HOLDING CORP		NO	KEVIN_KELLY@ACUSHNETGOLF.COM	
2012	SR DIRECTOR, GOLL BALL MFG, BPII	FRANK RIZZOTTI	02714TTLST256SA	ACUSHNET CO BALL PLANT II	256 SAMUEL BARNETT BLVD	NORTH DARTMOUTH	BRISTOL	MA	02714	ACUSHNET CO BALL PLANT II	PO BOX 965	FAIRHAVEN	MA		027190965	YES	NO	NO	NO	KEVIN KELLY	5089108825	3949							339920						41.719325	-70.971524	001025154								ALEXANDRIA HOLDINGS CORP.		NO	KEVIN_KELLY@ACUSHNETGOLF.COM	
2012	SENIOR DIRECTOR OF GOLF BALL MANUFACTURING	DANIEL GENDREAU	02745CSHNT215DU	ACUSHNET CO BALL PLANT III	215 DUCHAINE BLVD	NEW BEDFORD	BRISTOL	MA	02745	ACUSHNET CO BALL PLANT III	PO BOX 965	FAIRHAVEN	MA		02719	YES	NO	NO	NO	KEVIN KELLY	5089108825	3949							339920						41.726	-70.955	001025154								ALEXANDRIA HOLDINGS CORP.		NO	KEVIN_KELLY@ACUSHNETGOLF.COM	
2012	GENERAL MANAGER	JEFFREY YORSZ	01432XNTCS115JA	ADAPTIVE OPTICS ASSOCIATES	115 JACKSON RD	DEVENS	WORCESTER	MA	014344408	ADAPTIVE OPTICS ASSOCIATES	115 JACKSON RD	DEVENS	MA		01434-4408	YES	NO	NO	NO	BARBARA HERRMANN	6178061922	3827							333314						42.541667	-71.62	053634593								NORTHROP GRUMMAN CORP	016435559	NO	BARBARA.HERRMANN@NGC.COM	
2012	HUMAN RESOURCES MANAGER	IRENE DUNN	02210DVNCD12CHA	ADCOTRON EMS INC	12 CHANNEL ST	BOSTON	SUFFOLK	MA	02210	ADCOTRON EMS INC	12 CHANNEL ST	BOSTON	MA		02210	YES	NO	NO	NO	IRENE DUNN	6175983010	3679							334418						42.346908	-71.036183	085607844										NO	IDUNN@ADCOTRON.COM	
2012	PRESIDENT	WAYNE TANGEL	01040DLCTR218RA	ADHESIVE APPLICATIONS INC - HOLYOKE	218 RACE ST	HOLYOKE	HAMPDEN	MA	01040	ADHESIVE APPLICATIONS INC - HOLYOKE	41 O'NEILL ST	EASTHAMPTON	MA		01027	YES	NO	NO	NO	WAYNE TANGEL	4135363572	2672							322222						42.202046	-72.606032	105893171								ADHESIVES APPLICATIONS INC	105893171	NO	WTANGEL@ADHESIVEAPPS.COM	
2012	PRESIDENT	WAYNE TANGEL	01027THCTB24ONE	ADHESIVE APPLICATIONS INC - O'NEILL ST EASTHAMPTON	41 O'NEILL ST	EASTHAMPTON	HAMPSHIRE	MA	01027	ADHESIVE APPLICATIONS INC - O'NEILL ST EASTHAMPTON	41 O'NEILL ST	EASTHAMPTON	MA		01027	YES	NO	NO	NO	WAYNE TANGEL	4135363572	2891							339991						42.266758	-72.666202	001115922								ADHESIVES APPLICATIONS INC		NO	WTANGEL@ADHESIVEAPPS.COM	
