REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	SITE MANAGER	JIM FINCHER	35602MCMPNSTATE	3M CO - DECATUR	1400 STATE DOCKS RD	DECATUR	MORGAN	AL	356092206	3M CO - DECATUR	1400 STATE DOCKS RD	DECATUR	AL		35609-2206	YES	NO	NO	NO	TODD HOGUE	2565526126	2821	2843	2899	3081				325211	326113	325998	325613			34.639583	-87.038306	848119926	964006597							3M CO	006173082	NO	TIHOGUE1@MMM.COM	
2007	PLANT MANAGER	ROD NORTHAM	35563M    HIGHW	3M CO - GUIN	6675 US HWY 43	GUIN	MARION	AL	35563	3M CO - GUIN	6675 US HWY 43	GUIN	AL		35563	YES	NO	NO	NO	ROD NORTHAM	2054683315	3081	3069	3229					326113	327212	326299				33.965833	-87.898611	004019691								3M CO	006173082	NO	NA	
1990	PERSONNEL MANAGER	JACK D. BLANKENSHIP	35234BFNDR2631H	A & B FOUNDRY INC	2631 SHUTTLESWORTH DR	BIRMINGHAM	JEFFERSON	AL	35234	A & B FOUNDRY INC	2631 SHUTTLESWORTH DR	BIRMINGHAM	AL		35234	YES	NO	NO		JACK BLANKENSHIP	2052527800	3321							331511						33.548427	-86.808025	087642682		ALD003398377		AL0003409						NO		
1990	PRESIDENT	FRANK W. CARROLL	36860BCRRLHWY51	A B CARROLL LUMBER CO INC	HWY 51 S	HURTSBORO	RUSSELL	AL	36860	A B CARROLL LUMBER CO INC	PO BOX 237	HURTSBORO	AL		36860	YES	NO	NO		FRANK W CARROLL	2056677617	2491							321114						32.24	-85.435	003326626		ALD982166498								NO		
1988	WORKS MANAGER	RAUL L. BAGUER	35020PGRNN2800A	A P GREEN INDUSTRIES INC BESSEMER PLANT	2800 ALABAMA AVE	BESSEMER	JEFFERSON	AL	35020	A P GREEN INDUSTRIES INC BESSEMER PLANT	2800 ALABAMA AVE	BESSEMER	AL		35020	YES	NO	NO		RON L BRAMBLETT	3144733204	3255	3297						327124						33.4125	-86.941667	120890124										NO		
2007	VP & C.O.O.	STEVE WERNER	35805NTDTC140SP	AAR SUMMA TECHNOLOGY	140 SPARKMAN DR	HUNTSVILLE	MADISON	AL	35805	AAR SUMMA TECHNOLOGY	140 SPARKMAN DR	HUNTSVILLE	AL		35805	YES	NO	NO	NO	STEVE WERNER	2568307005	3761	3499	3728					336413						34.717217	-86.644168	161388335										NO	WERNERS@SUMMA.COM	
2007	GENERAL MANAGER	MIKE QUICK	35055SMMTC24067	AAR SUMMA TECHNOLOGY	2406 7TH AVE SW	CULLMAN	CULLMAN	AL	35055	AAR SUMMA TECHNOLOGY	2406 7TH AVE SW	CULLMAN	AL		35055	YES	NO	NO	NO	MIKE QUICK	2567368804	3441	3449	3715	3799				332312						34.133038	-86.851801	161388335										NO	QUICKM@SUMMA.COM	
2007	SAWMILL MANAGER	WAYNE NYBERG	35072BWTRF495WO	ABITIBIBOWATER FOREST PRODUCTS DIV GOODWATER SAWMILL	495 WOODLANDS RD	GOODWATER	COOSA	AL	35072	ABITIBIBOWATER FOREST PRODUCTS DIV GOODWATER SAWMILL	495 WOODLANDS RD	GOODWATER	AL		35072	YES	NO	NO	NO	WAYNE NYBERG	2568396368	2421							321113						33.044167	-86.044167	001946011								ABITIBIBOWATER INC	001946011	NO	WAYNE.NYBERG@ABITIBIBOWATER.COM	
2007	MANAGER, MANUFACTURING SERVICES	M. ANDY EASLEY	35044SPLPNALABA	ABITIBIBOWATER INC COOSA PINES OPERATIONS	17589 PLANT RD	COOSA PINES	TALLADEGA	AL	350440555	ABITIBIBOWATER INC COOSA PINES OPERATIONS	17589 PLANT RD	COOSA PINES	AL		35044-0555	YES	NO	NO	NO	DANIEL DIEHL	2563782658	2611	2621						322122	322110					33.321722	-86.359306	098355360								ABITIBIBOWATER INC	001946011	NO	DANIEL.DIEHL@ABITIBIBOWATER.COM	
1993	SECRETARY-TREASURER	GEORGE A. SMITH	35811CNC  1085J	AC INC	1085 JORDAN RD	HUNTSVILLE	MADISON	AL	35811	AC INC	1085 JORDAN RD	HUNTSVILLE	AL		35811	YES	NO	NO		DWAYNE GRIFFIN	2058596390	3089	3444	3449	3489	3769			332313						34.784759	-86.514556	063685903		ALD982108748								NO		
