REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	
2007	DIVISION DIRECTOR E, H AND S	GARY CRUEGER	89408CNTRY2095N	21ST CENTURY ENVIRONMENTAL MANAGEMENT INC	2095 NEWLANDS DR E	FERNLEY	LYON	NV	89408	21ST CENTURY ENVIRONMENTAL MANAGEMENT INC	2095 NEWLANDS DR E	FERNLEY	NV		89408	YES	NO	NO	NO	CHRISTINE RABER	7755752760	4953							562211						39.609	-119.208	248622813								PHILIP SERVICES CORP.	248622813	NO	CRABER@PSCNOW.COM	
2006	VICE PRESIDENT OF LOGISTICS	MICHAEL RHODES	89408RNCFR19RES	A.R.E. ACCESSORIES LLC -  FERNLEY	190 RESOURCE DR	FERNLEY	LYON	NV	89408	A.R.E. ACCESSORIES LLC -  FERNLEY	190 RESOURCE DR	FERNLEY	NV		89408	YES	NO	NO	NO	TODD MASTERS	7755751725	3792							336214						39.605772	-119.203874									A.R.E. ACCESSORIES LLC.		NO		
2003	OPERATIONS MANAGER	WALT SINCLAIR	89511DGRPH5355L	ADGRAPHICS WEST	5355 LOUIE LANE	RENO	WASHOE	NV	89511	ADGRAPHICS WEST	5355 LOUIE LANE	RENO	NV		89511	YES	NO	NO	NO	GREG JACKSON  COUNSEL	5076252828	2759							323110						39.473871	-119.768324	021117010		NVC020125049						CORPORATE GRAPHICS INTERNATIONAL	606612401	NO		
2000	PRESIDENT	J. MICHAEL KOONCE	89403DVNCD28ENT	ADVANCED SPECIALTY GASES INC	28 ENTERPRISE WAY	DAYTON	LYON	NV	894037305	ADVANCED SPECIALTY GASES INC	28 ENTERPRISE WAY	DAYTON	NV		89403-7305	YES	NO	NO	NO	MICHAEL KOONCE	4153987167	2813							325120						39.280105	-119.556895	808560007										NO		
2007	SAFETY & REGULATORY ENGINEER	RANDALL L. PERRY	89410RVPCF1198S	AERVOE INDUSTRIES INC.	1198 MARK CIR	GARDNERVILLE	DOUGLAS	NV	89410	AERVOE INDUSTRIES INC.	PO BOX 485	GARDNERVILLE	NV		89410	YES	NO	NO	NO	MARK WILLIAMS	7757820100	2851							325510						38.922163	-119.698835											NO	MAILBOX@AERVOE.COM	
1999	MINE MANAGER	RAYMOND ALAN FRANK	89803LLGTR90MIL	ALLIGATOR RIDGE MINE	90 MILES S. OF ELKO	ELKO	WHITE PINE	NV	89803	ALLIGATOR RIDGE MINE	P.O. BOX 2706	ELKO	NV		89803	YES	NO	NO		MICHEL W. CREEK	7757444227	1041							212221						39.933333	-116.55									PLACER DOME NORTH AMERICA	063026264	NO		
1999	GENERAL MANAGER	JON ALMBERG	89301LTGLDELLIS	ALTA GOLD CO. GRIFFON MINE PROJECT	ELLISON CREEK RD.	ELY	WHITE PINE	NV	89301	ALTA GOLD CO. GRIFFON MINE PROJECT	778 S PIOCHE HWY.	ELY	NV		89301-3106	YES	NO	NO		JOHN DAILEY	7757611292	1041							212221						39.055278	-115.387777	041310871								ALTA GOLD CO.	041310871	NO		
1999	GENERAL MANAGER	JON ALMBERG	89301LTGLDKINSL	ALTA GOLD CO. KINSLEY MINE PROJECT	KINSLEY MOUNTAIN RD.	CURRIE	ELKO	NV	89301	ALTA GOLD CO. KINSLEY MINE PROJECT	778 PIOCHE HWY.	ELY	NV		89301-3106	YES	NO	NO		JOHN DAILEY	7757611292	1041							212221						40.15	-114.326388	041310871								ALTA GOLD CO.	041310871	NO		
1999	GENERAL MANAGER	GARY CUMMINGS	89442LTGLD6000S	ALTA GOLD CO. OLINGHOUSE PROJECT	6000 ST. RTE. 447	WADSWORTH	WASHOE	NV	89442	ALTA GOLD CO. OLINGHOUSE PROJECT	P.O. BOX 990	FERNLEY	NV		89408	YES	NO	NO		JOHN DAILEY	7757611292	1041							212221						39.666667	-119.416666	041310871								ALTA GOLD CO.	041310871	NO		
2007	GENERAL MANAGER	GREG BAVA	89701MRCNB2401C	AMERICAN BUILDINGS CO CARSON CITY	2401 CONESTOGA DR	CARSON CITY	CARSON CITY (CITY)	NV	89706	AMERICAN BUILDINGS CO CARSON CITY	2401 CONESTOGA DR	CARSON CITY	NV		89706	YES	NO	NO	NO	GREG BAVA	7758872900	3448							332311						39.204577	-119.741564	003446796								NUCOR CORP	003446796	NO	NA	
