REPORTING YEAR	TITLE OF CERTIFYING OFFICIAL	NAME OF CERTIFYING OFFICIAL	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	MAILING NAME	MAILING STREET	MAILING CITY	MAILING STATE	MAILING PROVINCE	MAILING ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PUBLIC CONTACT NAME	PUBLIC CONTACT PHONE	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	20-NOV-13	
2012	PLANT MANAGER	BRETT COCHRANE	91719M    8500M	3M CO - CORONA	18750 MINNESOTA RD	CORONA	RIVERSIDE	CA	92881	3M CO - CORONA	18750 MINNESOTA RD	CORONA	CA		92881	YES	NO	NO	NO	BRETT COCHRANE	9517373441	3295							212319						33.847238	-117.511992	008276214								3M CO	006173082	NO	EPCRA@MMM.COM	
2012	PLANT MANAGER	BOB PALMER	91016M    1601S	3M CO - MONROVIA TAPE	1601 S SHAMROCK AVE	MONROVIA	LOS ANGELES	CA	910164248	3M CO - MONROVIA TAPE	1601 S SHAMROCK AVE	MONROVIA	CA		91016-4248	YES	NO	NO	NO	BOB PALMER	6265311108	2295	3069	3497					313320						34.1343	-117.99177	093995496								3M CO	006173082	NO	BHPALMER@MMM.COM	
2012	VP QUALITY REGULATORY	DENA ROBERTSON	91324MRKR 19901	3M DRUG DELIVERY SYSTEMS	19901 NORDHOFF ST	NORTHRIDGE	LOS ANGELES	CA	91324	3M DRUG DELIVERY SYSTEMS	19901 NORDHOFF ST	NORTHRIDGE	CA		91324	YES	NO	NO	NO	GARY GAMBLE	8187093282	2834							325412						34.231654	-118.567628	128688199								3M CO	006173082	NO	GGAMBLE@MMM.COM	
2012	PROJECT MANAGER	APRIL GOODRICH	94547BDCST900AL	A&B DIE CASTING	900 ALFRED NOBEL DR	HERCULES	CONTRA COSTA	CA	94547	A&B DIE CASTING	900 ALFRED NOBEL DR	HERCULES	CA		94547	YES	NO	NO	NO	APRIL GOODRICH	9516580114	3363	3364						331521						38.02176	-122.27654											NO	AGOORICH@GREEN-EM.COM	
2012	ENGINEER	BRIAN WARD	90222PLTNG424DI	AAA PLATING & INSPECTION INC	424 DIXON	COMPTON	LOS ANGELES	CA	90222	AAA PLATING & INSPECTION INC	424 DIXON	COMPTON	CA		90222	YES	NO	NO	NO	BRIAN WARD	3106371066	3471							332813						33.921813	-118.222242	052418126		CAD052418126								NO		
2012	VP GM	KURT WINTER	94621MRCNB7825S	AB&I FOUNDRY	7825 SAN LEANDRO ST	OAKLAND	ALAMEDA	CA	94621	AB&I FOUNDRY	7825 SAN LEANDRO ST	OAKLAND	CA		94621	YES	NO	NO	NO	MICKIE COGGIN	2053979469	3321							331511						37.750048	-122.193363	009140070								MCWANE INC	004001715	NO	MCOGGIN@MCWANE.COM	
2012	CHIEF	PATEL ASH	91352CCRTN871TE	ACCURATE ENGINEERING CORP	8710 TELFAIR AVE	SUN VALLEY	LOS ANGELES	CA	91352	ACCURATE ENGINEERING CORP	8710 TELFAIR AVE	SUN VALLEY	CA		91352	YES	NO	NO	NO	HITEN GOLAKEA	8184873919								334412						34.227678	-118.387565											NO	ACCUENG@AOL.COM	
2012	MAINTENACE LEAD	AUGUSTIN GONZALEZ	90723CCLRW14105	ACE CLEARWATER ENTERPRISES INC	14105 S GARFIELD AVE	PARAMOUNT	LOS ANGELES	CA	90723	ACE CLEARWATER ENTERPRISES INC	19815 MAGELLAN DR	TORRANCE	CA		90502	YES	NO	NO	NO	AGUSTIN GONZALEZ	3105385380	3728	3462	3463					336413						33.905089	-118.168898	009534801										NO	AGONZALEZ@ACECLEARWATER.COM	
2012	PRINCIPLE ENVIRONMENTAL ENGINEER	ERIC MOLLER	93562CCGNR12801	ACE COGENERATION FACILITY	12801 MARIPOSA ST	TRONA	SAN BERNARDINO	CA	93652	ACE COGENERATION FACILITY	PO BOX 66	TRONA	CA		93592	YES	NO	NO	NO	TED GUTH	9498520606	4911							221112						35.7655	-117.3821	621610385								DCO & ARCLITE	621610385	NO	DRTEDGUTH@AOL.COM	
2012	CONSULTANT	RONALD HAYES	90255CMCST69SSA	ACME CASTINGS INC	6009 S SANTA FE AVE	HUNTINGTON PARK	LOS ANGELES	CA	90255	ACME CASTINGS INC	6009 S SANTA FE AVE	HUNTINGTON PARK	CA		90255	YES	NO	NO	NO	LEE L. LEWIS	3235833129	3321	3324	3325					331511	331512	331513				33.98706	-118.23143											NO	LEE@ACME-CASTINGS.COM	
2012	PRODUCTION SUPERVISOR	SCOTT FERTIG	93606CTGRN4516N	ACTAGRO LLC	4516 N HOWARD AVE	BIOLA	FRESNO	CA	93606	ACTAGRO LLC	PO BOX 309	BIOLA	CA		936060309	YES	NO	NO	NO	SCOTT FERTIG	5592466840	2875							325314						36.800833	-120.024444	806627618		CAL000123332								NO	FERTIG@ACTAGRO.COM	
2012	QC MANAGER	DENNIS BRANNON	9135WCTVMG93561	ACTIVE MAGNETIC INSPECTION INC	9356 1/2 SAN FERNANDO RD UNIT B	SUN VALLEY	LOS ANGELES	CA	91352	ACTIVE MAGNETIC INSPECTION INC	9356 1/2 SAN FERNANDO RD UNIT B	SUN VALLEY	CA		91352	YES	NO	NO	NO	DENNIS BRANNON	8185040677								332813						34.23923	-118.392765											NO	ACTIVEMAG1@AOL.COM	
2012	SAFETY MANAGER	STEVEN SHAW	9591WDMSVG731JH	ADAMS VEGETABLE OILS	7301 JOHN GALT WAY	ARBUCKLE	COLUSA	CA	95912	ADAMS VEGETABLE OILS	PO BOX 956	ARBUCKLE	CA		95912	YES	NO	NO	NO	LEE SMITH	5306682030								311223						38.93023	-121.992858									ADAMS GROUP INC		NO	LSMITH@ADAMSGRP.COM	
2012	SAFETY & ENVIRONMENTAL COORDINATOR	DAVID JOKERST	9230WDLNTP1223V	ADELANTO PLANT 19	12203 VIOLET RD	ADELANTO	SAN BERNARDINO	CA	92301	ADELANTO PLANT 19	PO BOX 3600	CORONA	CA		928783600	YES	NO	NO	NO	DAVID P. JOKERST	9514936403								327320						34.56105	-117.39785									MCC DEVELOPMENT CORP	838030492	NO	DAVEJ@RRMCA.COM	
2012	MANAGER	JOHN PAQUETTE	95050DVNCD2210W	ADVANCED RADIATION CORP	2210 WALSH AVE	SANTA CLARA	SANTA CLARA	CA	950502514	ADVANCED RADIATION CORP	2210 WALSH AVE	SANTA CLARA	CA		95050-2514	YES	NO	NO	NO	JOHN PAQUETTE	4087279200	3641							335110						37.366667	-121.95	057448276										NO	JPPAQUETTE@ARC-LAMPS.COM	
